name,club,periods
Camilo Sanvezzo,Mazatlán FC,2020-2022
Nicolás Benedetti,Mazatlán FC,"2022-2022, 2023-2025"
Luis Amarilla,Mazatlán FC,2023-2025
Aké Loba,Mazatlán FC,2023-2023
Brian Rubio,Mazatlán FC,"2021-2023, 2023-2025"
Eduard Bello,Mazatlán FC,2022-2024
Miguel Sansores,Mazatlán FC,"2020-2021, 2021-2023, 2024-2024"
Andrés Montaño,Mazatlán FC,2022-2024
Fernando Aristeguieta,Mazatlán FC,2020-2021
Bryan Colula,Mazatlán FC,2021-2025
Josué Colmán,Mazatlán FC,2022-2025
Roberto Meraz,Mazatlán FC,2020-2025
Nicolás Díaz,Mazatlán FC,2020-2022
Facundo Almada,Mazatlán FC,"2023-2023, 2024-2025"
Yoel Bárcenas,Mazatlán FC,2022-2025
Gonzalo Sosa,Mazatlán FC,2022-2023
Giovanni Augusto,Mazatlán FC,2021-2022
Oswaldo Alanís,Mazatlán FC,2022-2023
Gustavo del Prete,Mazatlán FC,2024-2024
Michael Rangel,Mazatlán FC,2021-2021
Emilio Sánchez,Mazatlán FC,2021-2023
Francisco Venegas,Mazatlán FC,"2023-2024, 2024-2024"
César Huerta,Mazatlán FC,2020-2020
Marco Fabián,Mazatlán FC,2022-2023
Mario Osuna,Mazatlán FC,2020-2021
Raúl Camacho,Mazatlán FC,2024-2025
Iván Moreno,Mazatlán FC,2021-2022
Omar Moreno,Mazatlán FC,2023-2025
Néstor Vidrio,Mazatlán FC,2021-2024
Ramiro Árciga,Mazatlán FC,2023-2025
Luis Sánchez,Mazatlán FC,2024-2025
Luis Mendoza,Mazatlán FC,2020-2021
Lucas Merolla,Mazatlán FC,2023-2025
Ariel Nahuelpán,Mazatlán FC,2023-2023
Fernando Illescas,Mazatlán FC,2022-2023
Jefferson Intriago,Mazatlán FC,2022-2025
Daniel Amador,Mazatlán FC,2021-2021
Jordan Sierra,Mazatlán FC,2024-2025
Carlos Vargas,Mazatlán FC,"2020-2021, 2021-2023"
Aldo Rocha,Mazatlán FC,2020-2021
José Madueña,Mazatlán FC,2023-2024
Mauro Laínez,Mazatlán FC,2024-2025
Gabriel López,Mazatlán FC,
Anderson Duarte,Mazatlán FC,2025-2025
José Esquivel,Mazatlán FC,2023-2025
Sergio Flores,Mazatlán FC,2023-2024
Alonso Escoboza,Mazatlán FC,2024-2025
Ramiro Franco,Mazatlán FC,
Gilberto Adame,Mazatlán FC,
Enrique Cedillo,Mazatlán FC,2022-2023
Gonzalo Jara,Mazatlán FC,2020-2021
Samir Caetano,Mazatlán FC,2025-2025
Ulises Cardona,Mazatlán FC,2021-2021
Willian Vargas,Mazatlán FC,2024-2024
Jorge Meré,Mazatlán FC,2022-2022
Richard Ríos,Mazatlán FC,2021-2022
Manuel Pérez,Mazatlán FC,2020-2022
Ygor Nogueira,Mazatlán FC,"2021-2022, 2022-2023"
Sebastián Sosa,Mazatlán FC,"2020-2020, 2021-2022"
Jorge Valdivia,Mazatlán FC,2020-2020
Ricardo Marín,Mazatlán FC,2020-2021
Stiven Plaza,Mazatlán FC,2024-2024
Edson Velázquez,Mazatlán FC,
Said Godínez,Mazatlán FC,
Christopher Castro,Mazatlán FC,
Luis Gabriel Rey,Mazatlán FC,
Miguel Lozano,Mazatlán FC,
Lorenzo Reyes,Mazatlán FC,2021-2021
Gael Sandoval,Mazatlán FC,2021-2021
Miguel Fraga,Mazatlán FC,2020-2021
Ventura Alvarado,Mazatlán FC,2023-2025
Salvador Rodríguez,Mazatlán FC,"2021-2022, 2024-2025"
José Ortiz,Mazatlán FC,2020-2021
Daniel Gutiérrez,Mazatlán FC,2020-2025
Alan Medina,Mazatlán FC,2023-2024
Jair Díaz,Mazatlán FC,"2023-2024, 2024-2025"
Hugo González,Mazatlán FC,2023-2025
Efraín Velarde,Mazatlán FC,2020-2021
Israel Jiménez,Mazatlán FC,2020-2021
Raúl Sandoval,Mazatlán FC,2022-2023
Nicolás Vikonis,Mazatlán FC,2021-2023
Jorge Padilla,Mazatlán FC,2020-2024
Sagir Arce,Mazatlán FC,
Luis Olivas,Mazatlán FC,2023-2024
Alan Torres,Mazatlán FC,2024-2025
Gonzalo Freitas,Mazatlán FC,2021-2022
Rodolfo Pizarro,Mazatlán FC,2024-2025
Cándido Ramírez,Mazatlán FC,2020-2021
Efraín Orona,Mazatlán FC,2022-2023
Martín Rodríguez,Mazatlán FC,2020-2020
Rodrigo Millar,Mazatlán FC,2020-2021
Jesús Zavala,Mazatlán FC,2021-2022
Jorge Zárate,Mazatlán FC,2021-2022
Yostin Valadez,Mazatlán FC,2024-2025
