name,club,periods
José Cardozo,Deportivo Toluca,"1994-2001, 2001-2005, 2005-2005"
Vicente Sánchez,Deportivo Toluca,2001-2008
Sinha,Deportivo Toluca,"1999-2014, 2016-2017"
Héctor Mancilla,Deportivo Toluca,2008-2011
Carlos Morales,Deportivo Toluca,"1995-1997, 1999-2002"
Fernando Uribe,Deportivo Toluca,2015-2018
Carlos Esquivel,Deportivo Toluca,"2005-2008, 2008-2018, 2018-2019"
Alexis Canelo,Deportivo Toluca,2017-2022
José Manuel Abundis,Deportivo Toluca,"1992-2000, 2004-2006, 2006-2007"
Enrique Triverio,Deportivo Toluca,"2015-2017, 2018-2019, 2020-2021"
Paulo da Silva,Deportivo Toluca,"2003-2005, 2005-2009, 2013-2015, 2015-2017"
Víctor Ruiz,Deportivo Toluca,1996-2002
Edgar Benítez,Deportivo Toluca,"2012-2013, 2013-2015"
Alexis Vega,Deportivo Toluca,"2016-2019, 2024-2025"
Israel López,Deportivo Toluca,"2002-2006, 2008-2009"
Raúl Nava,Deportivo Toluca,"2009-2012, 2013-2015, 2015-2016"
Leonardo Fernández,Deportivo Toluca,"2020-2020, 2022-2023, 2023-2024, 2024-2025"
Iván Alonso,Deportivo Toluca,2011-2012
Rafael García,Deportivo Toluca,1998-2004
Fabián Estay,Deportivo Toluca,"1996-1999, 2004-2005"
Néstor Calderón,Deportivo Toluca,2008-2012
Paulinho,Deportivo Toluca,2024-2025
Rubens Sambueza,Deportivo Toluca,"2017-2019, 2020-2021, 2021-2022"
Enrique Alfaro,Deportivo Toluca,1993-2002
Sergio Ponce,Deportivo Toluca,2001-2009
Bruno Marioni,Deportivo Toluca,2006-2007
Michael Estrada,Deportivo Toluca,"2020-2022, 2022-2022, 2023-2023, 2024-2024"
Jesús Angulo,Deportivo Toluca,2023-2025
Pablo Barrientos,Deportivo Toluca,2016-2019
Isaác Brizuela,Deportivo Toluca,"2009-2013, 2013-2015"
Édgar Dueñas,Deportivo Toluca,"2004-2014, 2015-2015"
Salvador Carmona,Deportivo Toluca,"1994-2000, 2002-2004"
Jean Meneses,Deportivo Toluca,2022-2024
Tiago Volpi,Deportivo Toluca,2022-2025
Antonio Ríos,Deportivo Toluca,2009-2022
Camilo Sanvezzo,Deportivo Toluca,2022-2023
Kevin Castañeda,Deportivo Toluca,2020-2022
Alberto Macías,Deportivo Toluca,
Marcel Ruiz,Deportivo Toluca,2022-2025
Iván López,Deportivo Toluca,2023-2025
Diego de la Torre,Deportivo Toluca,"2006-2010, 2010-2012, 2014-2014"
Carlos González,Deportivo Toluca,2022-2023
Lucas Silva,Deportivo Toluca,2012-2013
Gerardo Rodríguez,Deportivo Toluca,"2012-2014, 2014-2017, 2018-2018"
Maxi Araújo,Deportivo Toluca,2023-2024
Manoel Ferreira,Deportivo Toluca,1999-2001
Emmanuel Gigliotti,Deportivo Toluca,"2019-2020, 2021-2021"
Carlos Morales,Deportivo Toluca,"2006-2009, 2009-2010"
Robert Morales,Deportivo Toluca,2023-2025
Luis Quiñones,Deportivo Toluca,2018-2018
Erbín Trejo,Deportivo Toluca,2011-2017
Luis Tejada,Deportivo Toluca,2012-2013
Osvaldo González,Deportivo Toluca,"2010-2011, 2016-2019"
Juan Domínguez,Deportivo Toluca,2023-2025
Manuel de la Torre,Deportivo Toluca,"2004-2012, 2013-2013, 2014-2014"
Rodrigo Díaz,Deportivo Toluca,"2005-2006, 2007-2008, 2008-2008"
Diego Novaretti,Deportivo Toluca,"2009-2010, 2010-2013"
Christian Giménez,Deportivo Toluca,2007-2008
Wilson Matías,Deportivo Toluca,2012-2014
Marcelino Bernal,Deportivo Toluca,1991-1997
Rodrigo Salinas,Deportivo Toluca,"2017-2017, 2018-2020, 2020-2022"
Isaías Violante,Deportivo Toluca,2024-2025
Juan Carlos Cacho,Deportivo Toluca,2012-2013
Felipe Pardo,Deportivo Toluca,"2009-2009, 2019-2020, 2021-2022"
Gabriel Hauche,Deportivo Toluca,2017-2018
Érik Espinosa,Deportivo Toluca,2000-2008
Christian Cueva,Deportivo Toluca,2015-2016
Sergio Santana,Deportivo Toluca,2009-2009
Haret Ortega,Deportivo Toluca,2020-2023
Manuel Martínez,Deportivo Toluca,2000-2001
Eduardo Lillingston,Deportivo Toluca,"1996-1998, 1999-2000, 2000-2001"
Edgar García,Deportivo Toluca,
Emmanuel Cerda,Deportivo Toluca,2010-2011
Omar Arellano,Deportivo Toluca,2015-2016
Jerónimo Amione,Deportivo Toluca,2014-2015
Valber Huerta,Deportivo Toluca,2022-2024
Miguel Almazán,Deportivo Toluca,"2002-2010, 2013-2016, 2016-2016"
Mario Méndez,Deportivo Toluca,"2004-2006, 2008-2009, 2010-2011, 2012-2012"
Edy Brambila,Deportivo Toluca,"2012-2014, 2015-2017"
Uzziel Lozano,Deportivo Toluca,
Brian García,Deportivo Toluca,2023-2025
Federico Pereira,Deportivo Toluca,2024-2025
Omar Blanco,Deportivo Toluca,"1996-2002, 2004-2005"
Jesús Gallardo,Deportivo Toluca,2024-2025
Juan Cuevas,Deportivo Toluca,2010-2011
Jaime Ayoví,Deportivo Toluca,2011-2011
