name,club,periods
Mauro Boselli,Club León FC,2013-2019
Ángel Mena,Club León FC,2019-2024
Luis Montes,Club León FC,"2011-2013, 2013-2023, 2023-2024"
Carlos Peña,Club León FC,"2011-2013, 2013-2016, 2017-2017"
Elías Hernández,Club León FC,"2013-2014, 2014-2018, 2021-2024"
Nelson Maz,Club León FC,"2011-2015, 2015-2015, 2016-2017"
Luis Nieves,Club León FC,"2006-2013, 2013-2013, 2014-2014"
Héctor Álvarez,Club León FC,2003-2005
Everaldo Begines,Club León FC,"1997-2000, 2008-2009"
Víctor Dávila,Club León FC,2021-2023
Freddy Bareiro,Club León FC,2007-2008
Sigifredo Mercado,Club León FC,"1995-1998, 1998-1999, 2000-2002, 2003-2003"
Mauricio Romero,Club León FC,2007-2008
Misael Espinosa,Club León FC,"1997-1998, 2000-2002"
Jean Meneses,Club León FC,"2018-2019, 2019-2022"
Fernando Navarro,Club León FC,"2013-2022, 2022-2022"
Matías Britos,Club León FC,2012-2014
Hernán Burbano,Club León FC,"2012-2014, 2015-2018"
José Juan Macías,Club León FC,2019-2019
Blas Pérez,Club León FC,2010-2011
Christian Torres,Club León FC,2000-2000
Federico Viñas,Club León FC,"2023-2024, 2025-2025"
Éder Pacheco,Club León FC,"2011-2012, 2014-2014"
Miguel Sabah,Club León FC,2014-2016
Ignacio Quinteros,Club León FC,2006-2007
Ignacio González,Club León FC,2010-2021
Luis Orozco,Club León FC,2009-2010
Hernán Medford,Club León FC,1997-2000
Germán Cano,Club León FC,2016-2017
Lucas Di Yorio,Club León FC,2022-2023
Carlos Casartelli,Club León FC,"2010-2010, 2010-2011"
Roberto Nurse,Club León FC,2005-2006
Yairo Moreno,Club León FC,"2018-2021, 2022-2023"
Alfonso Alvarado,Club León FC,"2022-2023, 2023-2025"
Claudio Sarría,Club León FC,"2003-2004, 2004-2005"
Jorge Almirón,Club León FC,"2004-2006, 2007-2008"
Emmanuel Gigliotti,Club León FC,"2020-2021, 2021-2022"
Jhonder Cádiz,Club León FC,2024-2025
José Juan Vázquez,Club León FC,2012-2016
Ismael Sosa,Club León FC,2019-2020
Adelino,Club León FC,2000-2001
Andrés Andrade,Club León FC,"2016-2018, 2019-2019"
Oribe Peralta,Club León FC,2003-2004
Tita,Club León FC,"1990-1994, 1995-1997"
Luis Romero,Club León FC,2004-2005
Juan Guerra,Club León FC,"2003-2003, 2004-2005"
Darío Gandín,Club León FC,2006-2006
Fidel Ambríz,Club León FC,2019-2024
Joel Campbell,Club León FC,"2019-2020, 2020-2021, 2022-2023"
Julio César Yegros,Club León FC,"2003-2003, 2005-2006"
William Tesillo,Club León FC,2018-2024
Stiven Mendoza,Club León FC,2024-2025
Guillermo Burdisso,Club León FC,2015-2018
José María Cárdenas,Club León FC,"2006-2006, 2014-2015"
Ismael Valadez,Club León FC,2009-2010
Jorge Collazo,Club León FC,2006-2006
Pablo Bonells,Club León FC,2010-2011
Hibert Ruiz,Club León FC,2006-2011
Maxi Moralez,Club León FC,2016-2017
Edwin Hernández,Club León FC,"2011-2015, 2016-2016"
Jared Borgetti,Club León FC,2010-2011
Iván Moreno,Club León FC,"2023-2023, 2023-2025"
Raymundo Torres,Club León FC,2004-2008
Brian Rubio,Club León FC,2023-2023
Nicolás López,Club León FC,"2023-2024, 2025-2025"
Damián Álvarez,Club León FC,1995-1997
Walter González,Club León FC,2018-2019
Franco Arizala,Club León FC,"2013-2014, 2015-2015"
Héctor Gómez,Club León FC,2007-2009
Aílton,Club León FC,"2000-2001, 2009-2009, 2009-2010"
Santiago Colombatto,Club León FC,"2021-2021, 2021-2022, 2023-2023, 2025-2025"
Sergio Pérez,Club León FC,2006-2007
Leonardo Ramos,Club León FC,"2019-2020, 2022-2022"
Sandro Sotilli,Club León FC,2007-2007
Diego Perrone,Club León FC,2004-2004
Sebastián González,Club León FC,2008-2008
Osvaldo Rodríguez,Club León FC,"2016-2018, 2018-2024"
Jesús Fuentes,Club León FC,
Stiven Barreiro,Club León FC,2020-2025
Juan Carlos Rojas,Club León FC,"2005-2008, 2012-2013"
Eisner Loboa,Club León FC,"2012-2014, 2015-2015, 2015-2016, 2016-2016, 2016-2017"
Edwin Borboa,Club León FC,
Leandro Augusto,Club León FC,2000-2001
Camilo Romero,Club León FC,"1998-1999, 2000-2000"
Rodrigo Valenzuela,Club León FC,2001-2002
Andrés Mosquera,Club León FC,2017-2022
Andrés Ugalde,Club León FC,2007-2009
Alejandro Corona,Club León FC,"2010-2010, 2010-2012"
Leobardo López,Club León FC,2004-2005
Paul Bellón,Club León FC,2022-2025
Carlos Turrubiates,Club León FC,"1996-1998, 1999-2000"
Edgardo Prátola,Club León FC,1996-1999
Lorenzo Óscar Sáez,Club León FC,1998-2000
Claudio González,Club León FC,2018-2019
Manuel Martínez,Club León FC,1999-2000
Diego Novaretti,Club León FC,"2015-2018, 2018-2018"
Mauricio Castañeda,Club León FC,2012-2014
Julio Ceja,Club León FC,"2009-2013, 2013-2013, 2014-2014"
Luis Vázquez,Club León FC,2000-2002
