name,club,periods
André-Pierre Gignac,Tigres UANL,2015-2025
Walter Gaitán,Tigres UANL,"2002-2003, 2003-2007"
Andrés Silvera,Tigres UANL,2003-2006
Eduardo Vargas,Tigres UANL,2017-2020
Alan Pulido,Tigres UANL,2009-2015
Juninho,Tigres UANL,2010-2019
Claudio Núñez,Tigres UANL,"1996-1998, 1998-2002, 2002-2003, 2005-2005"
Jesús Olalde,Tigres UANL,2000-2005
Enner Valencia,Tigres UANL,2017-2020
Luis Hernández,Tigres UANL,1998-2000
Javier Aquino,Tigres UANL,2015-2025
Damián Álvarez,Tigres UANL,2010-2018
Irênio,Tigres UANL,2001-2005
Nicolás López,Tigres UANL,2020-2023
Luis Quiñones,Tigres UANL,"2015-2016, 2016-2017, 2017-2018, 2018-2024, 2025-2025"
Héctor Mancilla,Tigres UANL,"2011-2012, 2012-2013, 2013-2014, 2014-2015, 2015-2015, 2015-2017"
Jesús Dueñas,Tigres UANL,"2009-2010, 2011-2022"
Nicolás Ibáñez,Tigres UANL,2023-2025
Itamar,Tigres UANL,"2009-2011, 2011-2011"
Sebastián Córdova,Tigres UANL,2022-2025
Lucas Zelarayán,Tigres UANL,2016-2020
Rafael Sóbis,Tigres UANL,2015-2016
Javier Saavedra,Tigres UANL,"1998-2002, 2003-2006, 2006-2009, 2009-2010, 2010-2011"
Juan Pablo Vigón,Tigres UANL,2021-2025
Guido Pizarro,Tigres UANL,"2013-2017, 2018-2025"
Juan Brunetta,Tigres UANL,2024-2025
Ismael Sosa,Tigres UANL,2016-2019
Kléber Pereira,Tigres UANL,2003-2004
Joffre Guerrón,Tigres UANL,2014-2016
Jorge Santillana,Tigres UANL,"1997-1998, 2000-2002"
Francisco Fonseca,Tigres UANL,"2007-2011, 2011-2011"
Ozziel Herrera,Tigres UANL,2023-2025
Aldo de Nigris,Tigres UANL,"2002-2007, 2008-2008"
Claudio Suárez,Tigres UANL,2000-2006
Emanuel Villa,Tigres UANL,"2013-2015, 2015-2016"
Jaime Lozano,Tigres UANL,2005-2008
Jürgen Damm,Tigres UANL,2015-2020
José Rivas,Tigres UANL,"2004-2017, 2018-2019"
Carlos Ochoa,Tigres UANL,"2001-2002, 2003-2003, 2011-2011"
Julián Quiñones,Tigres UANL,"2015-2016, 2016-2017, 2018-2021, 2022-2022"
Danilinho,Tigres UANL,"2011-2012, 2012-2014, 2015-2015"
Sebastián González,Tigres UANL,"2006-2007, 2007-2007, 2007-2008, 2008-2008, 2008-2009"
Carlos González,Tigres UANL,2021-2022
Gastón Fernández,Tigres UANL,"2008-2008, 2009-2010"
Hugo Sánchez Guerrero,Tigres UANL,"2000-2007, 2007-2009"
Jesús Molina,Tigres UANL,"2007-2008, 2008-2011"
Marcelo Flores,Tigres UANL,2023-2025
Hugo Ayala,Tigres UANL,2010-2023
Hernán Burbano,Tigres UANL,2014-2015
Marco Antonio Ruiz,Tigres UANL,"1990-1992, 1993-1998, 2002-2005"
Sixto Peralta,Tigres UANL,2004-2006
Édgar Lugo,Tigres UANL,"2013-2016, 2016-2016"
Fernando Gorriarán,Tigres UANL,2023-2025
Florian Thauvin,Tigres UANL,2021-2023
Ignacio Vázquez,Tigres UANL,1998-1999
Antonio Sancho,Tigres UANL,"2000-2006, 2007-2011"
Luis Rodríguez,Tigres UANL,2016-2023
Syndey Balderas,Tigres UANL,"1999-2007, 2008-2008, 2010-2010"
Diego Reyes,Tigres UANL,2019-2025
Francisco Torres,Tigres UANL,"2013-2018, 2019-2019"
Sergio Vázquez,Tigres UANL,2000-2001
Francisco Acuña,Tigres UANL,2008-2013
Elías Hernández,Tigres UANL,"2012-2013, 2014-2014"
Carlos Salcedo,Tigres UANL,2019-2022
Júlio César,Tigres UANL,2005-2006
Sebastián Abreu,Tigres UANL,"2007-2008, 2008-2008"
Diego Lainez,Tigres UANL,"2023-2023, 2023-2025"
Raymundo Fulgencio,Tigres UANL,"2020-2024, 2024-2025"
Carlos Morales,Tigres UANL,2004-2006
Jesús Angulo,Tigres UANL,2022-2025
Emanuel Herrera,Tigres UANL,2014-2014
Carlos Salcido,Tigres UANL,"2011-2012, 2012-2014"
Rafael Carioca,Tigres UANL,2017-2025
Enrique Esqueda,Tigres UANL,2015-2015
Camanducaia,Tigres UANL,2001-2002
Juan Pablo García,Tigres UANL,"2007-2008, 2008-2010"
Aílton,Tigres UANL,1998-1998
Guillermo Marino,Tigres UANL,2007-2009
Luis García,Tigres UANL,2012-2013
Hugo Chávez,Tigres UANL,2002-2003
Manuel Viniegra,Tigres UANL,"2009-2014, 2014-2017, 2018-2018, 2019-2019, 2020-2020"
Egidio Arévalo Ríos,Tigres UANL,"2014-2014, 2014-2016, 2016-2016"
Alberto Acosta,Tigres UANL,"2010-2014, 2014-2014, 2016-2019, 2019-2019, 2020-2021"
Fabián Peña,Tigres UANL,1993-2000
Joaquín del Olmo,Tigres UANL,"1998-2000, 2000-2002, 2002-2003"
Edno,Tigres UANL,"2012-2013, 2013-2014"
Alex Mineiro,Tigres UANL,2003-2003
Jorge Espericueta,Tigres UANL,"2009-2014, 2014-2015"
Antonio Briseño,Tigres UANL,"2013-2013, 2014-2016, 2016-2017, 2017-2017"
Mauro Caballero,Tigres UANL,1999-2001
Francisco Meza,Tigres UANL,"2015-2015, 2015-2016, 2016-2022"
Eduardo Rergis,Tigres UANL,"2003-2005, 2006-2006, 2007-2007, 2008-2008"
Fernando Fernández,Tigres UANL,"2016-2017, 2017-2017, 2017-2018, 2019-2019, 2021-2022"
Armando Pulido,Tigres UANL,2009-2010
Felipe Ayala,Tigres UANL,1997-2002
Hérculez Gómez,Tigres UANL,2014-2014
