name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Julio César Domínguez,Atlético de San Luis,https://www.transfermarkt.us/julio-cesar-dominguez/profil/spieler/53180,https://img.a.transfermarkt.technology/portrait/small/53180-1580830060.jpg?lm=1,Domínguez,4,Mexico,mx,CD Cruz Azul,Arriaga,Julio César Domínguez Juárez,Defender - Centre-Back,"1,77 m",08.11.1987,655,17,14,2,55,0,3,14,37,57.227
Jesús Corona,Club Tijuana,https://www.transfermarkt.us/jesus-corona/profil/spieler/29574,https://img.a.transfermarkt.technology/portrait/small/s_29574_3711_2013_07_26_1.jpg?lm=1,Corona,17,Mexico,mx,CD Cruz Azul,Guadalajara,José de Jesús Corona Rodríguez,Goalkeeper,"1,84 m",26.01.1981,504,0,2,0,51,2,2,0,2,45.265
Óscar Pérez,Retired,https://www.transfermarkt.us/oscar-perez/profil/spieler/29560,https://img.a.transfermarkt.technology/portrait/small/29560-1488121006.jpg?lm=1,Pérez,1,Mexico,mx,CD Cruz Azul,Mexico City,Óscar Pérez Rojas,Goalkeeper,"1,72 m",01.02.1973,407,1,0,1,27,0,3,0,1,36.576
Gerardo Torrado,Retired,https://www.transfermarkt.us/gerardo-torrado/profil/spieler/7713,https://img.a.transfermarkt.technology/portrait/small/7713-1720393303.jpg?lm=1,Torrado,-,Mexico,mx,CD Cruz Azul,Mexico City,Gerardo Torrado Díez de Bonilla,Midfield - Defensive Midfield,"1,76 m",30.04.1979,388,19,25,0,151,5,9,20,57,31.855
Rafael Baca,Without Club,https://www.transfermarkt.us/rafael-baca/profil/spieler/178781,https://img.a.transfermarkt.technology/portrait/small/178781-1580830245.jpg?lm=1,Baca,-,Mexico,mx,CD Cruz Azul,Túxpam de Rodríguez Cano,Rafael Baca Miranda,Midfield - Defensive Midfield,"1,72 m",11.09.1989,311,9,8,0,42,1,2,51,72,22.724
Christian Gimenez,Retired,https://www.transfermarkt.us/christian-gimenez/profil/spieler/28085,https://img.a.transfermarkt.technology/portrait/small/28085-1507888706.jpg?lm=1,Gimenez,-,Mexico,mx,CD Cruz Azul,Resistencia,Christian Eduardo Gimenez,Midfield - Attacking Midfield,"1,70 m",01.02.1981,310,74,50,0,59,1,3,79,71,21.853
Rogelio Chávez,Retired,https://www.transfermarkt.us/rogelio-chavez/profil/spieler/53178,https://img.a.transfermarkt.technology/portrait/small/53178-1441285966.jpg?lm=1,Chávez,-,Mexico,mx,CD Cruz Azul,Tula de Allende,Rogelio Alfredo Chávez Martínez,Defender - Right-Back,"1,75 m",28.10.1984,302,11,27,0,52,1,1,74,62,20.996
Tomás Campos,Retired,https://www.transfermarkt.us/tomas-campos/profil/spieler/53872,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Campos,-,Mexico,mx,CD Cruz Azul,Túxpam de Rodríguez Cano,Tomás Alberto Campos Alejandre,Defender,"1,67 m",14.09.1975,243,5,0,1,56,0,1,36,69,17.823
Fausto Pinto,Retired,https://www.transfermarkt.us/fausto-pinto/profil/spieler/52620,https://img.a.transfermarkt.technology/portrait/small/52620-1441285785.jpg?lm=1,Pinto,-,Mexico,mx,CD Cruz Azul,Culiacán,Fausto Manuel Pinto Rosas,Defender - Left-Back,"1,66 m",08.08.1983,225,1,2,0,34,4,1,8,24,19.050
Francisco Palencia,Retired,https://www.transfermarkt.us/francisco-palencia/profil/spieler/39487,https://img.a.transfermarkt.technology/portrait/small/s_39487_123_2012_1.jpg?lm=1,Palencia,9,Mexico,mx,CD Cruz Azul,Mexico City,Juan Francisco Palencia Hernández,Attack - Centre-Forward,"1,71 m",28.04.1973,224,92,8,1,37,0,2,15,53,18.192
