name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Juan Pablo Rodríguez,Retired,https://www.transfermarkt.us/juan-pablo-rodriguez/profil/spieler/20136,https://img.a.transfermarkt.technology/portrait/small/20136-1452003783.jpg?lm=1,Rodríguez,15,Mexico,mx,Santos Laguna,Zapopan,Juan Pablo Rodríguez Guerrero,Midfield - Central Midfield,"1,68 m",07.08.1979,340,44,28,0,85,1,4,7,30,29.162
Oswaldo Sánchez,Retired,https://www.transfermarkt.us/oswaldo-sanchez/profil/spieler/29561,https://img.a.transfermarkt.technology/portrait/small/29561-1720389720.jpg?lm=1,Sánchez,-,Mexico,mx,Santos Laguna,Guadalajara,Oswaldo Javier Sánchez Ibarra,Goalkeeper,"1,84 m",21.09.1973,338,0,0,0,47,0,2,0,6,30.123
Rodrigo Ruiz,Retired,https://www.transfermarkt.us/rodrigo-ruiz/profil/spieler/53992,https://img.a.transfermarkt.technology/portrait/small/s_53992_4565_2012_1.jpg?lm=1,Ruiz,-,Chile,cl,Santos Laguna,Santiago de Chile,Rodrigo Patricio Ruiz de Barbieri,Attack - Second Striker,"1,65 m",10.05.1972,305,63,16,0,29,0,0,30,47,24.853
Jared Borgetti,Retired,https://www.transfermarkt.us/jared-borgetti/profil/spieler/29573,https://img.a.transfermarkt.technology/portrait/small/29573-1496130630.jpg?lm=1,Borgetti,9,Mexico,mx,Santos Laguna,Culiacán Rosales,Jared Francisco Borgetti Echavarría,Attack - Centre-Forward,"1,85 m",14.08.1973,288,183,2,0,38,0,3,14,30,24.477
Rafael Figueroa,Retired,https://www.transfermarkt.us/rafael-figueroa/profil/spieler/53546,https://img.a.transfermarkt.technology/portrait/small/53546-1471614947.jpg?lm=1,Figueroa,Unknown,Mexico,mx,Santos Laguna,Torreón,Rafael Alejandro Figueroa Gómez,Defender - Centre-Back,"1,75 m",14.03.1983,286,10,5,2,38,1,1,16,23,24.101
Jorge Iván Estrada,Retired,https://www.transfermarkt.us/jorge-ivan-estrada/profil/spieler/44923,https://img.a.transfermarkt.technology/portrait/small/44923-1471449567.png?lm=1,Estrada,-,Mexico,mx,Santos Laguna,Culiacán Rosales,Jorge Iván Estrada Manjarrez,Defender - Right-Back,"1,67 m",16.10.1983,282,11,13,0,30,2,2,8,28,23.820
Darwin Quintero,Deportivo Pereira,https://www.transfermarkt.us/darwin-quintero/profil/spieler/55666,https://img.a.transfermarkt.technology/portrait/small/55666-1647680041.jpg?lm=1,Quintero,9,Colombia,co,Santos Laguna,Tumaco,Carlos Darwin Quintero Villalba,Midfield - Attacking Midfield,"1,66 m",19.09.1987,277,92,73,0,38,1,1,49,100,20.355
Oribe Peralta,Retired,https://www.transfermarkt.us/oribe-peralta/profil/spieler/53563,https://img.a.transfermarkt.technology/portrait/small/53563-1497615119.jpg?lm=1,Peralta,19,Mexico,mx,Santos Laguna,Torreón,Oribe Peralta Morones,Attack - Centre-Forward,"1,78 m",12.01.1984,264,98,49,0,51,1,6,66,69,17.936
José Abella,Santos Laguna,https://www.transfermarkt.us/jose-abella/profil/spieler/243580,https://img.a.transfermarkt.technology/portrait/small/243580-1506682088.jpg?lm=1,Abella,19,Mexico,mx,Santos Laguna,Heroica Córdoba,José Javier Abella Fanjul,Defender - Right-Back,"1,75 m",10.02.1994,257,5,17,0,43,2,2,5,16,22.378
Carlos Cariño,Retired,https://www.transfermarkt.us/carlos-carino/profil/spieler/58526,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Cariño,-,Mexico,mx,Santos Laguna,Mexico City,Carlos Augusto Cariño Medina,Attack - Right Winger,"1,66 m",21.10.1977,250,4,0,1,79,1,5,9,45,20.759
