name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Miguel Calero,---,https://www.transfermarkt.us/miguel-calero/profil/spieler/52609,https://img.a.transfermarkt.technology/portrait/small/s_52609_4023_2012_12_05_1.jpg?lm=1,Calero,1,Colombia,co,CF Pachuca,Ginebra,Miguel Ángel Calero Rodríguez,Goalkeeper,"1,89 m",14.04.1971,456,1,0,0,41,0,4,0,3,41.078
Jaime Correa,Retired,https://www.transfermarkt.us/jaime-correa/profil/spieler/52610,https://img.a.transfermarkt.technology/portrait/small/s_52610_4035_2013_03_01_1.jpg?lm=1,Correa,-,Mexico,mx,CF Pachuca,Victoria de Durango,Jaime Correa Córdova,Midfield - Defensive Midfield,"1,73 m",06.08.1979,392,5,1,0,74,1,4,21,37,33.016
Gabriel Caballero,Retired,https://www.transfermarkt.us/gabriel-caballero/profil/spieler/52608,https://img.a.transfermarkt.technology/portrait/small/52608-1716933173.jpeg?lm=1,Caballero,-,Mexico,mx,CF Pachuca,Rosario,Gabriel Esteban Caballero Schiker,Midfield - Attacking Midfield,"1,74 m",05.02.1971,388,66,10,0,54,0,0,46,85,30.088
Jorge Hernández,Retired,https://www.transfermarkt.us/jorge-hernandez/profil/spieler/118537,https://img.a.transfermarkt.technology/portrait/small/118537-1579701076.jpg?lm=1,Hernández,-,Mexico,mx,CF Pachuca,San Luis Potosí,Jorge Daniel Hernández Govea,Midfield - Defensive Midfield,"1,72 m",10.06.1989,331,2,5,0,85,4,5,20,72,27.169
Andrés Chitiva,Retired,https://www.transfermarkt.us/andres-chitiva/profil/spieler/52611,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Chitiva,-,Colombia,co,CF Pachuca,Bogotá,Andrés Chitiva Espinoza,Midfield - Left Midfield,"1,68 m",13.08.1979,305,42,8,1,80,1,5,45,137,21.923
Alberto Rodríguez,Retired,https://www.transfermarkt.us/alberto-rodriguez/profil/spieler/28064,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Rodríguez,-,Mexico,mx,CF Pachuca,Mexico City,Alberto Rodríguez Barrera,Defender - Right-Back,"1,68 m",01.04.1974,281,11,1,1,37,0,2,1,12,24.836
Leobardo López,Retired,https://www.transfermarkt.us/leobardo-lopez/profil/spieler/52614,https://img.a.transfermarkt.technology/portrait/small/52614-1469975724.png?lm=1,López,-,Mexico,mx,CF Pachuca,Cortijo Viejo,Leobardo López García,Defender - Centre-Back,"1,77 m",04.09.1983,268,17,1,4,44,0,1,2,9,23.850
Gerardo Rodríguez,Retired,https://www.transfermarkt.us/gerardo-rodriguez/profil/spieler/52622,https://img.a.transfermarkt.technology/portrait/small/52622-1469115944.png?lm=1,Rodríguez,-,Mexico,mx,CF Pachuca,Culiacán Rosales,Carlos Gerardo Rodríguez Serrano,Defender - Left-Back,"1,80 m",16.04.1985,252,8,18,1,43,0,0,55,44,18.085
Víctor Guzmán,Deportivo Guadalajara,https://www.transfermarkt.us/victor-guzman/profil/spieler/325598,https://img.a.transfermarkt.technology/portrait/small/325598-1579014254.jpg?lm=1,Guzmán,6,Mexico,mx,CF Pachuca,"Tonalá, Jalisco",Víctor Alfonso Guzmán Guzmán,Midfield - Attacking Midfield,"1,75 m",03.02.1995,247,57,31,1,35,1,1,44,87,17.666
Óscar Murillo,Retired,https://www.transfermarkt.us/oscar-murillo/profil/spieler/77176,https://img.a.transfermarkt.technology/portrait/small/77176-1523615838.jpg?lm=1,Murillo,3,Colombia,co,CF Pachuca,Armenia,Óscar Fabián Murillo Murillo,Defender - Centre-Back,"1,84 m",18.04.1988,246,8,3,2,43,1,3,14,11,20.693
