name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Atakan Arslan,Merkezefendispor,https://www.transfermarkt.us/atakan-arslan/profil/spieler/339078,https://img.a.transfermarkt.technology/portrait/small/339078-1463770694.jpg?lm=1,Arslan,Unknown,Türkiye,tr,Eyüpspor,Istanbul,Unknown,Attack - Left Winger,Unknown,01.07.1995,143,33,3,0,20,2,0,53,45,8.395
Gencay Erten,52 Orduspor FK,https://www.transfermarkt.us/gencay-erten/profil/spieler/294000,https://img.a.transfermarkt.technology/portrait/small/294000-1720264931.png?lm=1,Erten,Unknown,Türkiye,tr,Eyüpspor,Istanbul,Unknown,Midfield - Defensive Midfield,"1,77 m",07.06.1991,132,14,0,0,37,0,0,6,31,11.036
Mehmet Tosun,Tire 2021 FK,https://www.transfermarkt.us/mehmet-tosun/profil/spieler/209859,https://img.a.transfermarkt.technology/portrait/small/209859-1702245958.png?lm=1,Tosun,Unknown,Türkiye,tr,Eyüpspor,Trabzon,Unknown,Midfield - Attacking Midfield,"1,76 m",01.09.1992,127,29,0,0,34,2,0,26,40,9.081
Erkan Yetişmiş,Retired,https://www.transfermarkt.us/erkan-yetismis/profil/spieler/246230,https://img.a.transfermarkt.technology/portrait/small/246230-1463772756.jpg?lm=1,Yetişmiş,Unknown,Türkiye,tr,Eyüpspor,Istanbul,Unknown,Midfield - Central Midfield,"1,78 m",05.02.1984,123,2,0,0,19,0,2,12,30,9.356
Taşkın İlter,Eyüpspor,https://www.transfermarkt.us/taskin-ilter/profil/spieler/200082,https://img.a.transfermarkt.technology/portrait/small/200082-1730285702.jpg?lm=1,İlter,21,Azerbaijan,az,Eyüpspor,Berlin,Unknown,Midfield - Defensive Midfield,"1,85 m",05.07.1994,120,6,7,0,19,0,0,27,55,8.056
Eser Yayla,Tacspor,https://www.transfermarkt.us/eser-yayla/profil/spieler/54179,https://img.a.transfermarkt.technology/portrait/small/54179-1504218636.jpg?lm=1,Yayla,Unknown,Türkiye,tr,Eyüpspor,Amasya,Unknown,Midfield - Right Midfield,Unknown,22.08.1984,119,24,0,0,25,0,0,13,52,8.692
Emrah Eyüboglu,Retired,https://www.transfermarkt.us/emrah-eyuboglu/profil/spieler/8658,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Eyüboglu,Unknown,Türkiye,tr,Eyüpspor,Hilden,Emrah Eyüboğlu,Attack - Left Winger,N/A,08.02.1983,112,11,0,0,22,0,1,20,23,8.283
Luccas Claro,Eyüpspor,https://www.transfermarkt.us/luccas-claro/profil/spieler/175179,https://img.a.transfermarkt.technology/portrait/small/175179-1730285081.jpg?lm=1,Luccas Claro,-,Brazil,br,Eyüpspor,Ribeirão Preto,Luccas Claro dos Santos,Defender - Centre-Back,"1,80 m",02.10.1991,92,2,3,0,11,0,0,5,7,7.874
Muharrem Doğan,Corlu Spor 1947,https://www.transfermarkt.us/muharrem-dogan/profil/spieler/293409,https://img.a.transfermarkt.technology/portrait/small/293409-1697136573.jpg?lm=1,Doğan,Unknown,Türkiye,tr,Eyüpspor,Istanbul,Unknown,Defender - Left-Back,"1,83 m",04.04.1992,87,0,0,1,17,2,1,10,5,6.862
Tayfun Taner,Retired,https://www.transfermarkt.us/tayfun-taner/profil/spieler/85244,https://img.a.transfermarkt.technology/portrait/small/85244-1468671516.jpg?lm=1,Taner,Unknown,Türkiye,tr,Eyüpspor,Istanbul,Unknown,Defender - Centre-Back,"1,83 m",13.05.1983,84,2,0,1,24,0,1,10,4,6.644
Aytürk Hocaoğlu,Retired,https://www.transfermarkt.us/ayturk-hocaoglu/profil/spieler/176695,https://img.a.transfermarkt.technology/portrait/small/176695-1478464791.jpg?lm=1,Hocaoğlu,Unknown,Türkiye,tr,Eyüpspor,Istanbul,Aytürk Halil Hocaoğlu,Defender - Left-Back,Unknown,06.02.1984,80,4,1,0,20,0,1,3,4,6.851
Mikail Okyar,Genclerbirligi Ankara,https://www.transfermarkt.us/mikail-okyar/profil/spieler/381172,https://img.a.transfermarkt.technology/portrait/small/381172-1692780537.png?lm=1,Okyar,Unknown,Türkiye,tr,Eyüpspor,Sakarya,Unknown,Midfield - Defensive Midfield,"1,77 m",23.01.1999,77,4,4,0,8,0,0,32,17,4.313
Emrullah Şalk,Retired,https://www.transfermarkt.us/emrullah-salk/profil/spieler/64890,https://img.a.transfermarkt.technology/portrait/small/64890-1663352162.png?lm=1,Şalk,Unknown,Türkiye,tr,Eyüpspor,Istanbul,Unknown,Goalkeeper,"1,90 m",28.07.1987,73,0,0,0,5,1,0,0,1,6.545
Bülent Uzun,Sakaryaspor,https://www.transfermarkt.us/bulent-uzun/profil/spieler/65906,https://img.a.transfermarkt.technology/portrait/small/65906-1692780448.png?lm=1,Uzun,-,Türkiye,tr,Eyüpspor,Rize,Unknown,Defender - Left-Back,"1,74 m",21.11.1990,71,2,2,0,11,0,0,4,15,5.901
Vahit Yaşar,Without Club,https://www.transfermarkt.us/vahit-yasar/profil/spieler/248208,https://img.a.transfermarkt.technology/portrait/small/248208-1501430688.jpg?lm=1,Yaşar,Unknown,Türkiye,tr,Eyüpspor,Istanbul,Unknown,Defender - Left-Back,Unknown,08.05.1990,71,1,0,1,12,1,0,4,8,5.889
Dede Çelik,Without Club,https://www.transfermarkt.us/dede-celik/profil/spieler/288972,https://img.a.transfermarkt.technology/portrait/small/288972-1463771137.jpg?lm=1,Çelik,Unknown,Türkiye,tr,Eyüpspor,Adana,Unknown,Defender - Centre-Back,Unknown,01.11.1987,69,1,0,0,16,1,1,3,4,5.877
Bekir Yılmaz,Manisaspor,https://www.transfermarkt.us/bekir-yilmaz/profil/spieler/114143,https://img.a.transfermarkt.technology/portrait/small/114143-1663352793.png?lm=1,Yılmaz,Unknown,Türkiye,tr,Eyüpspor,Izmir,Unknown,Midfield - Central Midfield,"1,82 m",06.03.1988,69,2,3,0,12,1,0,34,24,3.196
Hasan Güleryüz,Bulvarspor,https://www.transfermarkt.us/hasan-guleryuz/profil/spieler/117574,https://img.a.transfermarkt.technology/portrait/small/117574-1696353516.jpeg?lm=1,Güleryüz,Unknown,Türkiye,tr,Eyüpspor,Istanbul,Unknown,Defender - Right-Back,"1,79 m",31.12.1986,68,1,2,0,10,1,1,9,11,5.102
Melih Kabasakal,Eyüpspor,https://www.transfermarkt.us/melih-kabasakal/profil/spieler/275683,https://img.a.transfermarkt.technology/portrait/small/275683-1730285950.jpg?lm=1,Kabasakal,16,Türkiye,tr,Eyüpspor,Sinop,Unknown,Midfield - Defensive Midfield,"1,78 m",18.02.1996,67,0,4,1,12,0,0,19,11,4.419
Cem Ekinci,Serik Belediyespor,https://www.transfermarkt.us/cem-ekinci/profil/spieler/90772,https://img.a.transfermarkt.technology/portrait/small/90772-1696085591.png?lm=1,Ekinci,Unknown,Türkiye,tr,Eyüpspor,Nürnberg,Unknown,Attack - Left Winger,"1,80 m",05.03.1990,64,22,0,0,6,0,0,6,15,5.144
Doğukan Bad,Galata Spor Kulübü,https://www.transfermarkt.us/dogukan-bad/profil/spieler/322606,https://img.a.transfermarkt.technology/portrait/small/322606-1662039013.png?lm=1,Bad,Unknown,Türkiye,tr,Eyüpspor,Istanbul,Unknown,Defender - Centre-Back,Unknown,03.01.1995,64,6,0,0,8,1,1,14,7,4.457
Murat Uçar,Amed SK,https://www.transfermarkt.us/murat-ucar/profil/spieler/292545,https://img.a.transfermarkt.technology/portrait/small/292545-1708030837.png?lm=1,Uçar,Unknown,Türkiye,tr,Eyüpspor,Mus,Mehmet Murat Uçar,Defender - Right-Back,"1,69 m",01.08.1991,64,0,11,0,9,0,2,18,11,4.323
Berkan Turan,Arnavutköy Belediyesi FSK,https://www.transfermarkt.us/berkan-turan/profil/spieler/395852,https://img.a.transfermarkt.technology/portrait/small/395852-1740482996.jpg?lm=1,Turan,Unknown,Türkiye,tr,Eyüpspor,Trabzon,Berkan Burak Turan,Midfield - Defensive Midfield,"1,83 m",06.07.1998,63,1,1,0,18,0,0,19,28,3.612
Gökhan Çalışır,Without Club,https://www.transfermarkt.us/gokhan-calisir/profil/spieler/76439,https://img.a.transfermarkt.technology/portrait/small/76439-1476124587.jpg?lm=1,Çalışır,Unknown,Türkiye,tr,Eyüpspor,Istanbul,Unknown,Defender - Centre-Back,Unknown,20.11.1987,62,4,0,1,14,1,1,1,1,5.467
Mehmet Budak,Retired,https://www.transfermarkt.us/mehmet-budak/profil/spieler/8211,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Budak,15,Türkiye,tr,Eyüpspor,Malatya,Unknown,Defender - Centre-Back,"1,81 m",01.08.1980,62,0,1,0,11,0,0,1,3,5.400
Muhsin Erözkan,Without Club,https://www.transfermarkt.us/muhsin-erozkan/profil/spieler/99872,https://img.a.transfermarkt.technology/portrait/small/99872-1636309285.jpg?lm=1,Erözkan,Unknown,Türkiye,tr,Eyüpspor,Bilecik,Unknown,Defender - Centre-Back,"1,85 m",10.06.1982,62,1,0,0,10,0,0,8,3,4.998
Bilal Gülden,52 Orduspor FK,https://www.transfermarkt.us/bilal-gulden/profil/spieler/137612,https://img.a.transfermarkt.technology/portrait/small/137612-1731761261.png?lm=1,Gülden,-,Türkiye,tr,Eyüpspor,Mannheim,Unknown,Midfield - Defensive Midfield,"1,85 m",01.05.1993,62,6,0,0,12,0,0,17,8,4.305
Cenk Ahmet Alkılıç,Karsiyaka,https://www.transfermarkt.us/cenk-ahmet-alkilic/profil/spieler/68211,https://img.a.transfermarkt.technology/portrait/small/68211-1604435111.png?lm=1,Alkılıç,15,Türkiye,tr,Eyüpspor,Izmir,Cenk Ahmet Alkılıç,Defender - Right-Back,"1,70 m",09.12.1987,62,4,8,0,4,1,0,17,28,3.941
