name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Mesut Çaytemel,Retired,https://www.transfermarkt.us/mesut-caytemel/profil/spieler/53543,https://img.a.transfermarkt.technology/portrait/small/53543-1607773223.jpeg?lm=1,Çaytemel,Unknown,Türkiye,tr,Hatayspor,Bursa,Unknown,Defender - Left-Back,"1,75 m",24.04.1984,194,13,9,1,33,0,1,5,15,16.886
Selim Ilgaz,Kahramanmaras Istiklal Spor,https://www.transfermarkt.us/selim-ilgaz/profil/spieler/205551,https://img.a.transfermarkt.technology/portrait/small/205551-1662208482.png?lm=1,Ilgaz,-,Türkiye,tr,Hatayspor,Montfermeil,Unknown,Attack - Right Winger,"1,77 m",22.06.1995,169,30,14,0,13,0,0,38,96,10.899
Ömer Bozan,Etimesgut Spor Kulübü,https://www.transfermarkt.us/omer-bozan/profil/spieler/230079,https://img.a.transfermarkt.technology/portrait/small/230079-1663626367.png?lm=1,Bozan,Unknown,Türkiye,tr,Hatayspor,Adana,Unknown,Midfield - Attacking Midfield,"1,82 m",05.04.1987,157,33,0,0,27,2,0,21,48,12.159
Akın Alkan,Bandirmaspor,https://www.transfermarkt.us/akin-alkan/profil/spieler/252056,https://img.a.transfermarkt.technology/portrait/small/252056-1609947483.jpeg?lm=1,Alkan,Unknown,Türkiye,tr,Hatayspor,Istanbul,Unknown,Goalkeeper,"1,86 m",26.07.1989,144,0,0,0,9,0,0,2,0,12.961
Caner Bağ,Arnavutköy Belediyesi FSK,https://www.transfermarkt.us/caner-bag/profil/spieler/169320,https://img.a.transfermarkt.technology/portrait/small/169320-1740483224.jpg?lm=1,Bağ,Unknown,Türkiye,tr,Hatayspor,Istanbul,Caner Hüseyin Bağ,Attack - Left Winger,"1,79 m",19.09.1990,144,18,10,0,12,0,0,18,52,11.143
Sadi Karaduman,Osmaniyespor FK,https://www.transfermarkt.us/sadi-karaduman/profil/spieler/296491,https://img.a.transfermarkt.technology/portrait/small/296491-1715209877.png?lm=1,Karaduman,Unknown,Türkiye,tr,Hatayspor,Istanbul,Unknown,Defender - Centre-Back,"1,82 m",31.05.1992,130,1,0,0,31,1,0,6,7,11.127
Serkan Koç,Retired,https://www.transfermarkt.us/serkan-koc/profil/spieler/144658,https://img.a.transfermarkt.technology/portrait/small/144658-1464036070.jpg?lm=1,Koç,Unknown,Türkiye,tr,Hatayspor,Ordu,Unknown,Defender - Right-Back,"1,70 m",01.10.1980,112,0,0,0,21,0,0,9,16,8.982
Rayane Aabid,Sakaryaspor,https://www.transfermarkt.us/rayane-aabid/profil/spieler/468244,https://img.a.transfermarkt.technology/portrait/small/468244-1734295015.png?lm=1,Aabid,Unknown,France,fr,Hatayspor,Villeneuve-d'Ascq,Unknown,Midfield - Central Midfield,"1,78 m",19.01.1992,108,5,7,0,14,0,0,20,43,7.650
Soner Örnek,Without Club,https://www.transfermarkt.us/soner-ornek/profil/spieler/74643,https://img.a.transfermarkt.technology/portrait/small/74643-1609947527.jpeg?lm=1,Örnek,13,Türkiye,tr,Hatayspor,Gaziantep,Unknown,Defender - Centre-Back,"1,92 m",28.02.1989,103,10,1,0,11,0,0,38,6,6.033
Mithat Yaşar,Izmirspor,https://www.transfermarkt.us/mithat-yasar/profil/spieler/8547,https://img.a.transfermarkt.technology/portrait/small/8547-1694375575.png?lm=1,Yaşar,10,Türkiye,tr,Hatayspor,Manisa,Unknown,Midfield - Attacking Midfield,"1,77 m",27.07.1986,93,26,0,0,20,0,0,20,30,6.620
