name,club,periods
Roger Claessen,Standard Liège,1958-1968
Guy Vandersmissen,Standard Liège,1978-1991
Michaël Goossens,Standard Liège,"1990-1996, 2000-2003"
Marc Wilmots,Standard Liège,1991-1996
Ásgeir Sigurvinsson,Standard Liège,1973-1981
Milan Jovanovic,Standard Liège,2006-2010
Alfred Riedl,Standard Liège,1976-1980
Igor de Camargo,Standard Liège,"2006-2010, 2013-2015"
Silvester Takac,Standard Liège,1969-1974
Mémé Tchité,Standard Liège,"2002-2006, 2010-2012"
Alex Czerniatynski,Standard Liège,1985-1989
Ali Lukunku,Standard Liège,"1998-2003, 2006-2008"
Simon Tahamata,Standard Liège,1980-1984
Léon Semmeling,Standard Liège,1959-1974
Renaud Emond,Standard Liège,"2015-2020, 2022-2024"
Roger Henrotay,Standard Liège,1968-1975
Axel Witsel,Standard Liège,2006-2011
Paul-José Mpoku,Standard Liège,"2011-2015, 2015-2015, 2016-2016, 2017-2020"
Michy Batshuayi,Standard Liège,2011-2014
Mehdi Carcela-González,Standard Liège,"2008-2011, 2013-2015, 2018-2018, 2018-2022"
Imoh Ezekiel,Standard Liège,"2012-2012, 2012-2014, 2015-2015"
Jos Daerden,Standard Liège,1980-1984
Louis Pilot,Standard Liège,1961-1972
Guy Hellers,Standard Liège,1983-2000
Alain Bettagno,Standard Liège,1989-1996
Philippe Garot,Standard Liège,1974-1980
Eric Gerets,Standard Liège,1971-1983
Geoffrey Mujangi Bia,Standard Liège,"2011-2012, 2013-2015"
Srebrenko Repcic,Standard Liège,1985-1988
Patrick Asselman,Standard Liège,1990-1994
Helmut Graf,Standard Liège,1976-1982
Gerard Plessers,Standard Liège,1975-1984
Wilfried Van Moer,Standard Liège,1968-1976
André Cruz,Standard Liège,"1990-1994, 1999-1999"
Maxime Lestienne,Standard Liège,2018-2022
Jelle Van Damme,Standard Liège,2011-2016
Andre Gorez,Standard Liège,1975-1978
Almami Moreira,Standard Liège,"2001-2004, 2005-2006"
Heinz Gründel,Standard Liège,1982-1985
Jonathan Walasiak,Standard Liège,"2000-2006, 2007-2008"
Dimitri De Condé,Standard Liège,1995-1999
Nicolas Dewalque,Standard Liège,1963-1976
Răzvan Marin,Standard Liège,2017-2019
Karel Geraerts,Standard Liège,2004-2007
Bernd Thijs,Standard Liège,1995-2000
Oguchi Onyewu,Standard Liège,"2004-2007, 2007-2009"
Konstantinos Laifis,Standard Liège,"2016-2018, 2018-2024"
Christian Labarbe,Standard Liège,1971-1980
Gunther Schepens,Standard Liège,1994-1997
Steven Defour,Standard Liège,2006-2011
Roberto Bisconti,Standard Liège,"1991-1995, 1996-1997, 1998-2000, 2003-2004"
Michel Wintacq,Standard Liège,1983-1988
Guy Dardenne,Standard Liège,"1973-1976, 1984-1986"
Gilbert Bodart,Standard Liège,"1981-1996, 1997-1998"
Theo Poel,Standard Liège,1975-1986
Samuel Bastien,Standard Liège,2018-2022
Gonzague Vandooren,Standard Liège,2001-2005
Adrien Trébel,Standard Liège,2014-2017
Christian Piot,Standard Liège,1966-1978
Jacques Beurlet,Standard Liège,1961-1974
Merveille Bokadi,Standard Liège,"2017-2017, 2017-2024"
Zoran Jelikic,Standard Liège,1983-1988
Réginal Goreux,Standard Liège,"2008-2013, 2015-2020"
Philippe Léonard,Standard Liège,"1992-1996, 2004-2006"
Patrick Aussems,Standard Liège,1983-1988
Laurent Ciman,Standard Liège,2010-2015
Didier Ernst,Standard Liège,"1991-1992, 1993-2002"
Walter Meeuws,Standard Liège,1981-1984
Kanu,Standard Liège,2011-2014
Jean Thissen,Standard Liège,1965-1974
Étienne Delangre,Standard Liège,1981-1992
Léon Dolmans,Standard Liège,1970-1975
Freddy Luyckx,Standard Liège,1984-1989
Dino Arslanagic,Standard Liège,2011-2017
Collins Fai,Standard Liège,2016-2022
Sébastien Pocognoli,Standard Liège,"2010-2013, 2017-2020"
George Blay,Standard Liège,1997-2002
Mircea Rednic,Standard Liège,1991-1996
Michel Renquin,Standard Liège,"1974-1981, 1985-1988"
Ivica Dragutinovic,Standard Liège,2000-2005
Léon Jeck,Standard Liège,1964-1974
Gojko Cimirot,Standard Liège,2018-2023
Lucien Spronck,Standard Liège,1958-1968
Rabiu Afolabi,Standard Liège,"1997-2000, 2001-2003"
Arnaud Bodart,Standard Liège,2017-2025
Régis Genaux,Standard Liège,"1990-1996, 2002-2002"
Marcos Camozzato,Standard Liège,"2007-2007, 2007-2010"
Daniël Nassen,Standard Liège,1986-1991
Mohamed Sarr,Standard Liège,2005-2010
Daniel Opare,Standard Liège,2010-2014
Sinan Bolat,Standard Liège,2009-2013
Dinga,Standard Liège,1989-1998
Michel Preud'homme,Standard Liège,1977-1986
Jean Nicolay,Standard Liège,1955-1969
Eiji Kawashima,Standard Liège,2012-2015
Vedran Runje,Standard Liège,"1998-2001, 2004-2004, 2004-2006"
