name,club,periods
Teddy Chevalier,KV Kortrijk,"2013-2015, 2017-2019, 2021-2021"
Eddy Snelders,KV Kortrijk,1986-1989
Albert De Lamper,KV Kortrijk,1977-1985
Djamel Zidane,KV Kortrijk,1980-1984
Ernest N'For,KV Kortrijk,"2007-2008, 2011-2013"
Ivan Santini,KV Kortrijk,2013-2015
Faïz Selemani,KV Kortrijk,2019-2023
Aloys Nong,KV Kortrijk,2004-2007
Claude Verspaille,KV Kortrijk,"1981-1990, 1999-2000"
Elimane Coulibaly,KV Kortrijk,"2007-2009, 2013-2014"
Ivica Jarakovic,KV Kortrijk,"2002-2003, 2005-2007"
Stijn De Smet,KV Kortrijk,2013-2018
Felipe Avenatti,KV Kortrijk,"2018-2019, 2022-2024"
Damir Desnica,KV Kortrijk,1985-1990
Dusan Lukic,KV Kortrijk,1984-1987
Christian Landu-Tubi,KV Kortrijk,2005-2007
Jovan Stojanovic,KV Kortrijk,2017-2021
Johan Vermeersch,KV Kortrijk,1974-1981
François Pomini,KV Kortrijk,1977-1983
Luc Vanderschommen,KV Kortrijk,1981-1987
Hervé Kage,KV Kortrijk,"2015-2018, 2018-2018, 2019-2020"
Didier Quain,KV Kortrijk,1979-1986
Nebojsa Pavlovic,KV Kortrijk,2009-2017
Harald Nickel,KV Kortrijk,1976-1977
Cédric Bétrémieux,KV Kortrijk,"2007-2008, 2009-2009, 2010-2011, 2011-2011"
Jean-Marie Abeels,KV Kortrijk,1986-1989
Idriss Saadi,KV Kortrijk,2016-2017
Christian Benteke,KV Kortrijk,2009-2010
Hendrie Krüzen,KV Kortrijk,1989-1991
Pape Habib Guèye,KV Kortrijk,2020-2023
Michel Derouck,KV Kortrijk,"1982-1992, 1993-1994"
Patrick Goots,KV Kortrijk,1990-1991
Sven Kums,KV Kortrijk,"2008-2008, 2008-2011"
Davy De Beule,KV Kortrijk,2009-2011
Idir Ouali,KV Kortrijk,2016-2019
Detlef Webers,KV Kortrijk,"1977-1979, 1980-1980"
Salif Keita,KV Kortrijk,1998-1999
Dominique Lemoine,KV Kortrijk,"1983-1986, 1990-1992"
Andrey Demkin,KV Kortrijk,1998-1999
Jérémy Perbet,KV Kortrijk,2017-2018
Claude Carbonelle,KV Kortrijk,"1980-1982, 1983-1985, 1986-1987"
Pablo Chavarría,KV Kortrijk,"2011-2012, 2012-2013"
Nicolas Gezelle,KV Kortrijk,2004-2008
Isaak Davies,KV Kortrijk,2023-2024
Mustapha Oussalah,KV Kortrijk,2009-2014
Julien De Sart,KV Kortrijk,2018-2021
Mehdi Makhloufi,KV Kortrijk,2004-2007
Dieter Schwabe,KV Kortrijk,1979-1991
Ronny van Poucke,KV Kortrijk,1978-1979
Lorenzo Staelens,KV Kortrijk,1987-1989
Foeke Booy,KV Kortrijk,1988-1989
Thomas Matton,KV Kortrijk,2012-2015
Kristof D'Haene,KV Kortrijk,2015-2023
Brecht Capon,KV Kortrijk,"2009-2010, 2010-2015"
Jan Peters,KV Kortrijk,"1981-1983, 1983-1983"
Steven Joseph-Monrose,KV Kortrijk,2011-2012
Aurelio Vidmar,KV Kortrijk,1991-1992
Abdul Ajagun,KV Kortrijk,"2017-2019, 2019-2020"
Thierry Ambrose,KV Kortrijk,2023-2025
Maxim Vandamme,KV Kortrijk,1982-1989
Zarko Tomasevic,KV Kortrijk,2013-2016
Giuseppe Rossini,KV Kortrijk,2010-2011
Athanasios Papazoglou,KV Kortrijk,"2015-2017, 2017-2017, 2017-2018"
Jo Vermast,KV Kortrijk,"2006-2007, 2008-2009, 2010-2010"
Ibou,KV Kortrijk,"2008-2011, 2011-2011, 2012-2012"
Elohim Rolland,KV Kortrijk,2015-2020
Ervin Zukanovic,KV Kortrijk,2011-2013
Nico Broeckaert,KV Kortrijk,1983-1989
Mohamed Messoudi,KV Kortrijk,2009-2012
Jimmy Hempte,KV Kortrijk,"2005-2006, 2006-2010"
Gertjan De Mets,KV Kortrijk,"2010-2011, 2011-2017"
Ghislain Vergote,KV Kortrijk,1975-1988
Laurent Ballenghien,KV Kortrijk,"1988-1991, 2001-2003"
Brecht Verbrugghe,KV Kortrijk,2004-2010
Donald Van Durme,KV Kortrijk,1990-1995
Michel Timmerman,KV Kortrijk,1971-1981
Xavier Mercier,KV Kortrijk,2016-2017
Jurgen Heymans,KV Kortrijk,1995-1999
André Kiekens,KV Kortrijk,1986-1988
Bram De Ly,KV Kortrijk,2006-2010
Massimo Bruno,KV Kortrijk,2022-2025
Gerd Körner,KV Kortrijk,1980-1982
Zinho Gano,KV Kortrijk,2021-2021
Ludwig Sklarski,KV Kortrijk,1975-1977
Trent Sainsbury,KV Kortrijk,2020-2022
Nacho Ferri,KV Kortrijk,2024-2025
Imoh Ezekiel,KV Kortrijk,2018-2020
Petar Aleksandrov,KV Kortrijk,1989-1990
Csaba Máté,KV Kortrijk,1993-1997
Andriy Totovytskyi,KV Kortrijk,2016-2017
Hannes Van Der Bruggen,KV Kortrijk,2017-2021
Johan Devolder,KV Kortrijk,1977-1989
Maxime Chanot,KV Kortrijk,2013-2016
Brecht Dejaegere,KV Kortrijk,"2010-2013, 2024-2025"
