name,club,periods
Dante Brogno,R Charleroi SC,1986-2001
Charly Jacobs,R Charleroi SC,1972-1982
Didier Beugnies,R Charleroi SC,1984-1992
Rainer Gebauer,R Charleroi SC,1974-1980
Nebojsa Malbasa,R Charleroi SC,1991-1995
Jérémy Perbet,R Charleroi SC,"2007-2007, 2015-2016, 2018-2019, 2020-2020"
Jean Boulet,R Charleroi SC,1967-1974
Jean-Jacques Missé-Missé,R Charleroi SC,1993-1996
Claude Bissot,R Charleroi SC,1966-1972
David Pollet,R Charleroi SC,"2013-2014, 2015-2018, 2019-2019"
Shamar Nicholson,R Charleroi SC,2019-2022
Cristian Benavente,R Charleroi SC,"2016-2019, 2021-2021"
Daan Heymans,R Charleroi SC,"2022-2022, 2022-2025"
Mamadou Fall,R Charleroi SC,"2013-2013, 2016-2018, 2019-2022"
Sergio Rojas,R Charleroi SC,1999-2002
Joseph Akpala,R Charleroi SC,2006-2008
Georget Bertoncello,R Charleroi SC,"1959-1964, 1967-1975"
Eduardo,R Charleroi SC,2000-2003
Cyril Théréau,R Charleroi SC,"2006-2006, 2008-2008, 2008-2010"
Gregory Dufer,R Charleroi SC,2000-2004
Ali Gholizadeh,R Charleroi SC,"2018-2023, 2023-2023"
Samuel Remy,R Charleroi SC,1992-1999
Neeskens Kebano,R Charleroi SC,2013-2015
Harlem Gnohéré,R Charleroi SC,"2011-2013, 2013-2014, 2014-2014"
Victor Osimhen,R Charleroi SC,"2018-2019, 2019-2019"
Raymond Mommens,R Charleroi SC,1986-1997
İzzet Akgül,R Charleroi SC,2004-2007
Osvaldo Hurtado,R Charleroi SC,1988-1991
Moussa Gueye,R Charleroi SC,2010-2012
Habib Habibou,R Charleroi SC,"2006-2007, 2007-2008, 2008-2010"
Marco Casto,R Charleroi SC,1989-1997
Calogero Taibi,R Charleroi SC,1984-1989
Ryota Morioka,R Charleroi SC,"2019-2019, 2019-2024"
Eric Van Meir,R Charleroi SC,1991-1996
Orlando,R Charleroi SC,"2004-2010, 2010-2011, 2011-2011"
Cédric Fauré,R Charleroi SC,2014-2015
Patrick Gorez,R Charleroi SC,1987-1990
Amara Baby,R Charleroi SC,2015-2018
Tibor Balog,R Charleroi SC,1993-1997
Andre Gorez,R Charleroi SC,1970-1975
Clément Tainmont,R Charleroi SC,2014-2018
Marc Wuyts,R Charleroi SC,1990-1993
Marco Ilaimaharitra,R Charleroi SC,2017-2024
Abdelmajid Oulmers,R Charleroi SC,2003-2011
Vakoun Bayo,R Charleroi SC,"2022-2022, 2022-2022, 2023-2023"
Tim Smolders,R Charleroi SC,2006-2009
Dorian Dessoleil,R Charleroi SC,"2012-2013, 2015-2021"
Matty van Toorn,R Charleroi SC,1972-1978
Dieumerci Ndongala,R Charleroi SC,2014-2016
Robertho Bosch,R Charleroi SC,1986-1988
Fabien Camus,R Charleroi SC,2005-2009
Nico Braun,R Charleroi SC,1978-1980
Gerhard Böhmer,R Charleroi SC,1970-1978
Toni Brogno,R Charleroi SC,"1994-1995, 2004-2006"
Fabrizio Silvagni,R Charleroi SC,1985-1996
Philippe Albert,R Charleroi SC,"1985-1989, 1999-2000"
Geoffrey Mujangi Bia,R Charleroi SC,"2006-2010, 2011-2011"
Filip Fiers,R Charleroi SC,1995-1997
Sebastien Chabaud,R Charleroi SC,"2003-2007, 2008-2010"
Pär Zetterberg,R Charleroi SC,1991-1993
Parfait Guiagon,R Charleroi SC,2023-2025
François Sterchele,R Charleroi SC,2005-2006
Peter van de Ven,R Charleroi SC,1986-1989
Massimo Bruno,R Charleroi SC,2018-2021
Danijel Milicevic,R Charleroi SC,2011-2014
Drazen Brncic,R Charleroi SC,1995-1998
Nikola Stulic,R Charleroi SC,2023-2025
Onur Kaya,R Charleroi SC,2010-2014
Frank Defays,R Charleroi SC,1999-2009
Adem Zorgane,R Charleroi SC,2021-2025
Cosimo Schena,R Charleroi SC,1973-1979
Enes Saglik,R Charleroi SC,"2014-2019, 2019-2020"
Mahamoudou Kéré,R Charleroi SC,1999-2010
Giuseppe Rossini,R Charleroi SC,"2012-2015, 2015-2015"
Róbert Jován,R Charleroi SC,1997-1999
Chris Bedia,R Charleroi SC,"2016-2018, 2019-2019, 2020-2020, 2021-2022"
Antoine Bernier,R Charleroi SC,2023-2025
Grégory Christ,R Charleroi SC,"2004-2008, 2009-2010"
Isaac Mbenza,R Charleroi SC,2022-2025
Otto Geisert,R Charleroi SC,1970-1971
Kevin Pugh,R Charleroi SC,1984-1992
Sébastien Dewaest,R Charleroi SC,2013-2015
Abraham Kudemor,R Charleroi SC,2011-2014
Olivier Suray,R Charleroi SC,"1989-1993, 1996-1997"
André Colasse,R Charleroi SC,1961-1970
Anass Zaroury,R Charleroi SC,"2021-2021, 2021-2022"
Oday Dabbagh,R Charleroi SC,"2023-2025, 2025-2025"
Dariush Yazdani,R Charleroi SC,2000-2004
Fréderic Jacquemart,R Charleroi SC,
Alassane Ouédraogo,R Charleroi SC,1997-2000
Chris Dekker,R Charleroi SC,"1977-1980, 1980-1981"
Adékambi Olufadé,R Charleroi SC,"2003-2004, 2010-2011"
Adama Niane,R Charleroi SC,"2018-2020, 2020-2020"
Alexandros Kaklamanos,R Charleroi SC,1999-2000
Cedomir Janevski,R Charleroi SC,1991-1995
