name,club,periods
Piet den Boer,KV Mechelen,1982-1989
John Bosman,KV Mechelen,1988-1990
Julien Gorius,KV Mechelen,2008-2012
Björn Vleminckx,KV Mechelen,2006-2009
Marc Emmers,KV Mechelen,1987-1992
Rob Schoofs,KV Mechelen,2017-2025
Igor de Camargo,KV Mechelen,2018-2022
Geoffry Hairemans,KV Mechelen,2019-2025
René Eijkelkamp,KV Mechelen,1990-1993
Kerim Mrabti,KV Mechelen,2020-2025
Bruno Versavel,KV Mechelen,1988-1992
Klas Ingesson,KV Mechelen,1990-1993
Erwin Koeman,KV Mechelen,1985-1990
Yvo Van Herp,KV Mechelen,1969-1976
Marc Wilmots,KV Mechelen,1988-1991
Robert Stevens,KV Mechelen,"1969-1975, 1982-1984"
Raúl Águas,KV Mechelen,1975-1977
David Destorme,KV Mechelen,"2009-2014, 2015-2015"
Ronny Martens,KV Mechelen,1985-1987
Kamiel Van Damme,KV Mechelen,1960-1974
Sofiane Hanni,KV Mechelen,2014-2016
Seth De Witte,KV Mechelen,2010-2019
Joachim Benfeld,KV Mechelen,1981-1988
Francis Severeyns,KV Mechelen,1989-1992
Eli Ohana,KV Mechelen,1987-1990
Alex Czerniatynski,KV Mechelen,1993-1996
Koen Sanders,KV Mechelen,1984-1995
Wilhelm Reisinger,KV Mechelen,1981-1985
Nicolas Verdier,KV Mechelen,"2015-2017, 2018-2018"
Joao Elias,KV Mechelen,1996-2003
Nicklas Pedersen,KV Mechelen,"2012-2013, 2017-2018"
Joris Van Hout,KV Mechelen,1997-2001
Patrick Versavel,KV Mechelen,1989-1993
Boubacar Dialiba,KV Mechelen,2009-2014
Jonas Ivens,KV Mechelen,2006-2010
Kurt Vangompel,KV Mechelen,
Issame Charaï,KV Mechelen,2006-2008
Marijo Dodik,KV Mechelen,1995-1998
Mats Rits,KV Mechelen,2013-2018
Joachim Van Damme,KV Mechelen,"2012-2016, 2018-2022"
Dalibor Veselinović,KV Mechelen,2014-2017
René De Moor,KV Mechelen,1960-1974
Benito Raman,KV Mechelen,2024-2025
William Togui,KV Mechelen,"2018-2021, 2021-2021, 2022-2022, 2023-2023"
Steven Ribus,KV Mechelen,"1999-2003, 2005-2006"
Gustav Engvall,KV Mechelen,"2018-2022, 2022-2023"
Flórián Urbán,KV Mechelen,1993-1995
Jim Blair,KV Mechelen,1974-1977
Graeme Rutjes,KV Mechelen,1985-1990
Alessandro Cordaro,KV Mechelen,2011-2015
Hugo Cuypers,KV Mechelen,2021-2022
Joachim Mununga,KV Mechelen,2008-2011
Jordi Vanlerberghe,KV Mechelen,"2014-2017, 2019-2020, 2020-2024"
Giuseppe Rossini,KV Mechelen,2008-2010
Jean-Paul Kielo Lezi,KV Mechelen,"2006-2009, 2009-2009"
Karel Kesselaers,KV Mechelen,1977-1988
Dénes Eszenyi,KV Mechelen,"1992-1995, 1995-1995, 1995-1995, 1996-1996, 1997-1997"
Lei Clijsters,KV Mechelen,1986-1992
Abdul-Yakuni Iddi,KV Mechelen,"2006-2014, 2015-2015"
Tim Matthys,KV Mechelen,2014-2019
Steven De Petter,KV Mechelen,2012-2016
Kevin Geudens,KV Mechelen,2006-2012
Raymond Jaspers,KV Mechelen,1982-1989
Hassane Bandé,KV Mechelen,2017-2018
Désiré M'Bonabucya,KV Mechelen,1995-1997
Joël Bartholomeeussen,KV Mechelen,1991-1995
Daniel Camus,KV Mechelen,"1999-2001, 2005-2006"
Philippe Albert,KV Mechelen,1989-1992
Frank Leen,KV Mechelen,1988-1997
Guy Lammens,KV Mechelen,1974-1978
Ferdy Druijf,KV Mechelen,2021-2022
Geert Deferm,KV Mechelen,"1983-1985, 1986-1994"
Patrick Goots,KV Mechelen,2004-2006
Mathy Billen,KV Mechelen,1983-1985
Milos Kosanovic,KV Mechelen,2014-2016
Jean-Paul Boeka Lisasi,KV Mechelen,2001-2002
Ralph Hasenhüttl,KV Mechelen,1996-1997
Sandy Walsh,KV Mechelen,2020-2025
Louis De Weerdt,KV Mechelen,1965-1975
Antun Dunkovic,KV Mechelen,2007-2011
Pascal De Wilde,KV Mechelen,"1987-1991, 1995-1996"
Davy Gijsbrechts,KV Mechelen,1990-1997
Maxime Biset,KV Mechelen,2005-2015
Uros Vitas,KV Mechelen,2016-2018
Steven De Pauw,KV Mechelen,2002-2007
Clément Tainmont,KV Mechelen,2018-2020
Patrick Pflücke,KV Mechelen,2023-2025
Lion Lauberbach,KV Mechelen,2023-2025
Zlatko Arambasic,KV Mechelen,"1990-1992, 1993-1994, 1998-1999"
Paul De Mesmaeker,KV Mechelen,1986-1994
Wim Hofkens,KV Mechelen,1986-1991
Jan-Pieter Martens,KV Mechelen,1993-1996
