name,club,periods
Laurent Depoitre,KAA Gent,"2014-2016, 2019-2024"
Eric Lambert,KAA Gent,1956-1967
Eric Viscaal,KAA Gent,1990-1995
Roman Yaremchuk,KAA Gent,2017-2021
Tarik Tissoudali,KAA Gent,2021-2024
Hubert Cordiez,KAA Gent,1980-1987
Erwin Vandenbergh,KAA Gent,1990-1994
Alexandros Kaklamanos,KAA Gent,2000-2003
Sandy Martens,KAA Gent,"1994-1999, 2004-2007"
Elimane Coulibaly,KAA Gent,"2009-2012, 2012-2013, 2014-2014"
Dominic Foley,KAA Gent,2005-2009
Ilombe Mboyo,KAA Gent,"2011-2013, 2021-2022"
Aad Koudijzer,KAA Gent,1978-1984
Cees Schapendonk,KAA Gent,1982-1986
René Mücher,KAA Gent,1981-1986
Gunther Schepens,KAA Gent,"1991-1994, 1999-2003"
Sven Kums,KAA Gent,"2014-2016, 2019-2020, 2020-2025"
Danijel Milicevic,KAA Gent,"2014-2018, 2018-2018"
Bernd Thijs,KAA Gent,2007-2014
Zlatan Ljubijankic,KAA Gent,2008-2012
Bryan Ruiz,KAA Gent,2006-2009
Anders Nielsen,KAA Gent,"1997-2001, 2001-2002"
Mohammed Barka,KAA Gent,1994-2000
Brecht Dejaegere,KAA Gent,"2013-2020, 2021-2021"
Randall Azofeifa,KAA Gent,2006-2011
Eric Delmulle,KAA Gent,1963-1976
Yassine El Ghanassy,KAA Gent,"2008-2012, 2013-2013, 2013-2014, 2014-2014"
Moses Simon,KAA Gent,2015-2018
Frank Dauwen,KAA Gent,1990-2000
Renato Neto,KAA Gent,"2013-2014, 2014-2019"
Tony Herreman,KAA Gent,1993-1998
Jean-Claude Bouvy,KAA Gent,1981-1986
Vadis Odjidja-Ofoe,KAA Gent,2018-2023
Lucien Ghellynck,KAA Gent,1961-1976
Tim Smolders,KAA Gent,2009-2012
Yaya Soumahoro,KAA Gent,2010-2016
Milan Ruzic,KAA Gent,1984-1988
Hyun-seok Hong,KAA Gent,2022-2024
Nasredine Kraouche,KAA Gent,2000-2004
Julien De Sart,KAA Gent,2021-2024
Roman Bezus,KAA Gent,2019-2022
Willy Quipor,KAA Gent,1975-1985
Christophe Lepoint,KAA Gent,"2009-2012, 2013-2015"
Krist Porte,KAA Gent,1986-1993
Kenny Saief,KAA Gent,"2014-2018, 2018-2018"
Alessio Castro-Montes,KAA Gent,2019-2023
Rudi Janssens,KAA Gent,1989-1993
Matisse Samoise,KAA Gent,2017-2025
Davy De Beule,KAA Gent,2005-2009
Tomas Vasov,KAA Gent,1996-2003
Benny De Kneef,KAA Gent,1982-1988
Gunther De Meyer,KAA Gent,"1992-1994, 1995-1999"
Andrew Hjulsager,KAA Gent,2021-2025
Tom Verdegem,KAA Gent,1988-1994
Peter Hallaert,KAA Gent,1985-1991
Stef Wils,KAA Gent,2009-2011
Michael Ngadeu,KAA Gent,2019-2023
Luc Criel,KAA Gent,1978-1989
Bart De Roover,KAA Gent,1991-1995
Stefan Mitrovic,KAA Gent,"2015-2016, 2016-2018, 2024-2025"
Frank Nollet,KAA Gent,"1979-1981, 1985-1988"
Norbert Deviaene,KAA Gent,1965-1971
Hannes Van Der Bruggen,KAA Gent,2009-2017
Sören Busk,KAA Gent,1982-1985
Tony Rombouts,KAA Gent,1981-1986
Dirk Medved,KAA Gent,1989-1993
César Arzo,KAA Gent,2011-2014
Marko Suler,KAA Gent,"2008-2012, 2012-2012"
Michel De Wolf,KAA Gent,1983-1988
Dario Smoje,KAA Gent,2005-2009
Christophe Grondin,KAA Gent,2007-2012
Jordan Torunarigha,KAA Gent,"2022-2022, 2022-2025"
Robert Mahieu,KAA Gent,1960-1976
Nana Asare,KAA Gent,2013-2020
Jacky Peeters,KAA Gent,2000-2004
Thomas Foket,KAA Gent,"2012-2013, 2014-2018"
Mark Verkuijl,KAA Gent,1991-1995
Andreas Hanche-Olsen,KAA Gent,2020-2023
Kenny Thompson,KAA Gent,"2005-2006, 2007-2007, 2008-2011"
Frédéric Herpoel,KAA Gent,1997-2007
Edin Ramcic,KAA Gent,1993-2001
Richard De Naeyer,KAA Gent,1957-1970
Lasse Nielsen,KAA Gent,"2014-2015, 2015-2017"
Antoine De Vreese,KAA Gent,1959-1967
Guy Hanssens,KAA Gent,1979-1985
Rami Gershon,KAA Gent,2014-2017
Rudi van Goethem,KAA Gent,1980-1983
Elisha Owusu,KAA Gent,2019-2023
Davy Roef,KAA Gent,2020-2025
Matz Sels,KAA Gent,2014-2016
Bojan Jorgacevic,KAA Gent,2007-2011
Armand Seghers,KAA Gent,1949-1966
Roger De Baets,KAA Gent,1962-1974
André Lauryssen,KAA Gent,1979-1988
Zsolt Petry,KAA Gent,1991-1995
