rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Gerard Moreno,Gerard Moreno Balagueró,292,120,48,19.96,"2010-2013, 2014-2015, 2018-2025",Moreno,9,26,0,Villarreal CF,Attack - Centre-Forward,"1,80 m",Spain,es,https://www.transfermarkt.us/gerard-moreno/profil/spieler/177467,https://img.a.transfermarkt.technology/portrait/small/177467-1726231623.jpg?lm=1,,07.04.1992,Santa Perpètua de Mogoda,Villarreal CF
2,Giuseppe Rossi,Unknown,192,82,25,14.035,2007-2013,Rossi,22,27,0,Villarreal CF,Attack - Centre-Forward,"1,73 m",Italy,it,https://www.transfermarkt.us/giuseppe-rossi/profil/spieler/19104,https://img.a.transfermarkt.technology/portrait/small/19104-1584043594.jpg?lm=1,,01.02.1987,"Teaneck, New Jersey",Retired
3,Diego Forlán,Diego Forlán Corazo,127,59,4,10.443,2004-2007,Forlán,10,14,0,Villarreal CF,Attack - Centre-Forward,,Uruguay,uy,https://www.transfermarkt.us/diego-forlan/profil/spieler/3408,https://img.a.transfermarkt.technology/portrait/small/3408-1456484557.jpg?lm=1,,19.05.1979,Montevideo,Retired
4,Santi Cazorla,Santiago Cazorla González,330,57,57,22.078,"2003-2006, 2007-2011, 2018-2020",Cazorla,20,35,0,Villarreal CF,Midfield - Central Midfield,"1,68 m",Spain,es,https://www.transfermarkt.us/santi-cazorla/profil/spieler/15799,https://img.a.transfermarkt.technology/portrait/small/15799-1725788043.jpeg?lm=1,,13.12.1984,Lugo de Llanera,Real Oviedo
5,Cédric Bakambu,Unknown,105,47,5,6.572,2015-2018,Bakambu,17,17,0,Villarreal CF,Attack - Centre-Forward,"1,82 m",DR Congo,unknown,https://www.transfermarkt.us/cedric-bakambu/profil/spieler/127048,https://img.a.transfermarkt.technology/portrait/small/127048-1563441766.jpg?lm=1,,11.04.1991,Ivry-sur-Seine,Real Betis Balompié
6,Juan Román Riquelme,Unknown,143,45,28,12.348,"2003-2005, 2005-2007, 2007-2008",Riquelme,10,21,0,Villarreal CF,Midfield - Attacking Midfield,"1,82 m",Argentina,ar,https://www.transfermarkt.us/juan-roman-riquelme/profil/spieler/3854,https://img.a.transfermarkt.technology/portrait/small/3854-1719458349.jpg?lm=1,,24.06.1978,San Fernando,Retired
7,Carlos Bacca,Carlos Arturo Bacca Ahumada,144,43,15,7.517,"2017-2018, 2018-2021",Bacca,7,15,0,Villarreal CF,Attack - Centre-Forward,"1,81 m",Colombia,co,https://www.transfermarkt.us/carlos-bacca/profil/spieler/119235,https://img.a.transfermarkt.technology/portrait/small/119235-1702399864.jpg?lm=1,,08.09.1986,Puerto Colombia,Junior FC
8,Víctor Fernández,Víctor Manuel Fernández Gutiérrez,160,42,19,11.943,2000-2004,Fernández,-,19,0,Villarreal CF,Attack - Centre-Forward,"1,66 m",Spain,es,https://www.transfermarkt.us/victor-fernandez/profil/spieler/7846,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,17.04.1974,Mérida,Retired
9,Manu Trigueros,Manuel Trigueros Muñoz,477,38,39,30.788,2010-2024,Trigueros,Unknown,67,2,Villarreal CF,Midfield - Central Midfield,"1,78 m",Spain,es,https://www.transfermarkt.us/manu-trigueros/profil/spieler/188854,https://img.a.transfermarkt.technology/portrait/small/188854-1636627198.jpg?lm=1,,17.10.1991,Talavera de la Reina,Granada CF
10,Samuel Chukwueze,Samuel Chimerenka Chukwueze,207,37,28,11.877,2017-2023,Chukwueze,8,11,0,Villarreal CF,Attack - Right Winger,"1,72 m",Nigeria,ng,https://www.transfermarkt.us/samuel-chukwueze/profil/spieler/401922,https://img.a.transfermarkt.technology/portrait/small/401922-1692277617.jpg?lm=1,,22.05.1999,Umuahia,AC Milan
11,Ikechukwu Uche,Unknown,98,36,5,5.884,"2011-2011, 2012-2015",Uche,15,5,0,Villarreal CF,Attack - Centre-Forward,"1,74 m",Nigeria,ng,https://www.transfermarkt.us/ikechukwu-uche/profil/spieler/44027,https://img.a.transfermarkt.technology/portrait/small/s_44027_1050_2013_02_14_1.jpg?lm=1,,05.01.1984,Aba,Retired
12,Nilmar,Unknown,116,34,16,7.941,2009-2012,Nilmar,15,10,1,Villarreal CF,Attack - Centre-Forward,"1,80 m",Brazil,br,https://www.transfermarkt.us/nilmar/profil/spieler/22750,https://img.a.transfermarkt.technology/portrait/small/22750-1447749575.jpg?lm=1,,14.07.1984,Bandeirentes,Retired
13,Marcos Senna,Marcos Antônio Senna da Silva,361,33,19,27.522,2002-2013,Senna,16,70,0,Villarreal CF,Midfield - Defensive Midfield,"1,76 m",Spain,es,https://www.transfermarkt.us/marcos-senna/profil/spieler/7840,https://img.a.transfermarkt.technology/portrait/small/7840-1683032105.jpg?lm=1,,17.07.1976,São Paulo,Retired
14,Cani,Unknown,327,33,40,21.435,"2006-2015, 2015-2015",Cani,Unknown,49,3,Villarreal CF,Attack - Left Winger,"1,78 m",Spain,es,https://www.transfermarkt.us/cani/profil/spieler/7983,https://img.a.transfermarkt.technology/portrait/small/7983-1446727528.jpg?lm=1,,03.08.1981,Zaragoza,Retired
15,Bruno Soriano,Bruno Soriano Llido,425,32,25,33.591,2004-2020,Soriano,19,74,2,Villarreal CF,Midfield - Defensive Midfield,"1,84 m",Spain,es,https://www.transfermarkt.us/bruno-soriano/profil/spieler/44412,https://img.a.transfermarkt.technology/portrait/small/44412-1447255466.jpg?lm=1,,12.06.1984,Artana,Retired
16,Joseba Llorente,Joseba Llorente Etxarri,80,29,8,5.29,2008-2010,Llorente,Unknown,12,0,Villarreal CF,Attack - Centre-Forward,"1,85 m",Spain,es,https://www.transfermarkt.us/joseba-llorente/profil/spieler/7480,https://img.a.transfermarkt.technology/portrait/small/s_7480_331_2012_3.jpg?lm=1,,24.11.1979,Hondarribia,Retired
17,Jorge López,Jorge López Montaña,131,28,2,10.406,1999-2003,López,Unknown,19,0,Villarreal CF,Attack - Right Winger,"1,82 m",Spain,es,https://www.transfermarkt.us/jorge-lopez/profil/spieler/7844,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,19.09.1978,Logroño,Retired
18,Alexander Sørloth,Unknown,41,26,6,2.955,2023-2024,Sørloth,18,6,0,Villarreal CF,Attack - Centre-Forward,"1,95 m",Norway,no,https://www.transfermarkt.us/alexander-sorloth/profil/spieler/238407,https://img.a.transfermarkt.technology/portrait/small/238407-1716403969.jpg?lm=1,,05.12.1995,Trondheim,Atlético de Madrid
19,Gică Craioveanu,Gheorghe Craioveanu,103,26,4,5.968,1998-2002,Craioveanu,8,14,1,Villarreal CF,Attack - Centre-Forward,"1,82 m",Romania,ro,https://www.transfermarkt.us/gica-craioveanu/profil/spieler/23019,https://img.a.transfermarkt.technology/portrait/small/23019-1699479377.jpg?lm=1,,14.02.1968,Hunedoara,Retired
20,Nihat Kahveci,Unknown,78,25,11,4.434,2006-2009,Kahveci,8,7,0,Villarreal CF,Attack - Centre-Forward,"1,75 m",Türkiye,tr,https://www.transfermarkt.us/nihat-kahveci/profil/spieler/6569,https://img.a.transfermarkt.technology/portrait/small/6569-1598619570.jpg?lm=1,,23.11.1979,Istanbul,Retired
21,José Luis Morales,José Luis Morales Nogales,80,25,5,3.453,2022-2024,Morales,Unknown,2,0,Villarreal CF,Attack - Centre-Forward,"1,80 m",Spain,es,https://www.transfermarkt.us/jose-luis-morales/profil/spieler/252677,https://img.a.transfermarkt.technology/portrait/small/252677-1447315847.jpg?lm=1,,23.07.1987,Madrid,Levante UD
22,Álex Baena,Alejandro Baena Rodríguez,141,25,37,9.065,"2018-2021, 2022-2025",Baena,16,41,1,Villarreal CF,Attack - Left Winger,"1,74 m",Spain,es,https://www.transfermarkt.us/alex-baena/profil/spieler/548111,https://img.a.transfermarkt.technology/portrait/small/548111-1714487266.jpg?lm=1,,20.07.2001,Roquetas de Mar,Villarreal CF
23,Antonio Guayre,Antonio Guayre Betancort,176,25,9,9.648,2001-2006,Guayre,-,12,0,Villarreal CF,Attack - Right Winger,"1,77 m",Spain,es,https://www.transfermarkt.us/antonio-guayre/profil/spieler/7843,https://img.a.transfermarkt.technology/portrait/small/7843-1413448723.jpg?lm=1,,23.04.1980,Las Palmas de Gran Canaria,Retired
24,Karl Toko Ekambi,Karl Louis Brillant Toko Ekambi,62,24,9,3.812,"2018-2020, 2020-2020",Toko Ekambi,12,5,0,Villarreal CF,Attack - Centre-Forward,"1,82 m",Cameroon,cm,https://www.transfermarkt.us/karl-toko-ekambi/profil/spieler/315110,https://img.a.transfermarkt.technology/portrait/small/315110-1668412255.jpg?lm=1,,14.09.1992,Paris,Al-Ettifaq FC
25,Sonny Anderson,Unknown,64,24,5,4.318,2003-2004,Sonny Anderson,9,1,0,Villarreal CF,Attack - Centre-Forward,"1,81 m",Brazil,br,https://www.transfermarkt.us/sonny-anderson/profil/spieler/3500,https://img.a.transfermarkt.technology/portrait/small/3500-1495636646.jpg?lm=1,,19.09.1970,Goiatuba,Retired
26,José Mari,José María Romero Poyón,161,24,13,10.398,2003-2007,José Mari,-,29,4,Villarreal CF,Attack - Centre-Forward,"1,85 m",Spain,es,https://www.transfermarkt.us/jose-mari/profil/spieler/6194,https://img.a.transfermarkt.technology/portrait/small/6194-1413448562.jpg?lm=1,,10.12.1978,Sevilla,Retired
27,Arnaut Danjuma,Arnaut Danjuma Adam Groeneveld,54,24,4,3.401,"2021-2023, 2023-2023, 2024-2024, 2025-2025",Danjuma,9,3,0,Villarreal CF,Attack - Left Winger,"1,78 m",Netherlands,nl,https://www.transfermarkt.us/arnaut-danjuma/profil/spieler/355861,https://img.a.transfermarkt.technology/portrait/small/355861-1674657323.jpg?lm=1,,31.01.1997,Lagos,Girona FC
28,Jérémy Perbet,Unknown,48,22,6,2.792,"2013-2013, 2013-2014",Perbet,Unknown,7,0,Villarreal CF,Attack - Centre-Forward,"1,84 m",France,fr,https://www.transfermarkt.us/jeremy-perbet/profil/spieler/23966,https://img.a.transfermarkt.technology/portrait/small/23966-1487325892.jpg?lm=1,,12.12.1984,Le Puy-en-Velay,Without Club
29,Moisés García,Moisés García León,74,22,3,4.338,1998-2001,García,-,7,0,Villarreal CF,Attack - Centre-Forward,"1,85 m",Spain,es,https://www.transfermarkt.us/moises-garcia/profil/spieler/7716,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,10.07.1971,Sevilla,Retired
30,Marco Ruben,Marco Gastón Ruben Rodríguez,89,21,12,4.987,"2008-2008, 2009-2012",Ruben,-,14,0,Villarreal CF,Attack - Centre-Forward,"1,79 m",Argentina,ar,https://www.transfermarkt.us/marco-ruben/profil/spieler/30825,https://img.a.transfermarkt.technology/portrait/small/30825-1636496485.JPG?lm=1,,26.10.1986,Capitán Bermúdez,Retired
31,Paco Alcácer,Francisco Alcácer García,76,21,12,4.139,2020-2022,Alcácer,9,2,0,Villarreal CF,Attack - Centre-Forward,"1,75 m",Spain,es,https://www.transfermarkt.us/paco-alcacer/profil/spieler/126716,https://img.a.transfermarkt.technology/portrait/small/126716-1567086685.jpg?lm=1,,30.08.1993,Torrent,Sharjah FC
32,Guillermo Franco,Guillermo Luis Franco Farquarson,103,20,7,5.254,2006-2009,Franco,9,27,2,Villarreal CF,Attack - Centre-Forward,"1,85 m",Mexico,mx,https://www.transfermarkt.us/guillermo-franco/profil/spieler/37558,https://img.a.transfermarkt.technology/portrait/small/37558-1720394033.jpg?lm=1,,03.11.1976,Corrientes,Retired
33,Luciano Vietto,Luciano Darío Vietto,48,20,8,2.972,2014-2015,Vietto,9,6,0,Villarreal CF,Attack - Centre-Forward,"1,73 m",Argentina,ar,https://www.transfermarkt.us/luciano-vietto/profil/spieler/214316,https://img.a.transfermarkt.technology/portrait/small/214316-1698422207.jpeg?lm=1,,05.12.1993,Balnearía,Racing Club
34,Moi Gómez,Moisés Gómez Bordonado,222,19,24,12.602,"2010-2015, 2016-2016, 2019-2022",Gómez,11,16,0,Villarreal CF,Attack - Left Winger,"1,76 m",Spain,es,https://www.transfermarkt.us/moi-gomez/profil/spieler/175449,https://img.a.transfermarkt.technology/portrait/small/175449-1664970613.jpg?lm=1,,23.06.1994,Rojales,CA Osasuna
35,Joan Capdevila,Joan Capdevila Méndez,184,19,15,15.905,2007-2011,Capdevila,11,26,1,Villarreal CF,Defender - Left-Back,"1,82 m",Spain,es,https://www.transfermarkt.us/joan-capdevila/profil/spieler/7486,https://img.a.transfermarkt.technology/portrait/small/7486-1671439173.jpg?lm=1,,03.02.1978,Tàrrega,Retired
36,Yéremy Pino,Yéremy Jesús Pino Santos,158,19,19,8.638,2019-2025,Pino,10,34,0,Villarreal CF,Attack - Right Winger,"1,72 m",Spain,es,https://www.transfermarkt.us/yeremy-pino/profil/spieler/568157,https://img.a.transfermarkt.technology/portrait/small/568157-1686664370.jpg?lm=1,,20.10.2002,Las Palmas de Gran Canaria,Villarreal CF
37,Giovani dos Santos,Giovani Álex dos Santos Ramírez,74,18,15,4.486,2013-2015,dos Santos,-,8,0,Villarreal CF,Attack - Second Striker,"1,75 m",Mexico,mx,https://www.transfermarkt.us/giovani-dos-santos/profil/spieler/44674,https://img.a.transfermarkt.technology/portrait/small/44674-1565165236.png?lm=1,,11.05.1989,Monterrey,Retired
38,Robert Pirès,Robert Emmanuel Pirès,129,18,15,7.692,2006-2010,Pirès,-,10,1,Villarreal CF,Midfield - Left Midfield,"1,87 m",France,fr,https://www.transfermarkt.us/robert-pires/profil/spieler/3185,https://img.a.transfermarkt.technology/portrait/small/3185-1586964073.jpg?lm=1,,29.10.1973,Reims,Retired
39,Martín Palermo,Unknown,78,18,13,6.291,2001-2003,Palermo,-,8,1,Villarreal CF,Attack - Centre-Forward,"1,88 m",Argentina,ar,https://www.transfermarkt.us/martin-palermo/profil/spieler/3412,https://img.a.transfermarkt.technology/portrait/small/s_3412_123_2013_06_11_1.jpg?lm=1,,07.11.1973,La Plata,Retired
40,Nicola Sansone,Nicola Domenico Sansone,71,16,8,3.718,"2016-2019, 2019-2019",Sansone,17,11,1,Villarreal CF,Attack - Left Winger,"1,74 m",Italy,it,https://www.transfermarkt.us/nicola-sansone/profil/spieler/82048,https://img.a.transfermarkt.technology/portrait/small/82048-1663656944.jpg?lm=1,,10.09.1991,München,US Lecce
41,Dani Parejo,Daniel Parejo Muñoz,218,16,33,16.933,2020-2025,Parejo,21,32,0,Villarreal CF,Midfield - Central Midfield,"1,82 m",Spain,es,https://www.transfermarkt.us/dani-parejo/profil/spieler/59561,https://img.a.transfermarkt.technology/portrait/small/59561-1688725780.jpg?lm=1,,16.04.1989,Coslada,Villarreal CF
42,Rodolfo Arruabarrena,Rodolfo Martín Arruabarrena,279,14,6,23.66,2000-2007,Arruabarrena,-,79,2,Villarreal CF,Defender - Left-Back,"1,76 m",Argentina,ar,https://www.transfermarkt.us/rodolfo-arruabarrena/profil/spieler/7827,https://img.a.transfermarkt.technology/portrait/small/7827-1712245078.jpg?lm=1,,20.07.1975,Marcos Paz,Retired
43,Ayoze Pérez,Ayoze Pérez Gutiérrez,22,14,2,1.345,2024-2025,Pérez,18,3,0,Villarreal CF,Attack - Centre-Forward,"1,78 m",Spain,es,https://www.transfermarkt.us/ayoze-perez/profil/spieler/246968,https://img.a.transfermarkt.technology/portrait/small/246968-1716803546.jpg?lm=1,,29.07.1993,Santa Cruz de Tenerife,Villarreal CF
44,Nicolas Jackson,Unknown,48,13,6,2.367,"2019-2020, 2021-2023",Unknown,Unknown,5,0,Villarreal CF,Unknown,Unknown,Senegal,sn,https://www.transfermarkt.us/nicolas-jackson/profil/spieler/776890,https://img.a.transfermarkt.technology/portrait/small/776890-1726227971.jpg?lm=1,,20.06.2001,Unknown,Chelsea FC
