rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Mundo,Edmundo Suárez de Trabanco,232,205,0,20.865,1939-1950,Mundo,-,0,0,Valencia CF,Attack - Centre-Forward,Unknown,Spain,es,https://www.transfermarkt.us/mundo/profil/spieler/135773,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,22.01.1916,Barakaldo,---
2,Waldo Machado,Unknown,269,149,1,23.742,1961-1970,Waldo Machado,-,0,0,Valencia CF,Attack - Centre-Forward,"1,78 m",Brazil,br,https://www.transfermarkt.us/waldo-machado/profil/spieler/135760,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,09.09.1934,Niteroi,---
3,Mario Kempes,Mario Alberto Kempes Chiodi,246,149,7,21.037,"1976-1981, 1982-1984",Kempes,10,27,0,Valencia CF,Attack - Centre-Forward,"1,82 m",Argentina,ar,https://www.transfermarkt.us/mario-kempes/profil/spieler/37264,https://img.a.transfermarkt.technology/portrait/small/37264-1552559187.jpg?lm=1,,15.07.1954,"Bell Ville, Córdoba",Retired
4,David Villa,David Villa Sánchez,225,129,29,17.436,2005-2010,Villa,7,31,3,Valencia CF,Attack - Centre-Forward,"1,74 m",Spain,es,https://www.transfermarkt.us/david-villa/profil/spieler/7980,https://img.a.transfermarkt.technology/portrait/small/7980-1684165569.jpg?lm=1,,03.12.1981,Tuilla,Retired
5,Fernando,Unknown,487,123,4,39.22,1983-1998,Fernando,-,29,1,Valencia CF,Midfield,"1,78 m",Spain,es,https://www.transfermarkt.us/fernando/profil/spieler/145534,https://img.a.transfermarkt.technology/portrait/small/145534-1574678999.jpg?lm=1,,11.09.1965,Valencia,Retired
6,Manuel Badenes,Manuel Badenes Calduch,105,103,0,9.48,1950-1956,Badenes,-,0,0,Valencia CF,Attack,"1,80 m",Spain,es,https://www.transfermarkt.us/manuel-badenes/profil/spieler/135763,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,30.11.1928,Castelló de la Plana,---
7,Silvestre Igoa,Silvestre Igoa Garciandía,183,86,2,16.5,1941-1950,Igoa,-,0,0,Valencia CF,Midfield,"1,73 m",Spain,es,https://www.transfermarkt.us/silvestre-igoa/profil/spieler/248801,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,05.09.1920,Añorga,---
8,Epi,Unknown,220,86,3,19.8,1940-1949,Epi,-,0,0,Valencia CF,Attack,Unknown,Spain,es,https://www.transfermarkt.us/epitm/profil/spieler/313827,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,23.04.1919,Donostia,---
9,Lyuboslav Penev,Любослав Младенов Пенев,199,85,2,16.437,1989-1995,Penev,-,54,4,Valencia CF,Attack - Centre-Forward,"1,93 m",Bulgaria,bg,https://www.transfermarkt.us/lyuboslav-penev/profil/spieler/104053,https://img.a.transfermarkt.technology/portrait/small/104053-1656217996.png?lm=1,,31.08.1966,Dobrich,Retired
10,Guillermo Gorostiza,Guillermo Gorostiza Paredes,132,84,0,11.88,1940-1946,Gorostiza,-,0,0,Valencia CF,Attack - Left Winger,"1,78 m",Spain,es,https://www.transfermarkt.us/guillermo-gorostiza/profil/spieler/135766,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,15.02.1909,Santurtzi,---
11,Vicente Seguí,Vicente Seguí García,278,83,5,25.08,,Seguí,Unknown,0,0,Valencia CF,Attack,"1,70 m",Spain,es,https://www.transfermarkt.us/vicente-segui/profil/spieler/313919,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,13.12.1927,Valencia,---
12,Roberto Soldado,Roberto Soldado Rillo,141,82,15,10.561,2010-2013,Soldado,14,40,0,Valencia CF,Attack - Centre-Forward,"1,80 m",Spain,es,https://www.transfermarkt.us/roberto-soldado/profil/spieler/34870,https://img.a.transfermarkt.technology/portrait/small/34870-1583308636.jpg?lm=1,,27.05.1985,Valencia,Retired
13,Amadeo,Unknown,237,82,1,21.27,"1935-1936, 1939-1951",Amadeo,Unknown,0,0,Valencia CF,Attack,Unknown,Spain,es,https://www.transfermarkt.us/amadeo/profil/spieler/313853,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,22.02.1916,Valencia,---
