rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Samuel Eto'o,Samuel Eto'o Fils,162,70,19,13.268,"2000-2000, 2000-2004",Eto'o,9,30,5,RCD Mallorca,Attack - Centre-Forward,"1,80 m",Cameroon,cm,https://www.transfermarkt.us/samuel-etoo/profil/spieler/4257,https://img.a.transfermarkt.technology/portrait/small/4257-1683640611.jpg?lm=1,,10.03.1981,Douala,Retired
2,Abdón Prats,Abdón Prats Bastidas,262,55,11,10.502,"2010-2013, 2014-2015, 2017-2025",Prats,Unknown,27,0,RCD Mallorca,Attack - Centre-Forward,"1,81 m",Spain,es,https://www.transfermarkt.us/abdon-prats/profil/spieler/177452,https://img.a.transfermarkt.technology/portrait/small/177452-1696950061.jpg?lm=1,,07.12.1992,Artà,RCD Mallorca
3,Juan Arango,Juan Fernando Arango Sáenz,195,49,19,15.864,2004-2009,Arango,18,19,0,RCD Mallorca,Midfield - Left Midfield,,Venezuela,ve,https://www.transfermarkt.us/juan-arango/profil/spieler/26063,https://img.a.transfermarkt.technology/portrait/small/26063-1588074868.jpg?lm=1,,16.05.1980,Maracay,Retired
4,Víctor Casadesús,Víctor Casadesús Castaño,236,46,23,14.693,"2003-2008, 2008-2008, 2009-2014",Casadesús,-,34,0,RCD Mallorca,Attack - Centre-Forward,"1,80 m",Spain,es,https://www.transfermarkt.us/victor-casadesus/profil/spieler/35540,https://img.a.transfermarkt.technology/portrait/small/35540-1447314965.jpg?lm=1,,28.02.1985,Algaida,Without Club
5,Lago Júnior,Junior Waka Lible Lago,206,36,13,14.557,"2016-2022, 2022-2023",Júnior,9,24,1,RCD Mallorca,Attack - Left Winger,"1,80 m",Cote d'Ivoire,unknown,https://www.transfermarkt.us/lago-junior/profil/spieler/100722,https://img.a.transfermarkt.technology/portrait/small/100722-1583332916.jpg?lm=1,,31.12.1990,Yamoussoukro,Racing Santander
6,Vedat Muriqi,Unknown,112,35,11,8.978,"2022-2022, 2022-2025",Muriqi,15,20,3,RCD Mallorca,Attack - Centre-Forward,"1,94 m",Kosovo,unknown,https://www.transfermarkt.us/vedat-muriqi/profil/spieler/256267,https://img.a.transfermarkt.technology/portrait/small/256267-1627914833.jpg?lm=1,,24.04.1994,Prizren,RCD Mallorca
7,Dani Rodríguez,Daniel José Rodríguez Vázquez,271,32,38,19.776,2018-2025,Rodríguez,Unknown,52,0,RCD Mallorca,Midfield - Attacking Midfield,"1,78 m",Spain,es,https://www.transfermarkt.us/dani-rodriguez/profil/spieler/139435,https://img.a.transfermarkt.technology/portrait/small/139435-1583332711.jpg?lm=1,,06.06.1988,Betanzos,RCD Mallorca
8,Ariel Ibagaza,Ariel Miguel Santiago Ibagaza,245,30,33,17.598,"1998-2003, 2006-2008",Ibagaza,18,46,1,RCD Mallorca,Midfield - Attacking Midfield,"1,66 m",Argentina,ar,https://www.transfermarkt.us/ariel-ibagaza/profil/spieler/7682,https://img.a.transfermarkt.technology/portrait/small/s_7682_683_2012_1.jpg?lm=1,,27.10.1976,Buenos Aires,Retired
9,Miguel Ángel Nadal,Miguel Ángel Nadal Homar,305,29,2,25.743,"1987-1991, 1999-2005",Nadal,-,31,2,RCD Mallorca,Defender - Centre-Back,"1,87 m",Spain,es,https://www.transfermarkt.us/miguel-angel-nadal/profil/spieler/7676,https://img.a.transfermarkt.technology/portrait/small/s_7676_123_2014_01_03_1.jpg?lm=1,,28.07.1966,Manacor,Retired
10,Pierre Webó,Pierre Achille Webo Kouamo,121,28,15,6.187,2007-2011,Webó,15,17,2,RCD Mallorca,Attack - Centre-Forward,"1,81 m",Cameroon,cm,https://www.transfermarkt.us/pierre-webo/profil/spieler/16589,https://img.a.transfermarkt.technology/portrait/small/16589-1536739124.jpg?lm=1,,20.01.1982,Bafoussam,Retired
