name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Francis Isnard,---,https://www.transfermarkt.us/francis-isnard/profil/spieler/450067,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Isnard,Unknown,France,fr,OGC Nice,Manosque,Unknown,Defender,"1,74 m",11.04.1945,379,5,0,0,2,0,0,2,2,34.117
Roger Jouve,Retired,https://www.transfermarkt.us/roger-jouve/profil/spieler/298411,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Jouve,-,France,fr,OGC Nice,Marseille,Unknown,Midfield - Attacking Midfield,"1,73 m",11.03.1949,327,28,0,0,4,0,0,5,19,28.708
Charly Loubet,---,https://www.transfermarkt.us/charly-loubet/profil/spieler/289449,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Loubet,-,France,fr,OGC Nice,Grasse,Unknown,Attack - Right Winger,N/A,26.01.1946,308,86,0,0,0,0,0,3,8,27.569
Dante,OGC Nice,https://www.transfermarkt.us/dante/profil/spieler/16136,https://img.a.transfermarkt.technology/portrait/small/16136-1739971106.jpg?lm=1,Dante,13,Brazil,br,OGC Nice,Salvador da Bahia,Unknown,Defender - Centre-Back,"1,88 m",18.10.1983,305,8,11,2,64,2,3,3,8,26.966
Victor Nurenberg,---,https://www.transfermarkt.us/victor-nurenberg/profil/spieler/289744,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Nurenberg,-,Luxembourg,lu,OGC Nice,Niederkorn,Unknown,Attack - Left Winger,"1,75 m",22.11.1930,302,111,0,0,0,0,1,0,0,27.309
André Chorda,---,https://www.transfermarkt.us/andre-chorda/profil/spieler/215702,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Chorda,-,France,fr,OGC Nice,Charleval,André Raymond Gonzague Chorda,Defender - Centre-Back,Unknown,20.02.1938,302,7,0,0,1,0,2,0,2,27.058
Jean-Philippe Mattio,Retired,https://www.transfermarkt.us/jean-philippe-mattio/profil/spieler/173702,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Mattio,Unknown,France,fr,OGC Nice,Nice,Unknown,Defender - Right-Back,"1,83 m",24.02.1965,302,8,3,0,30,2,0,22,30,24.966
Dominique Baratelli,Retired,https://www.transfermarkt.us/dominique-baratelli/profil/spieler/128976,https://img.a.transfermarkt.technology/portrait/small/128976-1712831402.jpg?lm=1,Baratelli,-,France,fr,OGC Nice,Nice,Unknown,Goalkeeper,"1,77 m",26.12.1947,288,0,0,0,0,0,0,0,0,25.980
Carlos Curbelo,Retired,https://www.transfermarkt.us/carlos-curbelo/profil/spieler/493065,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Curbelo,-,France,fr,OGC Nice,San Jose de Mayo,Unknown,Defender - Sweeper,"1,82 m",28.04.1954,287,28,0,1,11,0,0,0,20,25.428
Jean-Noël Huck,Retired,https://www.transfermarkt.us/jean-noel-huck/profil/spieler/328636,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Huck,-,France,fr,OGC Nice,Mutzig,Unknown,Midfield - Central Midfield,Unknown,20.12.1948,270,31,0,0,2,0,0,3,16,23.745
Henri Zambelli,Retired,https://www.transfermarkt.us/henri-zambelli/profil/spieler/436684,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Zambelli,-,France,fr,OGC Nice,Marseille,Unknown,Defender - Centre-Back,"1,78 m",09.02.1957,256,3,0,1,6,0,1,3,5,22.699
Georges Lamia,---,https://www.transfermarkt.us/georges-lamia/profil/spieler/215708,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Lamia,-,France,fr,OGC Nice,El Kala,Unknown,Goalkeeper,"1,69 m",14.03.1933,239,0,0,0,0,0,0,0,0,21.630
Jean-Pierre Ascery,Retired,https://www.transfermarkt.us/jean-pierre-ascery/profil/spieler/450070,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ascery,-,Uruguay,uy,OGC Nice,Mercedes,Juan-Pedro Ascery,Midfield,"1,82 m",16.10.1950,236,17,0,2,8,0,0,15,20,19.767
André Amitrano,Retired,https://www.transfermarkt.us/andre-amitrano/profil/spieler/480337,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Amitrano,Unknown,France,fr,OGC Nice,Mers el-Kébir,Unknown,Goalkeeper,"1,74 m",30.11.1957,234,0,0,0,0,0,0,0,0,21.180
Frédéric Gioria,Retired,https://www.transfermarkt.us/frederic-gioria/profil/spieler/168241,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Gioria,Unknown,France,fr,OGC Nice,Nice,Unknown,Midfield,"1,75 m",02.09.1969,234,4,0,1,28,2,1,28,30,18.613
Daniel Sanchez,Retired,https://www.transfermarkt.us/daniel-sanchez/profil/spieler/480608,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Sanchez,-,France,fr,OGC Nice,Oujda,Unknown,Attack - Right Winger,N/A,21.11.1953,232,53,1,0,0,0,0,17,27,19.146
Olivier Echouafni,Retired,https://www.transfermarkt.us/olivier-echouafni/profil/spieler/5673,https://img.a.transfermarkt.technology/portrait/small/5673-1671032660.jpg?lm=1,Echouafni,Unknown,France,fr,OGC Nice,Menton,Unknown,Midfield - Defensive Midfield,"1,84 m",13.09.1972,230,10,6,1,31,0,0,35,48,17.683
Cédric Varrault,Retired,https://www.transfermarkt.us/cedric-varrault/profil/spieler/5543,https://img.a.transfermarkt.technology/portrait/small/s_5543_2969_2012_2.jpg?lm=1,Varrault,Unknown,France,fr,OGC Nice,Blois,Unknown,Defender - Centre-Back,"1,82 m",30.01.1980,227,5,1,0,32,0,5,29,34,17.251
Alphonse Martinez,---,https://www.transfermarkt.us/alphonse-martinez/profil/spieler/289733,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Martinez,Unknown,France,fr,OGC Nice,Nîmes,Unknown,Defender,"1,75 m",06.06.1928,226,2,0,1,0,0,0,0,0,20.490
Guy Cauvin,---,https://www.transfermarkt.us/guy-cauvin/profil/spieler/746391,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Cauvin,Unknown,France,fr,OGC Nice,Drap,Unknown,Defender,"1,79 m",14.02.1941,220,2,0,1,0,0,0,3,0,19.857
