name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Jean-Paul Bertrand-Demanes,Retired,https://www.transfermarkt.us/jean-paul-bertrand-demanes/profil/spieler/141785,https://img.a.transfermarkt.technology/portrait/small/141785-1668600147.jpg?lm=1,Bertrand-Demanes,1,France,fr,FC Nantes,Casablanca,Unknown,Goalkeeper,"1,92 m",23.05.1952,651,0,0,0,8,0,0,1,1,58.785
Henri Michel,---,https://www.transfermarkt.us/henri-michel/profil/spieler/141771,https://img.a.transfermarkt.technology/portrait/small/141771-1568194595.png?lm=1,Michel,-,France,fr,FC Nantes,Aix-en-Provence,Henri Louis Michel,Midfield - Defensive Midfield,N/A,28.10.1947,640,95,0,5,7,0,0,0,27,57.269
Loïc Amisse,Retired,https://www.transfermarkt.us/loic-amisse/profil/spieler/246547,https://img.a.transfermarkt.technology/portrait/small/246547-1713792241.jpg?lm=1,Amisse,-,France,fr,FC Nantes,Nantes,Unknown,Attack - Left Winger,N/A,09.08.1954,602,112,0,1,13,0,2,15,101,51.205
Patrice Rio,Retired,https://www.transfermarkt.us/patrice-rio/profil/spieler/141757,https://img.a.transfermarkt.technology/portrait/small/141757-1713792378.jpg?lm=1,Rio,-,France,fr,FC Nantes,Le Petit-Quevilly,Unknown,Defender - Sweeper,Unknown,15.08.1948,537,33,0,5,11,0,1,7,21,47.289
Frédéric Da Rocha,Retired,https://www.transfermarkt.us/frederic-da-rocha/profil/spieler/5517,https://img.a.transfermarkt.technology/portrait/small/5517-1676306332.jpg?lm=1,Da Rocha,-,France,fr,FC Nantes,Cenon,Unknown,Attack - Right Winger,"1,77 m",16.09.1974,508,57,19,0,66,1,0,61,116,40.211
Maxime Bossis,Retired,https://www.transfermarkt.us/maxime-bossis/profil/spieler/117490,https://img.a.transfermarkt.technology/portrait/small/117490-1547818300.jpg?lm=1,Bossis,-,France,fr,FC Nantes,Saint-André,Unknown,Defender - Centre-Back,N/A,26.06.1955,497,23,0,4,3,0,0,4,6,44.608
Gabriel De Michèle,Retired,https://www.transfermarkt.us/gabriel-de-michele/profil/spieler/236052,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,De Michèle,-,France,fr,FC Nantes,Saint-Étienne,Unknown,Defender - Left-Back,"1,76 m",06.03.1941,465,1,0,5,0,0,0,3,5,41.735
Bernard Blanchet,Retired,https://www.transfermarkt.us/bernard-blanchet/profil/spieler/300623,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Blanchet,-,France,fr,FC Nantes,Saint-Mars-la-Jaille,Unknown,Attack - Right Winger,"1,68 m",01.12.1943,432,122,0,0,1,0,1,1,19,38.568
Mickaël Landreau,Retired,https://www.transfermarkt.us/mickael-landreau/profil/spieler/3575,https://img.a.transfermarkt.technology/portrait/small/s_3575_595_2012_1.jpg?lm=1,Landreau,23,France,fr,FC Nantes,Machecoul,Unknown,Goalkeeper,"1,84 m",14.05.1979,421,0,1,2,8,0,1,0,2,38.231
Gilles Rampillon,Retired,https://www.transfermarkt.us/gilles-rampillon/profil/spieler/99981,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Rampillon,-,France,fr,FC Nantes,Aubiers,Unknown,Midfield - Attacking Midfield,"1,71 m",28.07.1953,417,111,0,0,2,0,0,25,21,35.287
Bruno Baronchelli,Retired,https://www.transfermarkt.us/bruno-baronchelli/profil/spieler/298248,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Baronchelli,-,France,fr,FC Nantes,Tours,Unknown,Attack - Right Winger,"1,74 m",13.01.1957,391,81,0,0,5,0,1,22,55,32.638
Nicolas Savinaud,Retired,https://www.transfermarkt.us/nicolas-savinaud/profil/spieler/5506,https://img.a.transfermarkt.technology/portrait/small/5506-1664814582.jpg?lm=1,Savinaud,-,France,fr,FC Nantes,Fontenay-le-Comte,Unknown,Defender - Right-Back,"1,83 m",20.11.1975,386,29,8,1,30,2,0,61,63,29.597
Jean-Michel Ferri,Retired,https://www.transfermarkt.us/jean-michel-ferri/profil/spieler/168517,https://img.a.transfermarkt.technology/portrait/small/168517-1699529968.jpg?lm=1,Ferri,-,France,fr,FC Nantes,Lyon,Unknown,Midfield - Defensive Midfield,"1,84 m",07.02.1969,340,24,3,3,50,0,3,14,23,29.336
