name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Alexandre Bonnet,Without Club,https://www.transfermarkt.us/alexandre-bonnet/profil/spieler/33906,https://img.a.transfermarkt.technology/portrait/small/33906-1669737811.jpg?lm=1,Bonnet,-,France,fr,Le Havre AC,La Roche-sur-Yon,Unknown,Midfield - Left Midfield,"1,73 m",17.10.1986,470,51,49,0,54,1,0,75,138,35.372
Jean-Pascal Fontaine,JS Saint-Pierroise,https://www.transfermarkt.us/jean-pascal-fontaine/profil/spieler/58826,https://img.a.transfermarkt.technology/portrait/small/s_58826_738_2012_2.jpg?lm=1,Fontaine,-,Réunion,re,Le Havre AC,Saint-Louis,Unknown,Midfield - Central Midfield,"1,78 m",11.03.1989,383,28,38,0,38,1,2,66,63,29.013
Jean-Michel Lesage,Retired,https://www.transfermarkt.us/jean-michel-lesage/profil/spieler/23946,https://img.a.transfermarkt.technology/portrait/small/23946-1652199828.jpg?lm=1,Lesage,Unknown,France,fr,Le Havre AC,Bourg-la-Reine,Unknown,Midfield - Attacking Midfield,"1,81 m",01.05.1977,354,82,8,1,23,1,1,65,81,25.900
Jérémy Hénin,Retired,https://www.transfermarkt.us/jeremy-henin/profil/spieler/23933,https://img.a.transfermarkt.technology/portrait/small/s_23933_1420_2012_2.jpg?lm=1,Hénin,-,France,fr,Le Havre AC,Harfleur,Unknown,Defender - Centre-Back,"1,86 m",12.11.1977,344,6,2,1,42,2,0,7,12,30.532
Jean-Pierre Delaunay,Retired,https://www.transfermarkt.us/jean-pierre-delaunay/profil/spieler/171748,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Delaunay,Unknown,France,fr,Le Havre AC,Saint-Adresse,Unknown,Defender - Centre-Back,"1,82 m",17.01.1966,328,12,1,0,9,0,1,5,20,28.539
Alain Casanova,Retired,https://www.transfermarkt.us/alain-casanova/profil/spieler/467947,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Casanova,Unknown,France,fr,Le Havre AC,Clermont-Ferrand,Unknown,Goalkeeper,"1,79 m",18.09.1961,242,0,0,2,1,0,0,0,0,21.810
Thierry Uvenard,Retired,https://www.transfermarkt.us/thierry-uvenard/profil/spieler/173659,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Uvenard,Unknown,France,fr,Le Havre AC,Le Havre,Unknown,Defender - Left-Back,N/A,29.03.1964,234,12,2,0,18,0,3,38,18,18.049
Jamel Aït Ben Idir,Retired,https://www.transfermarkt.us/jamel-ait-ben-idir/profil/spieler/23884,https://img.a.transfermarkt.technology/portrait/small/s_23884_290_2012_1.jpg?lm=1,Aït Ben Idir,-,Morocco,ma,Le Havre AC,Mont-Saint-Aignan,جمال أيت بن يدر,Midfield - Defensive Midfield,"1,74 m",10.01.1984,229,7,2,0,33,1,1,16,29,19.031
Victor Lekhal,Umm Salal SC,https://www.transfermarkt.us/victor-lekhal/profil/spieler/264811,https://img.a.transfermarkt.technology/portrait/small/264811-1739290142.jpg?lm=1,Lekhal,-,Algeria,dz,Le Havre AC,Fécamp,فيكتور لكحل,Midfield - Defensive Midfield,"1,87 m",27.02.1994,220,9,4,1,40,0,1,14,23,18.269
Christophe Revault,---,https://www.transfermarkt.us/christophe-revault/profil/spieler/6805,https://img.a.transfermarkt.technology/portrait/small/6805-1696079996.jpg?lm=1,Revault,-,France,fr,Le Havre AC,Paris,Unknown,Goalkeeper,N/A,22.03.1972,216,0,0,0,9,0,0,2,2,19.374
Thierry Moreau,Retired,https://www.transfermarkt.us/thierry-moreau/profil/spieler/151350,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Moreau,Unknown,France,fr,Le Havre AC,Lisieux,Unknown,Midfield - Attacking Midfield,"1,78 m",17.01.1967,216,17,2,0,11,0,0,43,40,15.545
Teddy Bertin,Retired,https://www.transfermarkt.us/teddy-bertin/profil/spieler/5607,https://img.a.transfermarkt.technology/portrait/small/5607-1716941317.jpg?lm=1,Bertin,Unknown,France,fr,Le Havre AC,Flixecourt,Unknown,Defender - Centre-Back,"1,85 m",06.08.1969,202,19,5,0,28,0,0,17,9,16.860
Alexander Vencel,Retired,https://www.transfermarkt.us/alexander-vencel/profil/spieler/23980,https://img.a.transfermarkt.technology/portrait/small/23980-1545401128.jpg?lm=1,Vencel,-,Slovakia,sk,Le Havre AC,Bratislava,Unknown,Goalkeeper,"1,89 m",02.03.1967,200,0,0,0,1,0,0,0,0,18.090
Ibrahim Bá,Retired,https://www.transfermarkt.us/ibrahim-ba/profil/spieler/5815,https://img.a.transfermarkt.technology/portrait/small/5815-1418906863.jpg?lm=1,Bá,13,France,fr,Le Havre AC,Dakar,Ibrahim N'Goma Ba,Midfield - Right Midfield,"1,81 m",12.11.1973,198,9,2,0,13,1,0,19,12,16.412
Olivier Davidas,Retired,https://www.transfermarkt.us/olivier-davidas/profil/spieler/23910,https://img.a.transfermarkt.technology/portrait/small/s_23910_3558_2012_1.jpg?lm=1,Davidas,Unknown,France,fr,Le Havre AC,Le Havre,Unknown,Defender - Left-Back,"1,74 m",08.11.1981,190,4,5,0,4,0,0,50,33,13.223
Serge Amouret,Retired,https://www.transfermarkt.us/serge-amouret/profil/spieler/1079457,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Amouret,Unknown,France,fr,Le Havre AC,Rouen,Unknown,Defender - Centre-Back,"1,81 m",13.10.1957,180,1,0,1,0,0,1,0,4,16.206
Maxime Le Marchand,Retired,https://www.transfermarkt.us/maxime-le-marchand/profil/spieler/60558,https://img.a.transfermarkt.technology/portrait/small/60558-1664991325.jpg?lm=1,Le Marchand,Unknown,France,fr,Le Havre AC,Saint-Malo,Unknown,Defender - Centre-Back,"1,85 m",11.10.1989,178,5,2,0,33,1,1,15,16,14.536
Philippe Prieur,Retired,https://www.transfermarkt.us/philippe-prieur/profil/spieler/483215,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Prieur,Unknown,France,fr,Le Havre AC,Amboise,Unknown,Attack,"1,70 m",03.03.1960,176,64,0,0,0,0,0,35,16,13.203
Walid Mesloub,Retired,https://www.transfermarkt.us/walid-mesloub/profil/spieler/98315,https://img.a.transfermarkt.technology/portrait/small/98315-1449572838.jpg?lm=1,Mesloub,-,Algeria,dz,Le Havre AC,Trappes,وليد مسلوب,Midfield - Central Midfield,"1,80 m",04.09.1985,172,29,25,0,27,1,1,9,33,14.355
Joël Tiéhi,Retired,https://www.transfermarkt.us/joel-tiehi/profil/spieler/173628,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Tiéhi,-,Cote d'Ivoire,unknown,Le Havre AC,Abidjan,Djohan Joël Tiéhi,Attack - Centre-Forward,"1,80 m",12.06.1964,172,63,2,0,16,0,1,19,31,13.652
Thierry De Neef,Retired,https://www.transfermarkt.us/thierry-de-neef/profil/spieler/152749,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,De Neef,-,French Guiana,gf,Le Havre AC,Paris,Unknown,Midfield - Central Midfield,N/A,27.10.1966,170,6,0,0,21,0,0,13,23,13.802
Robert Llorens,Retired,https://www.transfermarkt.us/robert-llorens/profil/spieler/483213,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Llorens,Unknown,France,fr,Le Havre AC,Oujda,Unknown,Midfield - Attacking Midfield,"1,70 m",16.03.1956,168,34,0,1,2,0,0,2,12,14.706
