name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Eric Sikora,Retired,https://www.transfermarkt.us/eric-sikora/profil/spieler/5481,https://img.a.transfermarkt.technology/portrait/small/5481-1554383988.jpg?lm=1,Sikora,-,France,fr,RC Lens,Courrières,Unknown,Defender - Right-Back,"1,82 m",04.02.1968,586,24,8,2,76,2,3,34,42,49.619
Jean-Guy Wallemme,Retired,https://www.transfermarkt.us/jean-guy-wallemme/profil/spieler/155753,https://img.a.transfermarkt.technology/portrait/small/155753-1554385795.jpg?lm=1,Wallemme,-,France,fr,RC Lens,Maubeuge,Unknown,Defender - Centre-Back,"1,86 m",10.08.1967,464,13,0,7,51,2,2,7,22,40.944
Bernard Placzek,Retired,https://www.transfermarkt.us/bernard-placzek/profil/spieler/867366,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Placzek,Unknown,France,fr,RC Lens,Libercourt,Unknown,Defender,"1,71 m",30.05.1936,433,25,0,0,0,0,0,0,0,39.450
Guillaume Warmuz,Retired,https://www.transfermarkt.us/guillaume-warmuz/profil/spieler/3552,https://img.a.transfermarkt.technology/portrait/small/3552-1554384262.jpg?lm=1,Warmuz,-,France,fr,RC Lens,Saint-Vallier (Saône-et-Loire),Unknown,Goalkeeper,N/A,22.05.1970,427,0,0,1,15,0,0,0,1,38.820
Yohan Démont,Retired,https://www.transfermarkt.us/yohan-demont/profil/spieler/5721,https://img.a.transfermarkt.technology/portrait/small/s_5721_826_2012_1.jpg?lm=1,Démont,Unknown,France,fr,RC Lens,Valenciennes,Unknown,Defender - Right-Back,"1,76 m",15.05.1978,337,14,37,3,48,0,3,23,30,28.413
Cyrille Magnier,Retired,https://www.transfermarkt.us/cyrille-magnier/profil/spieler/149403,https://img.a.transfermarkt.technology/portrait/small/149403-1664813083.jpg?lm=1,Magnier,-,France,fr,RC Lens,Boulogne-sur-Mer,Unknown,Defender - Centre-Back,"1,82 m",24.08.1969,331,5,1,0,24,2,2,33,21,27.267
Didier Sénac,Retired,https://www.transfermarkt.us/didier-senac/profil/spieler/216585,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Sénac,-,France,fr,RC Lens,Saint-Denis,Unknown,Defender - Centre-Back,"1,85 m",02.10.1958,325,10,0,2,17,0,1,16,11,28.025
Maryan Wisniewski,---,https://www.transfermarkt.us/maryan-wisniewski/profil/spieler/215715,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Wisniewski,-,France,fr,RC Lens,Calonne-Ricouart,Unknown,Attack - Right Winger,"1,75 m",01.02.1937,313,105,0,0,0,0,0,0,0,28.470
Daniel Leclercq,---,https://www.transfermarkt.us/daniel-leclercq/profil/spieler/266921,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Leclercq,-,France,fr,RC Lens,Trith-Saint-Léger,Unknown,Defender - Centre-Back,N/A,04.09.1949,303,18,1,1,2,0,0,11,24,26.257
Francis Gillot,Retired,https://www.transfermarkt.us/francis-gillot/profil/spieler/467156,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Gillot,Unknown,France,fr,RC Lens,Villers-Sire-Nicole,Unknown,Defender - Centre-Back,N/A,09.02.1960,289,17,0,3,13,0,2,6,29,24.980
Hervé Flak,Retired,https://www.transfermarkt.us/herve-flak/profil/spieler/508446,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Flak,Unknown,France,fr,RC Lens,Mazingarbe,Unknown,Defender - Centre-Back,"1,79 m",11.03.1957,281,11,0,0,6,0,0,14,22,23.817
Frédéric Déhu,Retired,https://www.transfermarkt.us/frederic-dehu/profil/spieler/5552,https://img.a.transfermarkt.technology/portrait/small/5552-1542031187.jpg?lm=1,Déhu,-,France,fr,RC Lens,Villeparisis,Unknown,Defender - Centre-Back,"1,86 m",24.10.1972,281,21,3,2,30,3,2,42,32,21.790
Louis Polonia,---,https://www.transfermarkt.us/louis-polonia/profil/spieler/480198,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Polonia,-,France,fr,RC Lens,Espalion,Unknown,Defender,"1,72 m",08.01.1935,277,2,0,1,0,0,0,0,0,25.200
Xercès Louis,---,https://www.transfermarkt.us/xerces-louis/profil/spieler/295848,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Louis,-,France,fr,RC Lens,Sainte-Marie,Unknown,Midfield - Defensive Midfield,Unknown,31.10.1926,277,20,0,1,0,0,2,0,0,25.013
Roger Boli,Retired,https://www.transfermarkt.us/roger-boli/profil/spieler/76172,https://img.a.transfermarkt.technology/portrait/small/76172-1664813667.jpg?lm=1,Boli,Unknown,France,fr,RC Lens,Abidjan,Unknown,Attack - Centre-Forward,"1,74 m",26.09.1965,254,75,9,0,15,1,0,45,48,18.837
Hervé Arsène,Retired,https://www.transfermarkt.us/herve-arsene/profil/spieler/173630,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Arsène,Unknown,Madagascar,mg,RC Lens,Nosy-Be-Hell,Unknown,Midfield - Defensive Midfield,Unknown,30.10.1963,250,4,1,0,32,2,0,47,37,18.167
Philippe Vercruysse,Retired,https://www.transfermarkt.us/philippe-vercruysse/profil/spieler/117503,https://img.a.transfermarkt.technology/portrait/small/117503-1599552685.jpg?lm=1,Vercruysse,15,France,fr,RC Lens,Saumur,Unknown,Midfield - Attacking Midfield,"1,86 m",28.01.1962,249,59,1,0,15,0,0,19,46,20.306
Richard Krawczyk,Retired,https://www.transfermarkt.us/richard-krawczyk/profil/spieler/325327,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Krawczyk,-,France,fr,RC Lens,Aix-Noulette,Unknown,Midfield,Unknown,24.05.1947,245,28,0,0,0,0,1,5,8,21.654
