name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Souleymane Camara,Retired,https://www.transfermarkt.us/souleymane-camara/profil/spieler/5303,https://img.a.transfermarkt.technology/portrait/small/5303-1449589446.jpg?lm=1,Camara,-,Senegal,sn,Montpellier HSC,Dakar,Unknown,Attack - Right Winger,"1,74 m",22.12.1982,433,76,28,0,24,0,0,183,104,24.878
Pascal Baills,Retired,https://www.transfermarkt.us/pascal-baills/profil/spieler/158081,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Baills,-,France,fr,Montpellier HSC,Perpignan,Unknown,Defender - Right-Back,Unknown,30.12.1964,425,10,1,1,50,4,5,11,21,37.156
Bruno Carotti,Retired,https://www.transfermarkt.us/bruno-carotti/profil/spieler/5691,https://img.a.transfermarkt.technology/portrait/small/5691-1554386431.jpg?lm=1,Carotti,-,France,fr,Montpellier HSC,Palma de Mallorca,Unknown,Defender - Centre-Back,"1,84 m",30.09.1972,369,31,2,1,87,3,0,6,39,32.165
Hilton,Retired,https://www.transfermarkt.us/hilton/profil/spieler/4811,https://img.a.transfermarkt.technology/portrait/small/4811-1556289804.jpg?lm=1,Hilton,Unknown,Brazil,br,Montpellier HSC,Brasília,Unknown,Defender - Centre-Back,"1,80 m",13.09.1977,354,11,7,1,37,0,8,8,10,30.935
Jean-Christophe Rouvière,Retired,https://www.transfermarkt.us/jean-christophe-rouviere/profil/spieler/5706,https://img.a.transfermarkt.technology/portrait/small/5706-1554386592.jpg?lm=1,Rouvière,-,France,fr,Montpellier HSC,Montpellier,Unknown,Midfield - Defensive Midfield,"1,85 m",04.08.1974,336,14,1,0,47,1,1,31,39,27.422
Kader Ferhaoui,Retired,https://www.transfermarkt.us/kader-ferhaoui/profil/spieler/158089,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ferhaoui,16,Algeria,dz,Montpellier HSC,Oran,Abdelkader Ferhaoui,Midfield - Left Midfield,"1,75 m",29.03.1965,329,39,0,0,19,0,3,83,61,22.998
Daniel Congré,Retired,https://www.transfermarkt.us/daniel-congre/profil/spieler/22386,https://img.a.transfermarkt.technology/portrait/small/22386-1656340730.png?lm=1,Congré,-,France,fr,Montpellier HSC,Toulouse,Unknown,Defender - Centre-Back,"1,85 m",05.04.1985,325,12,7,1,35,0,6,18,15,27.448
Philippe Delaye,Retired,https://www.transfermarkt.us/philippe-delaye/profil/spieler/3908,https://img.a.transfermarkt.technology/portrait/small/3908-1703255904.jpg?lm=1,Delaye,-,France,fr,Montpellier HSC,Montbrison,Unknown,Midfield - Central Midfield,"1,74 m",26.06.1975,299,47,4,0,65,0,0,61,82,21.712
Geoffrey Jourdren,Retired,https://www.transfermarkt.us/geoffrey-jourdren/profil/spieler/23938,https://img.a.transfermarkt.technology/portrait/small/23938-1449585094.jpg?lm=1,Jourdren,-,France,fr,Montpellier HSC,Meaux,Unknown,Goalkeeper,"1,83 m",04.02.1986,287,0,1,1,16,1,3,1,1,25.827
Laurent Blanc,Retired,https://www.transfermarkt.us/laurent-blanc/profil/spieler/3113,https://img.a.transfermarkt.technology/portrait/small/3113-1590410476.jpg?lm=1,Blanc,5,France,fr,Montpellier HSC,Alès,Laurent Robert Blanc,Defender - Centre-Back,"1,92 m",19.11.1965,273,80,0,0,3,0,0,6,11,24.057
