name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Maximilian Arnold,VfL Wolfsburg,https://www.transfermarkt.us/maximilian-arnold/profil/spieler/117674,https://img.a.transfermarkt.technology/portrait/small/117674-1660652294.JPG?lm=1,Arnold,8,Germany,de,VfL Wolfsburg,Riesa,Unknown,Midfield - Central Midfield,"1,84 m",27.05.1994,442,47,55,1,100,0,3,49,85,35.142
Olaf Ansorge,---,https://www.transfermarkt.us/olaf-ansorge/profil/spieler/135435,https://img.a.transfermarkt.technology/portrait/small/135435-1566999966.png?lm=1,Ansorge,Unknown,Germany,de,VfL Wolfsburg,Unknown,Unknown,Midfield - Attacking Midfield,Unknown,04.06.1961,381,123,0,2,0,0,0,21,47,31.879
Diego Benaglio,Retired,https://www.transfermarkt.us/diego-benaglio/profil/spieler/1667,https://img.a.transfermarkt.technology/portrait/small/1667-1438072284.jpg?lm=1,Benaglio,1,Switzerland,ch,VfL Wolfsburg,Zürich,Diego Orlando Benaglio,Goalkeeper,N/A,08.09.1983,321,0,0,0,14,0,1,0,4,28.824
Uwe Otto,Retired,https://www.transfermarkt.us/uwe-otto/profil/spieler/135444,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Otto,Unknown,Germany,de,VfL Wolfsburg,Unknown,Unknown,Defender,Unknown,29.09.1962,317,8,0,4,3,0,1,10,24,27.338
Marcel Schäfer,Retired,https://www.transfermarkt.us/marcel-schafer/profil/spieler/8317,https://img.a.transfermarkt.technology/portrait/small/8317-1524235071.jpg?lm=1,Schäfer,2,Germany,de,VfL Wolfsburg,Aschaffenburg,Unknown,Defender - Left-Back,"1,84 m",07.06.1984,312,16,51,0,11,1,0,56,29,22.974
Koen Casteels,Al-Qadsiah FC,https://www.transfermarkt.us/koen-casteels/profil/spieler/108880,https://img.a.transfermarkt.technology/portrait/small/108880-1689877715.jpg?lm=1,Casteels,1,Belgium,be,VfL Wolfsburg,Bonheiden,Unknown,Goalkeeper,"1,97 m",25.06.1992,275,0,1,0,9,0,0,0,1,24.795
Josuha Guilavogui,Leeds United,https://www.transfermarkt.us/josuha-guilavogui/profil/spieler/93704,https://img.a.transfermarkt.technology/portrait/small/93704-1657202956.jpg?lm=1,Guilavogui,20,France,fr,VfL Wolfsburg,Toulon,Unknown,Midfield - Defensive Midfield,"1,88 m",19.09.1990,265,12,6,3,40,6,0,58,45,18.879
Yannick Gerhardt,VfL Wolfsburg,https://www.transfermarkt.us/yannick-gerhardt/profil/spieler/119277,https://img.a.transfermarkt.technology/portrait/small/119277-1657203024.jpg?lm=1,Gerhardt,-,Germany,de,VfL Wolfsburg,Würselen,Unknown,Midfield - Central Midfield,"1,84 m",13.03.1994,265,23,29,0,29,0,1,74,60,17.590
Ralf Kammel,Retired,https://www.transfermarkt.us/ralf-kammel/profil/spieler/378122,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Kammel,Unknown,Germany,de,VfL Wolfsburg,Unknown,Unknown,Defender - Sweeper,Unknown,08.09.1960,247,20,0,3,1,0,0,4,18,21.446
Detlev Dammeier,Retired,https://www.transfermarkt.us/detlev-dammeier/profil/spieler/652,https://img.a.transfermarkt.technology/portrait/small/652-1543591412.jpg?lm=1,Dammeier,-,Germany,de,VfL Wolfsburg,Stadthagen,Unknown,Midfield - Defensive Midfield,"1,82 m",18.10.1968,247,22,17,1,53,2,1,21,40,19.814
