name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Daniel Baier,Retired,https://www.transfermarkt.us/daniel-baier/profil/spieler/4018,https://img.a.transfermarkt.technology/portrait/small/4018-1534232227.jpg?lm=1,Baier,-,Germany,de,FC Augsburg,Köln,Unknown,Midfield - Defensive Midfield,"1,76 m",18.05.1984,355,8,25,0,64,1,1,19,70,29.803
Jeffrey Gouweleeuw,FC Augsburg,https://www.transfermarkt.us/jeffrey-gouweleeuw/profil/spieler/106405,https://img.a.transfermarkt.technology/portrait/small/106405-1723534156.jpg?lm=1,Gouweleeuw,-,Netherlands,nl,FC Augsburg,Heemskerk,Unknown,Defender - Centre-Back,"1,88 m",10.07.1991,264,7,11,2,67,0,1,5,13,23.073
Gerhard Niklasch,---,https://www.transfermarkt.us/gerhard-niklasch/profil/spieler/1089834,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Niklasch,Unknown,Germany,de,FC Augsburg,Unknown,Unknown,Midfield,Unknown,07.03.1924,256,24,0,1,0,0,1,0,0,23.007
Ulrich Biesinger,---,https://www.transfermarkt.us/ulrich-biesinger/profil/spieler/102166,https://img.a.transfermarkt.technology/portrait/small/102166-1519979102.jpg?lm=1,Biesinger,-,Germany,de,FC Augsburg,Augsburg,Unknown,Attack - Centre-Forward,N/A,06.08.1933,223,121,0,0,0,0,0,0,0,20.070
Andreas Dörr,Retired,https://www.transfermarkt.us/andreas-dorr/profil/spieler/200964,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Dörr,Unknown,Germany,de,FC Augsburg,Unknown,Unknown,Defender,Unknown,15.09.1966,223,16,0,0,32,4,4,1,20,19.159
Tobias Werner,Retired,https://www.transfermarkt.us/tobias-werner/profil/spieler/26878,https://img.a.transfermarkt.technology/portrait/small/26878-1501150853.jpg?lm=1,Werner,Unknown,Germany,de,FC Augsburg,Gera,Unknown,Attack - Left Winger,"1,74 m",19.07.1985,208,38,38,0,37,0,0,34,106,14.568
Paul Verhaegh,Retired,https://www.transfermarkt.us/paul-verhaegh/profil/spieler/18021,https://img.a.transfermarkt.technology/portrait/small/18021-1532334533.jpg?lm=1,Verhaegh,12,Netherlands,nl,FC Augsburg,Sevenum,Unknown,Defender - Right-Back,N/A,01.09.1983,207,22,14,1,33,1,0,2,12,18.254
Hans Jörg,Retired,https://www.transfermarkt.us/hans-jorg/profil/spieler/95503,https://img.a.transfermarkt.technology/portrait/small/95503-1599467029.jpg?lm=1,Jörg,Unknown,Germany,de,FC Augsburg,Unknown,Unknown,Attack - Centre-Forward,N/A,04.11.1950,207,58,1,0,12,0,0,10,26,17.427
Georg Platzer,---,https://www.transfermarkt.us/georg-platzer/profil/spieler/1089835,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Platzer,Unknown,Germany,de,FC Augsburg,Unknown,Unknown,Attack,Unknown,17.07.1923,204,87,0,0,0,0,0,0,0,18.360
Gerhard Müller,---,https://www.transfermarkt.us/gerhard-muller/profil/spieler/1065691,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Müller,Unknown,Germany,de,FC Augsburg,Unknown,Unknown,Attack,Unknown,22.01.1928,182,40,0,4,0,0,0,0,0,16.380
