name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Christopher Trimmel,1.FC Union Berlin,https://www.transfermarkt.us/christopher-trimmel/profil/spieler/75921,https://img.a.transfermarkt.technology/portrait/small/75921-1692707564.jpg?lm=1,Trimmel,16,Austria,at,1.FC Union Berlin,Oberpullendorf,Unknown,Defender - Right-Back,"1,89 m",24.02.1987,352,6,65,2,69,2,1,35,51,28.436
Lutz Hendel,Retired,https://www.transfermarkt.us/lutz-hendel/profil/spieler/193571,https://img.a.transfermarkt.technology/portrait/small/193571-1583397413.jpg?lm=1,Hendel,Unknown,Germany,de,1.FC Union Berlin,Berlin,Unknown,Midfield,Unknown,18.11.1958,315,17,0,2,42,0,4,18,51,26.094
Tom Persich,Retired,https://www.transfermarkt.us/tom-persich/profil/spieler/1207,https://img.a.transfermarkt.technology/portrait/small/s_1207_1235_2013_06_17_1.jpg?lm=1,Persich,Unknown,Germany,de,1.FC Union Berlin,Weißenfels,Unknown,Defender - Centre-Back,N/A,25.09.1971,303,15,0,1,44,0,2,16,37,24.908
Torsten Mattuschka,Retired,https://www.transfermarkt.us/torsten-mattuschka/profil/spieler/2804,https://img.a.transfermarkt.technology/portrait/small/2804-1438252198.jpg?lm=1,Mattuschka,Unknown,Germany,de,1.FC Union Berlin,Cottbus,Unknown,Midfield - Attacking Midfield,"1,86 m",04.10.1980,281,61,64,0,41,1,2,27,92,22.064
Michael Parensen,Retired,https://www.transfermarkt.us/michael-parensen/profil/spieler/18533,https://img.a.transfermarkt.technology/portrait/small/18533-1532348654.jpg?lm=1,Parensen,-,Germany,de,1.FC Union Berlin,Bad Driburg,Unknown,Defender - Centre-Back,"1,80 m",24.06.1986,249,8,18,4,43,1,0,29,57,18.918
Jan Glinker,Retired,https://www.transfermarkt.us/jan-glinker/profil/spieler/1750,https://img.a.transfermarkt.technology/portrait/small/1750-1587274880.jpg?lm=1,Glinker,Unknown,Germany,de,1.FC Union Berlin,Berlin,Unknown,Goalkeeper,"1,87 m",18.01.1984,236,0,0,1,2,0,0,2,0,21.115
Christian Stuff,Retired,https://www.transfermarkt.us/christian-stuff/profil/spieler/6128,https://img.a.transfermarkt.technology/portrait/small/6128-1406531844.jpg?lm=1,Stuff,Unknown,Germany,de,1.FC Union Berlin,Berlin,Unknown,Defender - Centre-Back,N/A,11.08.1982,219,15,8,0,20,1,1,24,6,17.865
Ronny Nikol,Retired,https://www.transfermarkt.us/ronny-nikol/profil/spieler/1179,https://img.a.transfermarkt.technology/portrait/small/1179-1589179721.jpg?lm=1,Nikol,Unknown,Germany,de,1.FC Union Berlin,Berlin,Unknown,Defender - Left-Back,N/A,11.07.1974,215,12,5,0,23,0,2,1,3,19.218
Frank Placzek,Retired,https://www.transfermarkt.us/frank-placzek/profil/spieler/193574,https://img.a.transfermarkt.technology/portrait/small/193574-1689067099.png?lm=1,Placzek,Unknown,Germany,de,1.FC Union Berlin,Berlin,Unknown,Defender,"1,84 m",18.06.1965,196,14,0,1,41,0,2,14,20,15.922
Karim Benyamina,Retired,https://www.transfermarkt.us/karim-benyamina/profil/spieler/8311,https://img.a.transfermarkt.technology/portrait/small/8311-1474018210.JPG?lm=1,Benyamina,-,Algeria,dz,1.FC Union Berlin,Dresden,كريم بن يمينة,Attack - Centre-Forward,"1,78 m",18.12.1981,192,62,15,0,21,0,2,41,54,13.881
Oskar Kosche,Retired,https://www.transfermarkt.us/oskar-kosche/profil/spieler/129605,https://img.a.transfermarkt.technology/portrait/small/129605-1511372229.jpg?lm=1,Kosche,-,Germany,de,1.FC Union Berlin,Berlin,Unknown,Goalkeeper,Unknown,18.08.1967,183,1,0,0,2,0,0,0,1,16.425
David Bergner,Retired,https://www.transfermarkt.us/david-bergner/profil/spieler/761,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Bergner,Unknown,Germany,de,1.FC Union Berlin,Berlin,Unknown,Defender - Sweeper,"1,97 m",02.12.1973,176,10,0,0,27,3,1,49,12,12.104
Patrick Kohlmann,Retired,https://www.transfermarkt.us/patrick-kohlmann/profil/spieler/2169,https://img.a.transfermarkt.technology/portrait/small/2169-1438263202.jpg?lm=1,Kohlmann,-,Ireland,ie,1.FC Union Berlin,Dortmund,Unknown,Defender - Left-Back,"1,80 m",25.02.1983,175,3,12,0,28,1,0,17,19,13.958
Olaf Seier,Retired,https://www.transfermarkt.us/olaf-seier/profil/spieler/193565,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Seier,Unknown,Germany,de,1.FC Union Berlin,Berlin,Unknown,Midfield,N/A,25.11.1958,173,33,0,0,20,0,1,13,12,14.365
Daniel Göhlert,Retired,https://www.transfermarkt.us/daniel-gohlert/profil/spieler/1526,https://img.a.transfermarkt.technology/portrait/small/s_1526_89_2012_1.jpg?lm=1,Göhlert,Unknown,Germany,de,1.FC Union Berlin,Karl-Marx-Stadt,Unknown,Defender - Centre-Back,N/A,25.09.1980,166,2,2,1,26,3,1,26,18,12.507
Jens Härtel,Retired,https://www.transfermarkt.us/jens-hartel/profil/spieler/1291,https://img.a.transfermarkt.technology/portrait/small/1291-1618299801.jpg?lm=1,Härtel,Unknown,Germany,de,1.FC Union Berlin,Rochlitz,Unknown,Defender - Sweeper,Unknown,07.06.1969,165,27,0,1,17,3,0,2,7,14.386
Steffen Menze,Retired,https://www.transfermarkt.us/steffen-menze/profil/spieler/1212,https://img.a.transfermarkt.technology/portrait/small/1212-1543588128.jpg?lm=1,Menze,Unknown,Germany,de,1.FC Union Berlin,Plauen,Unknown,Defender - Centre-Back,N/A,28.01.1969,163,40,0,0,21,0,0,4,18,14.160
