name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Dimo Wache,Retired,https://www.transfermarkt.us/dimo-wache/profil/spieler/950,https://img.a.transfermarkt.technology/portrait/small/950-1716477707.jpg?lm=1,Wache,-,Germany,de,1.FSV Mainz 05,Brake,Unknown,Goalkeeper,"1,94 m",01.11.1973,406,0,0,2,19,0,2,0,5,36.568
Michael Müller,Retired,https://www.transfermarkt.us/michael-muller/profil/spieler/100898,https://img.a.transfermarkt.technology/portrait/small/100898-1633434091.jpg?lm=1,Müller,Unknown,Germany,de,1.FSV Mainz 05,Mainz,Unknown,Defender - Sweeper,N/A,04.04.1964,352,44,2,1,34,0,3,4,9,31.261
Nikolce Noveski,Retired,https://www.transfermarkt.us/nikolce-noveski/profil/spieler/1139,https://img.a.transfermarkt.technology/portrait/small/1139-1406741263.jpg?lm=1,Noveski,-,North Macedonia,mk,1.FSV Mainz 05,Bitola,Николче Новески,Defender - Centre-Back,N/A,28.04.1979,348,13,6,6,48,1,2,4,11,30.786
Jürgen Klopp,Retired,https://www.transfermarkt.us/jurgen-klopp/profil/spieler/1041,https://img.a.transfermarkt.technology/portrait/small/1041-1543589989.jpg?lm=1,Klopp,Unknown,Germany,de,1.FSV Mainz 05,Stuttgart,Jürgen Norbert Klopp,Defender - Right-Back,"1,91 m",16.06.1967,340,56,7,0,79,2,3,27,60,27.357
Michael Schuhmacher,Retired,https://www.transfermarkt.us/michael-schuhmacher/profil/spieler/97312,https://img.a.transfermarkt.technology/portrait/small/97312-1669907096.jpg?lm=1,Schuhmacher,Unknown,Germany,de,1.FSV Mainz 05,Ludwigshafen,Unknown,Midfield - Defensive Midfield,N/A,20.08.1957,320,32,2,2,24,0,0,7,15,28.057
Stefan Bell,1.FSV Mainz 05,https://www.transfermarkt.us/stefan-bell/profil/spieler/82350,https://img.a.transfermarkt.technology/portrait/small/82350-1657706740.jpg?lm=1,Bell,4,Germany,de,1.FSV Mainz 05,Andernach,Unknown,Defender - Centre-Back,"1,92 m",24.08.1991,307,13,12,4,70,1,0,18,30,26.060
Stephan Kuhnert,Retired,https://www.transfermarkt.us/stephan-kuhnert/profil/spieler/81625,https://img.a.transfermarkt.technology/portrait/small/81625-1634112062.jpg?lm=1,Kuhnert,Unknown,Germany,de,1.FSV Mainz 05,Baunatal,Unknown,Goalkeeper,"1,88 m",07.09.1960,295,2,0,2,8,1,0,0,1,26.504
Hendrik Weiß,Retired,https://www.transfermarkt.us/hendrik-weiss/profil/spieler/100932,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Weiß,Unknown,Germany,de,1.FSV Mainz 05,Wiesbaden,Unknown,Defender - Left-Back,N/A,31.07.1965,271,8,3,1,35,1,1,16,41,22.239
Peter Neustädter,Retired,https://www.transfermarkt.us/peter-neustadter/profil/spieler/1059,https://img.a.transfermarkt.technology/portrait/small/s_1059_123_2013_04_25_1.jpg?lm=1,Neustädter,-,Kazakhstan,kz,1.FSV Mainz 05,Karabalta,Нейштетер Пётр Петрович,Defender - Centre-Back,N/A,16.02.1966,255,9,2,4,29,0,0,4,7,22.763
Guido Schäfer,Retired,https://www.transfermarkt.us/guido-schafer/profil/spieler/100921,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Schäfer,Unknown,Germany,de,1.FSV Mainz 05,Haßloch,Guido Horst Schäfer,Midfield - Defensive Midfield,N/A,14.09.1964,255,17,1,0,57,3,4,28,76,19.158
