rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Wim Jansen,Wilhelmus Marinus Anthonius Jansen,522,53,116,45.741,N/A,Jansen,-,5,0,Feyenoord Rotterdam,Midfield - Defensive Midfield,,Netherlands,nl,https://www.transfermarkt.us/wim-jansen/profil/spieler/135630,https://img.a.transfermarkt.technology/portrait/small/135630-1694424262.jpg?lm=1,N/A,28.10.1946,Rotterdam,---
2,Coen Moulijn,Coenraadt Moulijn,516,84,102,45.987,N/A,Moulijn,-,0,0,Feyenoord Rotterdam,Attack - Left Winger,"1,70 m",Netherlands,nl,https://www.transfermarkt.us/coen-moulijn/profil/spieler/153049,https://img.a.transfermarkt.technology/portrait/small/153049-1694425489.jpg?lm=1,N/A,15.02.1937,Rotterdam,---
3,Willem van Hanegem,Wilhelmus van Hanegem,372,107,97,30.484,N/A,van Hanegem,-,19,1,Feyenoord Rotterdam,Midfield - Central Midfield,,Netherlands,nl,https://www.transfermarkt.us/willem-van-hanegem/profil/spieler/142884,https://img.a.transfermarkt.technology/portrait/small/s_142884_123_2012_1.jpg?lm=1,N/A,20.02.1944,Breskens,Retired
4,Jörgen Kristensen,Jørgen Kristensen,170,49,76,15.052,N/A,Kristensen,-,4,0,Feyenoord Rotterdam,Attack - Left Winger,Unknown,Denmark,dk,https://www.transfermarkt.us/jorgen-kristensen/profil/spieler/97609,https://img.a.transfermarkt.technology/portrait/small/s_97609_123_2012_1.jpg?lm=1,N/A,12.12.1946,Hedehusene,Retired
5,Steven Berghuis,Unknown,199,87,64,16.470,N/A,Berghuis,11,31,1,Feyenoord Rotterdam,Attack - Right Winger,"1,82 m",Netherlands,nl,https://www.transfermarkt.us/steven-berghuis/profil/spieler/129554,https://img.a.transfermarkt.technology/portrait/small/129554-1668696215.jpg?lm=1,N/A,19.12.1991,Apeldoorn,Ajax Amsterdam
6,Jens Toornstra,Unknown,313,65,62,23.492,N/A,Toornstra,8,30,0,Feyenoord Rotterdam,Midfield - Attacking Midfield,"1,78 m",Netherlands,nl,https://www.transfermarkt.us/jens-toornstra/profil/spieler/134999,https://img.a.transfermarkt.technology/portrait/small/134999-1723461038.jpg?lm=1,N/A,04.04.1989,Alphen aan den Rijn,FC Utrecht
7,Dirk Kuyt,Dirk Kuijt,196,119,57,16.835,N/A,Kuyt,7,13,0,Feyenoord Rotterdam,Attack - Right Winger,"1,84 m",Netherlands,nl,https://www.transfermarkt.us/dirk-kuyt/profil/spieler/4010,https://img.a.transfermarkt.technology/portrait/small/4010-1719542679.jpg?lm=1,N/A,22.07.1980,Katwijk,Retired
8,Peter Ressel,Peter Helmut Ressel,130,50,51,11.358,N/A,Ressel,-,0,0,Feyenoord Rotterdam,Attack - Right Winger,Unknown,Netherlands,nl,https://www.transfermarkt.us/peter-ressel/profil/spieler/153941,https://img.a.transfermarkt.technology/portrait/small/s_153941_123_2012_1.jpg?lm=1,N/A,04.12.1945,Krommenie,Retired
9,Bonaventure Kalou,Unknown,200,44,45,13.834,N/A,Kalou,-,15,2,Feyenoord Rotterdam,Attack - Right Winger,"1,82 m",Cote d'Ivoire,unknown,https://www.transfermarkt.us/bonaventure-kalou/profil/spieler/4164,https://img.a.transfermarkt.technology/portrait/small/4164-1719516072.jpg?lm=1,N/A,12.01.1978,Oumé,Retired
10,Henk Wery,Unknown,229,67,45,19.458,N/A,Wery,-,1,1,Feyenoord Rotterdam,Attack - Right Winger,Unknown,Netherlands,nl,https://www.transfermarkt.us/henk-wery/profil/spieler/154365,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,10.06.1943,Amersfoort,Retired
11,Pierre Vermeulen,Unknown,129,26,44,10.289,N/A,Vermeulen,-,6,1,Feyenoord Rotterdam,Attack - Left Winger,"1,82 m",Netherlands,nl,https://www.transfermarkt.us/pierre-vermeulen/profil/spieler/154246,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,16.03.1956,Kerkrade,Retired
12,Ove Kindvall,Ove Bengt Kindvall,183,147,43,16.109,N/A,Kindvall,-,0,0,Feyenoord Rotterdam,Attack - Centre-Forward,"1,76 m",Sweden,se,https://www.transfermarkt.us/ove-kindvall/profil/spieler/143337,https://img.a.transfermarkt.technology/portrait/small/143337-1510838439.jpg?lm=1,N/A,16.05.1943,Norrköping,Retired
13,Theo de Jong,Unknown,209,81,39,17.982,N/A,de Jong,-,1,0,Feyenoord Rotterdam,Midfield - Central Midfield,Unknown,Netherlands,nl,https://www.transfermarkt.us/theo-de-jong/profil/spieler/142887,https://img.a.transfermarkt.technology/portrait/small/s_142887_123_2012_1.jpg?lm=1,N/A,11.08.1947,Leeuwarden,Retired
14,Jan van Deinsen,Unknown,202,30,29,17.487,N/A,van Deinsen,-,11,0,Feyenoord Rotterdam,Midfield - Left Midfield,Unknown,Netherlands,nl,https://www.transfermarkt.us/jan-van-deinsen/profil/spieler/151952,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,19.06.1953,Tiel,Retired
15,Ruud Geels,Geertruida Maria Geels,109,58,29,8.919,N/A,Geels,-,0,0,Feyenoord Rotterdam,Attack - Centre-Forward,"1,81 m",Netherlands,nl,https://www.transfermarkt.us/ruud-geels/profil/spieler/142872,https://img.a.transfermarkt.technology/portrait/small/s_142872_123_2012_1.jpg?lm=1,N/A,28.07.1948,Haarlem,---
16,Tonny Vilhena,Tonny Emílio Trindade de Vilhena,258,41,29,20.536,N/A,Vilhena,18,31,0,Feyenoord Rotterdam,Midfield - Central Midfield,"1,75 m",Netherlands,nl,https://www.transfermarkt.us/tonny-vilhena/profil/spieler/182581,https://img.a.transfermarkt.technology/portrait/small/182581-1741083980.jpg?lm=1,N/A,03.01.1995,Maassluis,Alanyaspor
17,Giovanni van Bronckhorst,Giovanni Christiaan van Bronckhorst,249,37,28,21.336,N/A,van Bronckhorst,5,32,0,Feyenoord Rotterdam,Defender - Left-Back,"1,77 m",Netherlands,nl,https://www.transfermarkt.us/giovanni-van-bronckhorst/profil/spieler/3191,https://img.a.transfermarkt.technology/portrait/small/3191-1490106460.jpg?lm=1,N/A,05.02.1975,Rotterdam,Retired
