rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Addie Brouwers,Adrianus Gerardus Hubertus Brouwers,334,55,65,29.501,N/A,Brouwers,-,3,0,NAC Breda,Midfield - Left Midfield,,Netherlands,nl,https://www.transfermarkt.us/addie-brouwers/profil/spieler/151824,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,21.01.1946,Breda,Retired
2,Anthony Lurling,Unknown,249,47,46,20.306,N/A,Lurling,-,33,2,NAC Breda,Midfield - Attacking Midfield,,Netherlands,nl,https://www.transfermarkt.us/anthony-lurling/profil/spieler/4158,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,22.04.1977,Den Bosch,Retired
3,Martien Vreijsen,Nicolaas Martinus Hubertus Johannes Vreijsen,224,56,41,19.303,N/A,Vreijsen,-,6,1,NAC Breda,Attack - Right Winger,Unknown,Netherlands,nl,https://www.transfermarkt.us/martien-vreijsen/profil/spieler/154256,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,15.11.1955,Breda,Retired
4,Bertus Quaars,Hubertus Frederikus Johannes Quaars,390,31,34,34.617,N/A,Quaars,Unknown,16,0,NAC Breda,Midfield,Unknown,Netherlands,nl,https://www.transfermarkt.us/bertus-quaars/profil/spieler/188777,https://img.a.transfermarkt.technology/portrait/small/s_188777_123_2012_1.jpg?lm=1,N/A,17.06.1947,Breda,Retired
5,Mounir El Allouchi,Unknown,169,27,34,12.894,N/A,El Allouchi,Unknown,9,1,NAC Breda,Midfield - Attacking Midfield,"1,72 m",Netherlands,nl,https://www.transfermarkt.us/mounir-el-allouchi/profil/spieler/273588,https://img.a.transfermarkt.technology/portrait/small/273588-1565340362.jpg?lm=1,N/A,27.09.1994,Roosendaal,Al-Zulfi SFC
6,Mats Seuntjens,Unknown,130,24,28,8.238,N/A,Seuntjens,Unknown,16,1,NAC Breda,Attack - Left Winger,"1,87 m",Netherlands,nl,https://www.transfermarkt.us/mats-seuntjens/profil/spieler/187809,https://img.a.transfermarkt.technology/portrait/small/187809-1673362660.jpg?lm=1,N/A,17.04.1992,Breda,FC Groningen
7,Tom Smits,Unknown,227,32,28,19.854,N/A,Smits,Unknown,8,0,NAC Breda,Midfield,Unknown,Netherlands,nl,https://www.transfermarkt.us/tom-smits/profil/spieler/188830,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,20.01.1953,Unknown,Retired
8,Earnie Stewart,Earnest Lee Stewart Jr.,179,46,26,14.574,N/A,Stewart,8,12,0,NAC Breda,Attack - Centre-Forward,"1,76 m",United States,us,https://www.transfermarkt.us/earnie-stewart/profil/spieler/4463,https://img.a.transfermarkt.technology/portrait/small/4463-1410857729.jpg?lm=1,N/A,28.03.1969,Veghel,Retired
9,Alfred Schreuder,Albertus Schreuder,178,7,24,15.726,N/A,Schreuder,-,22,0,NAC Breda,Midfield - Defensive Midfield,"1,79 m",Netherlands,nl,https://www.transfermarkt.us/alfred-schreuder/profil/spieler/4455,https://img.a.transfermarkt.technology/portrait/small/4455-1641291156.jpg?lm=1,N/A,02.11.1972,Barneveld,Retired
10,Csaba Fehér,Unknown,258,25,23,21.528,N/A,Fehér,-,43,2,NAC Breda,Midfield - Defensive Midfield,"1,80 m",Hungary,hu,https://www.transfermarkt.us/csaba-feher/profil/spieler/4442,https://img.a.transfermarkt.technology/portrait/small/4442-1658932416.jpg?lm=1,N/A,02.09.1975,Szekszárd,Retired
11,Frans Bouwmeester jr.,Unknown,232,23,22,19.540,N/A,Bouwmeester jr.,Unknown,0,0,NAC Breda,Midfield - Attacking Midfield,Unknown,Netherlands,nl,https://www.transfermarkt.us/frans-bouwmeester-jr-/profil/spieler/620337,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,03.12.1946,Breda,Retired
12,Ton Lokhoff,Antonius Johannes Jacobus Lokhoff,202,25,21,17.420,N/A,Lokhoff,-,17,1,NAC Breda,Midfield - Right Midfield,Unknown,Netherlands,nl,https://www.transfermarkt.us/ton-lokhoff/profil/spieler/150916,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,25.12.1959,Breda,Retired
13,Anouar Diba,أنور ديبا,124,20,20,8.582,N/A,Diba,-,17,1,NAC Breda,Attack - Right Winger,"1,76 m",Morocco,ma,https://www.transfermarkt.us/anouar-diba/profil/spieler/4450,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,27.02.1983,Utrecht,Retired
