rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Jergé Hoefdraad,Unknown,153,13,25,12.167,N/A,Hoefdraad,Unknown,6,0,Almere City FC,Attack,"1,70 m",Netherlands,nl,https://www.transfermarkt.us/jerge-hoefdraad/profil/spieler/57333,https://img.a.transfermarkt.technology/portrait/small/57333-1447863970.jpg?lm=1,N/A,17.07.1986,Unknown,---
2,Soufyan Ahannach,سفيان أحناش,97,32,24,7.209,N/A,Ahannach,-,2,0,Almere City FC,Attack - Left Winger,"1,79 m",Netherlands,nl,https://www.transfermarkt.us/soufyan-ahannach/profil/spieler/262895,https://img.a.transfermarkt.technology/portrait/small/262895-1492674867.jpg?lm=1,N/A,09.09.1995,Amsterdam,Union Yacoub El-Mansour
3,Lance Duijvestijn,Unknown,93,25,22,7.116,N/A,Duijvestijn,-,12,0,Almere City FC,Midfield - Attacking Midfield,"1,90 m",Netherlands,nl,https://www.transfermarkt.us/lance-duijvestijn/profil/spieler/378316,https://img.a.transfermarkt.technology/portrait/small/378316-1722335727.jpg?lm=1,N/A,15.01.1999,Wateringen,Excelsior Rotterdam
4,Ricardo Kip,Ricardo Luciano Kip,170,31,18,11.219,N/A,Kip,Unknown,13,0,Almere City FC,Midfield - Attacking Midfield,"1,70 m",Netherlands,nl,https://www.transfermarkt.us/ricardo-kip/profil/spieler/188268,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,15.03.1992,Rijswijk,Without Club
5,Gaston Salasiwa,Unknown,142,13,18,11.642,N/A,Salasiwa,Unknown,16,1,Almere City FC,Defender - Left-Back,"1,71 m",Netherlands,nl,https://www.transfermarkt.us/gaston-salasiwa/profil/spieler/64358,https://img.a.transfermarkt.technology/portrait/small/64358-1605364354.jpg?lm=1,N/A,17.08.1988,Zaandam,Fortuna Wormerveer
6,Mikhail Rosheuvel,Mikhail Kenro Rosheuvel,92,14,18,5.451,N/A,Rosheuvel,Unknown,5,0,Almere City FC,Attack - Right Winger,"1,76 m",Netherlands,nl,https://www.transfermarkt.us/mikhail-rosheuvel/profil/spieler/64507,https://img.a.transfermarkt.technology/portrait/small/64507-1680542682.png?lm=1,N/A,10.08.1990,Amsterdam,Larnaka Gencler Birligi SK
7,Sander Duits,Unknown,137,34,16,11.875,N/A,Duits,Unknown,35,0,Almere City FC,Midfield - Defensive Midfield,"1,83 m",Netherlands,nl,https://www.transfermarkt.us/sander-duits/profil/spieler/14863,https://img.a.transfermarkt.technology/portrait/small/s_14863_235_2013_07_16_1.jpg?lm=1,N/A,29.08.1983,Putten,Retired
8,Sherjill MacDonald,Unknown,65,15,16,4.627,N/A,MacDonald,-,1,0,Almere City FC,Attack - Centre-Forward,"1,83 m",Netherlands,nl,https://www.transfermarkt.us/sherjill-macdonald/profil/spieler/9604,https://img.a.transfermarkt.technology/portrait/small/9604-1617111130.jpg?lm=1,N/A,20.11.1984,Groningen,KV Hooikt
9,Fabian Serrarens,Fabian Sid Serrarens,96,22,15,6.876,N/A,Serrarens,Unknown,17,2,Almere City FC,Attack - Centre-Forward,"1,88 m",Netherlands,nl,https://www.transfermarkt.us/fabian-serrarens/profil/spieler/192043,https://img.a.transfermarkt.technology/portrait/small/192043-1574113410.jpg?lm=1,N/A,09.02.1991,Amsterdam,DWS Amsterdam
10,Youri Loen,Unknown,65,8,14,5.750,N/A,Loen,Unknown,11,1,Almere City FC,Midfield - Central Midfield,"1,77 m",Netherlands,nl,https://www.transfermarkt.us/youri-loen/profil/spieler/153392,https://img.a.transfermarkt.technology/portrait/small/153392-1725177457.jpg?lm=1,N/A,27.01.1991,Nijmegen,FC Bruno's Magpies
11,Enzio Boldewijn,Enzio Imanuel Ruel Boldewijn,103,18,14,5.788,N/A,Boldewijn,Unknown,5,1,Almere City FC,Attack - Right Winger,"1,85 m",Netherlands,nl,https://www.transfermarkt.us/enzio-boldewijn/profil/spieler/195270,https://img.a.transfermarkt.technology/portrait/small/195270-1686948741.png?lm=1,N/A,17.11.1992,Amsterdam,Wealdstone FC
12,Faris Hammouti,Unknown,119,9,13,8.035,N/A,Hammouti,-,11,0,Almere City FC,Defender - Right-Back,"1,86 m",Morocco,ma,https://www.transfermarkt.us/faris-hammouti/profil/spieler/362276,https://img.a.transfermarkt.technology/portrait/small/362276-1605445014.jpg?lm=1,N/A,21.01.1997,Utrecht,FC Emmen
13,Vincent Janssen,Vincent Petrus Anna Sebastiaan Janssen,74,32,12,5.903,N/A,Janssen,18,19,0,Almere City FC,Attack - Centre-Forward,"1,85 m",Netherlands,nl,https://www.transfermarkt.us/vincent-janssen/profil/spieler/207015,https://img.a.transfermarkt.technology/portrait/small/207015-1659086968.jpg?lm=1,N/A,15.06.1994,Heesch,Royal Antwerp FC
14,Ilias Alhaft,Unknown,101,18,12,5.432,N/A,Alhaft,-,2,0,Almere City FC,Attack - Right Winger,"1,72 m",Netherlands,nl,https://www.transfermarkt.us/ilias-alhaft/profil/spieler/337669,https://img.a.transfermarkt.technology/portrait/small/337669-1712676966.png?lm=1,N/A,23.02.1997,Rotterdam,SC Cambuur Leeuwarden
15,Bram van Vlerken,Unknown,101,2,12,8.544,N/A,van Vlerken,-,11,1,Almere City FC,Defender - Right-Back,"1,81 m",Netherlands,nl,https://www.transfermarkt.us/bram-van-vlerken/profil/spieler/203940,https://img.a.transfermarkt.technology/portrait/small/203940-1605445270.jpg?lm=1,N/A,07.10.1995,Helmond,Without Club
16,Rihairo Meulens,Rihairo Daniël Meulens,54,5,12,2.940,N/A,Meulens,10,4,1,Almere City FC,Attack - Right Winger,"1,85 m",Curacao,unknown,https://www.transfermarkt.us/rihairo-meulens/profil/spieler/41351,https://img.a.transfermarkt.technology/portrait/small/41351-1418929621.jpg?lm=1,N/A,03.06.1988,Apeldoorn,Retired
17,Silvester van der Water,Unknown,65,21,11,3.509,N/A,van der Water,Unknown,1,0,Almere City FC,Attack - Right Winger,"1,84 m",Netherlands,nl,https://www.transfermarkt.us/silvester-van-der-water/profil/spieler/386164,https://img.a.transfermarkt.technology/portrait/small/386164-1647202124.jpg?lm=1,N/A,30.09.1996,Blaricum,RKC Waalwijk
18,Anass Ahannach,أنس أحناش,90,7,11,4.391,N/A,Ahannach,-,6,0,Almere City FC,Midfield - Attacking Midfield,"1,79 m",Morocco,ma,https://www.transfermarkt.us/anass-ahannach/profil/spieler/430817,https://img.a.transfermarkt.technology/portrait/small/430817-1605464548.jpg?lm=1,N/A,07.02.1998,Amsterdam,Without Club
19,Jeffrey Rijsdijk,Unknown,47,3,10,3.053,N/A,Rijsdijk,Unknown,1,0,Almere City FC,Midfield - Attacking Midfield,"1,76 m",Netherlands,nl,https://www.transfermarkt.us/jeffrey-rijsdijk/profil/spieler/111191,https://img.a.transfermarkt.technology/portrait/small/111191-1418931732.jpg?lm=1,N/A,12.09.1987,Rotterdam,XerxesDZB
20,Ryan Koolwijk,Unknown,40,1,10,3.223,N/A,Koolwijk,6,9,0,Almere City FC,Midfield - Central Midfield,"1,93 m",Suriname,sr,https://www.transfermarkt.us/ryan-koolwijk/profil/spieler/65256,https://img.a.transfermarkt.technology/portrait/small/65256-1581583803.png?lm=1,N/A,08.08.1985,Rotterdam,Retired
21,Peer Koopmeiners,Unknown,34,0,10,3.013,N/A,Koopmeiners,14,7,1,Almere City FC,Midfield - Defensive Midfield,"1,86 m",Netherlands,nl,https://www.transfermarkt.us/peer-koopmeiners/profil/spieler/361074,https://img.a.transfermarkt.technology/portrait/small/361074-1721657696.jpg?lm=1,N/A,04.05.2000,Amsterdam,AZ Alkmaar
22,Charles Jr. Dissels,Unknown,75,20,9,5.104,N/A,Charles Jr. Dissels,Unknown,4,1,Almere City FC,Attack - Right Winger,"1,83 m",Netherlands,nl,https://www.transfermarkt.us/charles-jr-dissels/profil/spieler/21614,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,21.12.1984,Amsterdam,Retired
23,Paul Quasten,Paul Gerardus Quasten,90,3,9,7.471,N/A,Quasten,-,18,1,Almere City FC,Defender - Left-Back,"1,79 m",Czech Republic,cz,https://www.transfermarkt.us/paul-quasten/profil/spieler/18012,https://img.a.transfermarkt.technology/portrait/small/18012-1567605951.jpg?lm=1,N/A,13.03.1985,Amsterdam,Retired
24,Thomas Verheydt,Thomas Jacco Verheydt,54,30,9,4.428,N/A,Verheydt,Unknown,6,0,Almere City FC,Attack - Centre-Forward,"1,92 m",Netherlands,nl,https://www.transfermarkt.us/thomas-verheydt/profil/spieler/297365,https://img.a.transfermarkt.technology/portrait/small/297365-1676562563.jpg?lm=1,N/A,24.01.1992,Den Haag,Corum FK
25,Mees Kaandorp,Unknown,57,5,9,3.120,N/A,Kaandorp,Unknown,0,0,Almere City FC,Attack - Right Winger,"1,74 m",Netherlands,nl,https://www.transfermarkt.us/mees-kaandorp/profil/spieler/404694,https://img.a.transfermarkt.technology/portrait/small/404694-1605464745.jpg?lm=1,N/A,08.06.1998,Alkmaar,SC Telstar
26,Tom Overtoom,Unknown,57,11,9,4.913,N/A,Overtoom,Unknown,3,1,Almere City FC,Midfield - Central Midfield,"1,73 m",Netherlands,nl,https://www.transfermarkt.us/tom-overtoom/profil/spieler/124889,https://img.a.transfermarkt.technology/portrait/small/124889-1447920297.jpg?lm=1,N/A,20.11.1990,Amsterdam,SC Telstar
27,Sidney Schmeltz,Unknown,34,4,9,2.609,N/A,Schmeltz,Unknown,6,0,Almere City FC,Attack - Left Winger,"1,78 m",Netherlands,nl,https://www.transfermarkt.us/sidney-schmeltz/profil/spieler/77121,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,08.06.1989,Nieuwegein,SV Hoofddorp
