rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Johan Cruyff,Hendrik Johannes Cruyff,351,254,202,30.514,N/A,Cruyff,14,7,1,Ajax Amsterdam,Midfield - Attacking Midfield,,Netherlands,nl,https://www.transfermarkt.us/johan-cruyff/profil/spieler/8021,https://img.a.transfermarkt.technology/portrait/small/8021-1458823519.jpg?lm=1,N/A,25.04.1947,Amsterdam,---
2,Sjaak Swart,Jesaia Swart,570,213,145,49.394,N/A,Swart,-,1,0,Ajax Amsterdam,Attack - Right Winger,"1,80 m",Netherlands,nl,https://www.transfermarkt.us/sjaak-swart/profil/spieler/152407,https://img.a.transfermarkt.technology/portrait/small/152407-1694425919.jpg?lm=1,N/A,03.07.1938,Muiderberg,Retired
3,Henk Groot,Hendrik Groot,288,201,44,25.747,N/A,Groot,-,0,0,Ajax Amsterdam,Attack - Centre-Forward,"1,79 m",Netherlands,nl,https://www.transfermarkt.us/henk-groot/profil/spieler/152145,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,22.04.1938,Zaandijk,---
4,Piet Keizer,Petrus Johannes Keizer,464,176,157,39.890,N/A,Keizer,-,9,1,Ajax Amsterdam,Attack - Left Winger,"1,75 m",Netherlands,nl,https://www.transfermarkt.us/piet-keizer/profil/spieler/142888,https://img.a.transfermarkt.technology/portrait/small/s_142888_123_2012_1.jpg?lm=1,N/A,14.06.1943,Amsterdam,---
5,Klaas-Jan Huntelaar,Dirk Jan Klaas Huntelaar,257,158,43,17.981,N/A,Huntelaar,9,26,0,Ajax Amsterdam,Attack - Centre-Forward,,Netherlands,nl,https://www.transfermarkt.us/klaas-jan-huntelaar/profil/spieler/4357,https://img.a.transfermarkt.technology/portrait/small/4357-1684166367.jpg?lm=1,N/A,12.08.1983,Voor-Drempt,Retired
6,Ruud Geels,Geertruida Maria Geels,166,153,31,14.264,N/A,Geels,-,0,0,Ajax Amsterdam,Attack - Centre-Forward,"1,81 m",Netherlands,nl,https://www.transfermarkt.us/ruud-geels/profil/spieler/142872,https://img.a.transfermarkt.technology/portrait/small/s_142872_123_2012_1.jpg?lm=1,N/A,28.07.1948,Haarlem,---
7,Marco van Basten,Marcel Marco van Basten,172,152,39,14.091,N/A,van Basten,9,8,0,Ajax Amsterdam,Attack - Centre-Forward,,Netherlands,nl,https://www.transfermarkt.us/marco-van-basten/profil/spieler/74471,https://img.a.transfermarkt.technology/portrait/small/74471-1590494247.jpg?lm=1,N/A,31.10.1964,Utrecht,Retired
8,Cees Groot,Unknown,152,134,8,13.655,N/A,Groot,Unknown,0,0,Ajax Amsterdam,Attack - Centre-Forward,Unknown,Netherlands,nl,https://www.transfermarkt.us/cees-groot/profil/spieler/187033,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,23.06.1932,Zaandijk,---
9,Jari Litmanen,Jari Olavi Litmanen,255,133,38,18.397,N/A,Litmanen,10,1,1,Ajax Amsterdam,Midfield - Attacking Midfield,,Finland,fi,https://www.transfermarkt.us/jari-litmanen/profil/spieler/4675,https://img.a.transfermarkt.technology/portrait/small/4675-1683630540.jpg?lm=1,N/A,20.02.1971,Lahti,Retired
10,Dennis Bergkamp,Dennis Nicolaas Maria Bergkamp,238,122,23,17.842,N/A,Bergkamp,7,5,0,Ajax Amsterdam,Attack - Second Striker,"1,83 m",Netherlands,nl,https://www.transfermarkt.us/dennis-bergkamp/profil/spieler/3187,https://img.a.transfermarkt.technology/portrait/small/3187-1683297206.jpg?lm=1,N/A,10.05.1969,Amsterdam,Retired
11,Luis Suárez,Luis Alberto Suárez Díaz,159,111,68,13.347,N/A,Suárez,9,42,1,Ajax Amsterdam,Attack - Centre-Forward,"1,82 m",Uruguay,uy,https://www.transfermarkt.us/luis-suarez/profil/spieler/44352,https://img.a.transfermarkt.technology/portrait/small/44352-1740775519.jpg?lm=1,N/A,24.01.1987,Salto,Inter Miami CF
12,Dušan Tadić,Душан Тадић,241,105,112,20.522,N/A,Tadić,-,19,0,Ajax Amsterdam,Attack - Right Winger,"1,81 m",Serbia,rs,https://www.transfermarkt.us/dusan-tadic/profil/spieler/36139,https://img.a.transfermarkt.technology/portrait/small/36139-1728391824.JPG?lm=1,N/A,20.11.1988,Bačka Topola,Fenerbahce
13,John Bosman,Jakobus Johannes Bosman,165,105,13,11.516,N/A,Bosman,-,4,1,Ajax Amsterdam,Attack - Centre-Forward,"1,88 m",Netherlands,nl,https://www.transfermarkt.us/john-bosman/profil/spieler/22449,https://img.a.transfermarkt.technology/portrait/small/s_22449_123_2012_1.jpg?lm=1,N/A,01.02.1965,Bovenkerk,Retired
14,Dick Schoenaker,Dirk Hendrikus Schoenaker,348,104,45,30.435,N/A,Schoenaker,-,18,2,Ajax Amsterdam,Midfield - Right Midfield,"1,80 m",Netherlands,nl,https://www.transfermarkt.us/dick-schoenaker/profil/spieler/135626,https://img.a.transfermarkt.technology/portrait/small/s_135626_123_2012_1.jpg?lm=1,N/A,30.11.1952,Ede,Retired
15,Davy Klaassen,Unknown,348,100,52,25.534,N/A,Klaassen,14,39,1,Ajax Amsterdam,Midfield - Central Midfield,"1,79 m",Netherlands,nl,https://www.transfermarkt.us/davy-klaassen/profil/spieler/182932,https://img.a.transfermarkt.technology/portrait/small/182932-1726562366.jpg?lm=1,N/A,21.02.1993,Hilversum,Ajax Amsterdam
16,Stefan Pettersson,Unknown,197,100,19,15.467,N/A,Pettersson,-,0,1,Ajax Amsterdam,Attack - Centre-Forward,"1,82 m",Sweden,se,https://www.transfermarkt.us/stefan-pettersson/profil/spieler/149175,https://img.a.transfermarkt.technology/portrait/small/s_149175_123_2012_2.jpg?lm=1,N/A,22.03.1963,Västerås,Retired
