rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Leandro Carrijó,Leandro Carrijó Silva,164,72,5,11.899,2015-2020,Carrijó,Unknown,15,1,FC Juárez,Attack - Centre-Forward,"1,87 m",Brazil,br,https://www.transfermarkt.us/leandro-carrijo/profil/spieler/52982,https://img.a.transfermarkt.technology/portrait/small/52982-1638005570.JPG?lm=1,,03.09.1985,Uberaba,Retired
2,Darío Lezcano,Darío Lezcano Mendoza,80,33,6,5.623,2019-2023,Lezcano,19,10,1,FC Juárez,Attack - Centre-Forward,"1,78 m",Paraguay,py,https://www.transfermarkt.us/dario-lezcano/profil/spieler/80031,https://img.a.transfermarkt.technology/portrait/small/80031-1532082578.jpg?lm=1,,30.06.1990,Asunción,Atlético Tembetary
3,Lucas Xavier,Unknown,85,16,6,5.801,,Lucas Xavier,Unknown,3,2,FC Juárez,Attack - Left Winger,"1,75 m",Brazil,br,https://www.transfermarkt.us/lucas-xavier/profil/spieler/532218,https://img.a.transfermarkt.technology/portrait/small/532218-1662656518.jpg?lm=1,,26.07.1994,Mairiporã,Porto Vitória FC
4,Mario Ortiz,Mario Virginio Ortiz Velázquez,104,14,5,6.399,2015-2018,Ortiz,-,20,1,FC Juárez,Attack - Centre-Forward,"1,76 m",Mexico,mx,https://www.transfermarkt.us/mario-ortiz/profil/spieler/55390,https://img.a.transfermarkt.technology/portrait/small/s_55390_4774_2013_11_06_1.jpg?lm=1,,04.06.1983,Juchitán,Retired
5,Diego Rolán,Diego Alejandro Rolán Silva,41,12,0,2.837,"2019-2020, 2021-2023",Rolán,11,5,0,FC Juárez,Attack - Centre-Forward,"1,77 m",Uruguay,uy,https://www.transfermarkt.us/diego-rolan/profil/spieler/193938,https://img.a.transfermarkt.technology/portrait/small/193938-1434005460.jpg?lm=1,,24.03.1993,Montevideo,Career break
6,Gabriel Fernández,Gabriel Mathías Fernández Leites,47,12,5,3.637,2021-2023,Fernández,Unknown,6,0,FC Juárez,Attack - Centre-Forward,"1,85 m",Uruguay,uy,https://www.transfermarkt.us/gabriel-fernandez/profil/spieler/259930,https://img.a.transfermarkt.technology/portrait/small/259930-1583507513.jpg?lm=1,,13.05.1994,Montevideo,CD Cruz Azul
7,Flavio Santos,Flavio Jesús Santos Carrillo,113,11,6,6.008,2019-2022,Santos,Unknown,9,1,FC Juárez,Attack - Right Winger,"1,75 m",Mexico,mx,https://www.transfermarkt.us/flavio-santos/profil/spieler/69968,https://img.a.transfermarkt.technology/portrait/small/69968-1564642418.jpg?lm=1,,01.03.1987,Ocotlán,Atlético La Paz
8,Avilés Hurtado,Avilés Hurtado Herrera,42,11,3,2.146,2023-2025,Hurtado,-,5,1,FC Juárez,Attack - Left Winger,"1,71 m",Colombia,co,https://www.transfermarkt.us/aviles-hurtado/profil/spieler/148713,https://img.a.transfermarkt.technology/portrait/small/148713-1580827692.png?lm=1,,20.04.1987,Timbiquí,FC Juárez
9,Aitor García,Aitor García Flores,51,11,2,3.264,2023-2025,García,Unknown,6,1,FC Juárez,Attack - Left Winger,"1,73 m",Spain,es,https://www.transfermarkt.us/aitor-garcia/profil/spieler/214468,https://img.a.transfermarkt.technology/portrait/small/214468-1741158943.jpg?lm=1,,25.03.1994,Gibraleón,Al-Khor SC
10,Gabriel Hachen,Gabriel Alejandro Hachen,54,11,4,3.171,2018-2020,Hachen,Unknown,9,0,FC Juárez,Midfield - Attacking Midfield,"1,67 m",Argentina,ar,https://www.transfermarkt.us/gabriel-hachen/profil/spieler/213541,https://img.a.transfermarkt.technology/portrait/small/213541-1724877087.jpg?lm=1,,16.10.1990,Rosario,Club Atlético San Martín (Tucumán)
