name,club,periods
Johan Cruyff,Ajax Amsterdam,"1964-1973, 1981-1983"
Sjaak Swart,Ajax Amsterdam,1956-1973
Henk Groot,Ajax Amsterdam,"1959-1963, 1965-1970"
Piet Keizer,Ajax Amsterdam,1960-1975
Klaas-Jan Huntelaar,Ajax Amsterdam,"2006-2009, 2017-2021"
Ruud Geels,Ajax Amsterdam,1974-1978
Marco van Basten,Ajax Amsterdam,1982-1987
Cees Groot,Ajax Amsterdam,1959-1964
Jari Litmanen,Ajax Amsterdam,"1992-1999, 2002-2004"
Dennis Bergkamp,Ajax Amsterdam,1987-1993
Luis Suárez,Ajax Amsterdam,2007-2011
Dušan Tadić,Ajax Amsterdam,2018-2023
John Bosman,Ajax Amsterdam,"1983-1988, 2002-2004"
Dick Schoenaker,Ajax Amsterdam,1976-1985
Davy Klaassen,Ajax Amsterdam,"2012-2017, 2020-2023, 2024-2025"
Stefan Pettersson,Ajax Amsterdam,1988-1994
Sören Lerby,Ajax Amsterdam,1975-1983
Siem de Jong,Ajax Amsterdam,"2007-2014, 2017-2018, 2019-2020"
Wim Kieft,Ajax Amsterdam,1979-1983
Frank Arnesen,Ajax Amsterdam,1975-1981
Klaas Nuninga,Ajax Amsterdam,1964-1969
Gerald Vanenburg,Ajax Amsterdam,1980-1986
Shota Arveladze,Ajax Amsterdam,1997-2001
Gerrie Mühren,Ajax Amsterdam,1968-1976
Frank Rijkaard,Ajax Amsterdam,"1980-1988, 1993-1995"
Dick van Dijk,Ajax Amsterdam,1969-1972
Tscheu La Ling,Ajax Amsterdam,1975-1982
Lasse Schöne,Ajax Amsterdam,2012-2019
Rafael van der Vaart,Ajax Amsterdam,2000-2005
Ronald de Boer,Ajax Amsterdam,"1988-1991, 1993-1999"
Aron Winter,Ajax Amsterdam,"1986-1992, 1999-2001, 2002-2003"
Wesley Sneijder,Ajax Amsterdam,2003-2007
Brian Brobbey,Ajax Amsterdam,"2022-2022, 2022-2025"
Co Prins,Ajax Amsterdam,"1959-1963, 1965-1967"
Wim Bleijenberg,Ajax Amsterdam,1956-1960
Patrick Kluivert,Ajax Amsterdam,1994-1997
Johnny Rep,Ajax Amsterdam,1971-1975
Hakim Ziyech,Ajax Amsterdam,2016-2020
Zlatan Ibrahimović,Ajax Amsterdam,2001-2004
Arkadiusz Milik,Ajax Amsterdam,"2014-2015, 2015-2016"
David Neres,Ajax Amsterdam,2017-2022
Sébastien Haller,Ajax Amsterdam,2021-2022
Kasper Dolberg,Ajax Amsterdam,2016-2019
Frank de Boer,Ajax Amsterdam,1988-1999
Nikolaos Machlas,Ajax Amsterdam,"1999-2003, 2003-2003"
Marc Overmars,Ajax Amsterdam,1992-1997
Donny van de Beek,Ajax Amsterdam,2016-2020
Piet van der Kuil,Ajax Amsterdam,1955-1959
Johan Neeskens,Ajax Amsterdam,1970-1974
Miralem Sulejmani,Ajax Amsterdam,2008-2013
Ray Clarke,Ajax Amsterdam,1978-1979
Arnold Mühren,Ajax Amsterdam,"1971-1974, 1985-1989"
Danny Blind,Ajax Amsterdam,1986-1999
Wamberto,Ajax Amsterdam,1998-2004
Bennie Muller,Ajax Amsterdam,1957-1970
Kolbeinn Sigthórsson,Ajax Amsterdam,2011-2015
Edgar Davids,Ajax Amsterdam,"1991-1996, 2007-2008"
John van 't Schip,Ajax Amsterdam,1982-1992
Kenneth Taylor,Ajax Amsterdam,2020-2025
Viktor Fischer,Ajax Amsterdam,2012-2016
Arie Haan,Ajax Amsterdam,1971-1975
Steven Berghuis,Ajax Amsterdam,2021-2025
Christian Eriksen,Ajax Amsterdam,2010-2013
Ronald Koeman,Ajax Amsterdam,1983-1986
Ryan Babel,Ajax Amsterdam,"2004-2007, 2012-2013, 2020-2020"
Ruud Krol,Ajax Amsterdam,1969-1980
Loek den Edel,Ajax Amsterdam,1954-1959
Steven Bergwijn,Ajax Amsterdam,2022-2024
Willy Brokamp,Ajax Amsterdam,1974-1976
Arno Steffenhagen,Ajax Amsterdam,1973-1976
Jan Vertonghen,Ajax Amsterdam,"2006-2007, 2007-2012"
Tomas Galasek,Ajax Amsterdam,2000-2006
Donald Feldmann,Ajax Amsterdam,1957-1962
Mohammed Kudus,Ajax Amsterdam,2020-2023
Inge Danielsson,Ajax Amsterdam,1967-1969
Jesper Olsen,Ajax Amsterdam,1981-1984
Nwankwo Kanu,Ajax Amsterdam,1993-1996
Peet Petersen,Ajax Amsterdam,1960-1965
Wim Jonk,Ajax Amsterdam,1988-1993
Kenneth Pérez,Ajax Amsterdam,"2006-2007, 2008-2008, 2010-2011"
Jan Wouters,Ajax Amsterdam,1986-1991
