name,club,periods
Willy van der Kuijlen,PSV Eindhoven,1964-1981
Luuk de Jong,PSV Eindhoven,"2014-2019, 2022-2025"
Hallvar Thoresen,PSV Eindhoven,1981-1988
Luc Nilis,PSV Eindhoven,1994-2000
Coen Dillen,PSV Eindhoven,1949-1961
Mateja Kežman,PSV Eindhoven,2000-2004
Romário,PSV Eindhoven,1988-1993
Harry Lubse,PSV Eindhoven,1968-1980
René van de Kerkhof,PSV Eindhoven,"1973-1983, 1988-1989"
Wim Kieft,PSV Eindhoven,"1987-1990, 1991-1994"
Jan Vennegoor of Hesselink,PSV Eindhoven,"2001-2006, 2011-2012"
Jurrie Koolhof,PSV Eindhoven,"1982-1987, 1988-1988"
Ola Toivonen,PSV Eindhoven,2009-2014
Ruud van Nistelrooy,PSV Eindhoven,1998-2001
Ralf Edström,PSV Eindhoven,1973-1977
Phillip Cocu,PSV Eindhoven,"1995-1998, 2004-2007"
Arnold Bruggink,PSV Eindhoven,1997-2003
Juul Ellerman,PSV Eindhoven,1988-1994
Willy van de Kerkhof,PSV Eindhoven,1973-1988
Jefferson Farfán,PSV Eindhoven,2004-2008
Bent Schmidt Hansen,PSV Eindhoven,1967-1975
Gerald Vanenburg,PSV Eindhoven,1986-1993
Pierre Kerkhoffs,PSV Eindhoven,1961-1964
Mark van Bommel,PSV Eindhoven,"1999-2005, 2012-2013"
Ronald Koeman,PSV Eindhoven,1986-1989
Jürgen Locadia,PSV Eindhoven,2012-2018
Georginio Wijnaldum,PSV Eindhoven,2011-2015
Gerrie Deijkers,PSV Eindhoven,1973-1979
Cody Gakpo,PSV Eindhoven,2018-2023
Donyell Malen,PSV Eindhoven,2018-2021
Ronaldo,PSV Eindhoven,1994-1996
Balázs Dzsudzsák,PSV Eindhoven,2008-2011
Ruud Gullit,PSV Eindhoven,1985-1987
Paul Postuma,PSV Eindhoven,1973-1981
Toon Brusselers,PSV Eindhoven,1951-1965
Hirving Lozano,PSV Eindhoven,"2017-2019, 2023-2025"
Memphis Depay,PSV Eindhoven,2012-2015
Jan Poortvliet,PSV Eindhoven,"1973-1983, 1984-1984"
Gastón Pereiro,PSV Eindhoven,2015-2020
Piet Fransen,PSV Eindhoven,1948-1960
René van der Gijp,PSV Eindhoven,1984-1987
Danny Koevermans,PSV Eindhoven,2007-2011
Dries Mertens,PSV Eindhoven,2011-2013
Tim Matavz,PSV Eindhoven,2011-2014
Jeremain Lens,PSV Eindhoven,2010-2013
Piet van der Kuil,PSV Eindhoven,1959-1963
Michel Valke,PSV Eindhoven,"1979-1982, 1983-1987"
Dennis Rommedahl,PSV Eindhoven,"1997-1997, 1998-2004"
Ibrahim Afellay,PSV Eindhoven,"2004-2011, 2019-2020"
Eran Zahavi,PSV Eindhoven,2020-2022
Piet Kruiver,PSV Eindhoven,1957-1961
Boudewijn Zenden,PSV Eindhoven,1994-1998
Guus Til,PSV Eindhoven,2022-2025
Ernie Brandts,PSV Eindhoven,1977-1986
Jan van den Heuvel,PSV Eindhoven,"1956-1961, 1964-1967"
Marco van Ginkel,PSV Eindhoven,"2016-2016, 2017-2018, 2020-2021, 2021-2023"
Danko Lazovic,PSV Eindhoven,2007-2010
Bert Theunissen,PSV Eindhoven,1963-1965
Arthur Numan,PSV Eindhoven,1992-1998
Gilles De Bilde,PSV Eindhoven,1997-1999
Johan Devrindt,PSV Eindhoven,1970-1972
Steven Bergwijn,PSV Eindhoven,2015-2020
Johan Bakayoko,PSV Eindhoven,2022-2025
Jan Louwers,PSV Eindhoven,"1950-1963, 1966-1967"
Wilfred Bouma,PSV Eindhoven,"1994-1996, 1998-1998, 1999-2005, 2010-2013"
Wietse Veenstra,PSV Eindhoven,1969-1971
Hans Gillhaus,PSV Eindhoven,1987-1989
Erwin Koeman,PSV Eindhoven,"1979-1982, 1983-1983, 1990-1994"
Kalusha Bwalya,PSV Eindhoven,1989-1994
Nico Mares,PSV Eindhoven,1968-1970
Otman Bakkal,PSV Eindhoven,"2003-2005, 2005-2006, 2007-2011, 2012-2012"
Luciano Narsingh,PSV Eindhoven,2012-2017
Arouna Koné,PSV Eindhoven,"2005-2006, 2006-2007"
Wim Jonk,PSV Eindhoven,1995-1998
Ricardo Pepi,PSV Eindhoven,2023-2025
Kenneth Brylle,PSV Eindhoven,1984-1985
Gheorghe Popescu,PSV Eindhoven,1990-1994
John de Jong,PSV Eindhoven,"2001-2002, 2003-2008"
Ton Lokhoff,PSV Eindhoven,1982-1986
Wim van den Dungen,PSV Eindhoven,1966-1974
Peter Hoekstra,PSV Eindhoven,1990-1996
Davy Pröpper,PSV Eindhoven,"2015-2017, 2021-2022"
Eef Mulders,PSV Eindhoven,1970-1974
Joey Veerman,PSV Eindhoven,2022-2025
Fons van Wissen,PSV Eindhoven,1958-1967
Wim Wolbers,PSV Eindhoven,1958-1966
Edward Linskens,PSV Eindhoven,1987-1996
Sören Lerby,PSV Eindhoven,1987-1990
Xavi Simons,PSV Eindhoven,2022-2023
Piet Giesen,PSV Eindhoven,1962-1967
Arjen Robben,PSV Eindhoven,2002-2004
Timmy Simons,PSV Eindhoven,2005-2010
Malik Tillman,PSV Eindhoven,"2023-2024, 2024-2025"
Erik-Jan van den Boogaard,PSV Eindhoven,1983-1985
Trevor Ford,PSV Eindhoven,1957-1960
Noni Madueke,PSV Eindhoven,2020-2023
Ji-sung Park,PSV Eindhoven,"2003-2005, 2013-2014"
Ruud Geels,PSV Eindhoven,1981-1982
René Eijkelkamp,PSV Eindhoven,1995-1997
