name,club,periods
Sander Duits,Almere City FC,2006-2010
Vincent Janssen,Almere City FC,2013-2015
Soufyan Ahannach,Almere City FC,2011-2017
Ricardo Kip,Almere City FC,"2012-2016, 2018-2020"
Thomas Verheydt,Almere City FC,2019-2021
Lance Duijvestijn,Almere City FC,2021-2024
Fabian Serrarens,Almere City FC,2011-2015
Jason Oost,Almere City FC,2012-2016
Silvester van der Water,Almere City FC,2014-2018
Charles Jr. Dissels,Almere City FC,2012-2015
Arsenio Valpoort,Almere City FC,2017-2018
Enzio Boldewijn,Almere City FC,2013-2016
Ilias Alhaft,Almere City FC,2019-2023
Damon Mirani,Almere City FC,2016-2021
Jeredy Hilterman,Almere City FC,"2022-2023, 2024-2024"
Sherjill MacDonald,Almere City FC,2016-2018
Nordin Amrabat,Almere City FC,2006-2007
Mikhail Rosheuvel,Almere City FC,2009-2012
James Efmorfidis,Almere City FC,2017-2020
Karim Fachtali,Almere City FC,"2010-2010, 2010-2011"
Jergé Hoefdraad,Almere City FC,"2009-2011, 2013-2015, 2017-2019"
Reginald Faria,Almere City FC,2008-2010
Thomas Robinet,Almere City FC,2023-2025
Gaston Salasiwa,Almere City FC,2014-2018
Tim Receveur,Almere City FC,"2013-2016, 2018-2023, 2023-2023, 2024-2025"
Sven Braken,Almere City FC,2015-2017
Kornelius Hansen,Almere City FC,2023-2025
Norair Aslanyan,Almere City FC,"2014-2015, 2015-2016"
Diangi Matusiwa,Almere City FC,2007-2008
Paul Mulders,Almere City FC,2007-2009
Jamal Dibi,Almere City FC,"2006-2007, 2008-2008"
Tom Overtoom,Almere City FC,2016-2018
Niek Vossebelt,Almere City FC,2018-2020
Rick ten Voorde,Almere City FC,2016-2017
Jonas Arweiler,Almere City FC,2021-2022
Cees Toet,Almere City FC,2011-2015
Faris Hammouti,Almere City FC,"2017-2018, 2018-2022"
Thijs Sluijter,Almere City FC,2011-2012
Robbie Haemhouts,Almere City FC,2009-2010
Pelle van Amersfoort,Almere City FC,2015-2016
Shayon Harrison,Almere City FC,2019-2021
Yener Arıca,Almere City FC,2016-2017
Género Zeefuik,Almere City FC,"2004-2005, 2008-2009"
Anthony Limbombe,Almere City FC,2022-2023
Stijn Meijer,Almere City FC,2018-2019
Youri Loen,Almere City FC,2018-2020
Mitchell Kappenberg,Almere City FC,"2007-2010, 2011-2013"
Richard Haklander,Almere City FC,"2006-2010, 2010-2010"
Wilco Krimp,Almere City FC,2006-2010
Maarten Pouwels,Almere City FC,2021-2023
Anass Ahannach,Almere City FC,2011-2022
Serdar Öztürk,Almere City FC,2009-2012
Sander Keller,Almere City FC,2012-2015
Gianluca Nijholt,Almere City FC,2012-2012
Mitchell Burgzorg,Almere City FC,"2011-2012, 2015-2016"
Dennis van der Heijden,Almere City FC,2017-2018
Arnoud van Toor,Almere City FC,2007-2009
Yoann Cathline,Almere City FC,2023-2024
Nick Venema,Almere City FC,2019-2020
Xian Emmers,Almere City FC,2020-2021
Ergün Cakir,Almere City FC,2003-2007
Hamdi Akujobi,Almere City FC,2022-2025
Álvaro Peña,Almere City FC,2022-2024
Rihairo Meulens,Almere City FC,2011-2013
Rajiv van La Parra,Almere City FC,2023-2024
Edoardo Soleri,Almere City FC,2018-2019
Elias Sørensen,Almere City FC,2020-2021
Mees Kaandorp,Almere City FC,2019-2021
Chakib Tayeb,Almere City FC,2008-2010
Stije Resink,Almere City FC,"2018-2020, 2021-2024"
Calvin Mac-Intosch,Almere City FC,2017-2018
Dwight Eind,Almere City FC,2003-2007
Stefano Lilipaly,Almere City FC,2012-2014
Oussama Bouyaghlafen,Almere City FC,2020-2022
Remco Heerkens,Almere City FC,2006-2008
Sidney Schmeltz,Almere City FC,2010-2011
Daniël Breedijk,Almere City FC,2020-2022
Joey Jacobs,Almere City FC,2022-2025
Hicham Faik,Almere City FC,2012-2014
Jeffry Puriel,Almere City FC,2018-2025
Vojtech Schulmeister,Almere City FC,"2011-2012, 2012-2012"
Andreias Calcan,Almere City FC,2018-2019
Pascu,Almere City FC,2022-2024
Ezra Walian,Almere City FC,"2017-2018, 2019-2019"
Jochem Ritmeester van de Kamp,Almere City FC,"2018-2020, 2021-2025"
Tijmen Wildeboer,Almere City FC,2021-2024
Renee Troost,Almere City FC,2008-2011
John Yeboah,Almere City FC,2021-2021
Lars Nieuwpoort,Almere City FC,2013-2017
Kevin Brobbey,Almere City FC,2018-2019
Rowin van Zaanen,Almere City FC,2012-2013
Jerson Ribeiro,Almere City FC,2011-2012
Oussama Assaidi,Almere City FC,2006-2008
Dion Malone,Almere City FC,"2003-2004, 2008-2012"
Radinio Balker,Almere City FC,2011-2021
Iwan Redan,Almere City FC,2011-2011
Thomas Poll,Almere City FC,"2021-2023, 2024-2024"
Wamberto,Almere City FC,2007-2008
Leroy Resodihardjo,Almere City FC,"2011-2011, 2011-2013"
