name,club,periods
Frans Janssen,NEC Nijmegen,1977-1991
Christian Santos,NEC Nijmegen,2014-2016
Eugène Marijnissen,NEC Nijmegen,1972-1980
Lasse Schöne,NEC Nijmegen,"2008-2012, 2021-2025"
Cas Janssens,NEC Nijmegen,1970-1973
Jonathan Okita,NEC Nijmegen,2018-2022
Emiel van Eijkeren,NEC Nijmegen,1994-1998
Jack de Gier,NEC Nijmegen,1998-2001
Björn Vleminckx,NEC Nijmegen,2009-2011
Chris Geutjes,NEC Nijmegen,1965-1970
Jan Hoogendoorn,NEC Nijmegen,1974-1979
Henk Grim,NEC Nijmegen,"1982-1987, 1989-1992"
Sjoerd Ars,NEC Nijmegen,2014-2015
Albert Helsper,NEC Nijmegen,1977-1983
Jürgen Jendrossek,NEC Nijmegen,1969-1971
Anass Achahbar,NEC Nijmegen,2017-2019
Anton Janssen,NEC Nijmegen,"1982-1986, 1994-2001"
Romano Denneboom,NEC Nijmegen,2004-2007
Elayis Tavsan,NEC Nijmegen,2020-2024
Patrick Pothuizen,NEC Nijmegen,"1994-2000, 2004-2010"
Jordy Bruijn,NEC Nijmegen,"2019-2019, 2020-2023"
Antti Sumiala,NEC Nijmegen,1995-1998
Sven Braken,NEC Nijmegen,"2017-2019, 2019-2019"
Koki Ogawa,NEC Nijmegen,"2023-2024, 2024-2025"
Anthony Limbombe,NEC Nijmegen,2014-2016
Piet Kamps,NEC Nijmegen,1969-1975
Ronald Hendriks,NEC Nijmegen,1977-1979
Cees Lok,NEC Nijmegen,1988-1998
Theo de Jong,NEC Nijmegen,1970-1972
Magnus Mattsson,NEC Nijmegen,2021-2024
Hans Posthumus,NEC Nijmegen,1976-1979
Andrzej Niedzielan,NEC Nijmegen,2004-2007
Jhonny van Beukering,NEC Nijmegen,"2007-2009, 2010-2010"
Tini van Reeken,NEC Nijmegen,1957-1969
Arno Arts,NEC Nijmegen,"1986-1991, 1999-1999"
Alireza Jahanbakhsh,NEC Nijmegen,2013-2015
Youssouf Hersi,NEC Nijmegen,2002-2004
Hans Venneker,NEC Nijmegen,1967-1968
Danny Hesp,NEC Nijmegen,1997-2003
Gjorgji Hristov,NEC Nijmegen,2000-2003
Bennie Werts,NEC Nijmegen,1962-1970
Jan Peters,NEC Nijmegen,"1972-1977, 1986-1988"
Youssef El Akchaoui,NEC Nijmegen,"2006-2010, 2010-2010"
Navarone Foor,NEC Nijmegen,2011-2016
John Goossens,NEC Nijmegen,2009-2012
Michel Langerak,NEC Nijmegen,1995-1997
Melvin Platje,NEC Nijmegen,2011-2013
Brett Holman,NEC Nijmegen,2006-2008
Ferdy Druijf,NEC Nijmegen,2019-2019
Peter Wisgerhof,NEC Nijmegen,"2000-2001, 2001-2009"
Rens van Eijden,NEC Nijmegen,"2009-2016, 2018-2022"
Pleun Strik,NEC Nijmegen,1978-1982
Jeffrey Kooistra,NEC Nijmegen,1993-1996
Michael Higdon,NEC Nijmegen,2013-2014
Frank Demouge,NEC Nijmegen,2001-2005
Maikel Renfurm,NEC Nijmegen,1998-2000
Manfred Priewe,NEC Nijmegen,1973-1975
Arnaut Danjuma,NEC Nijmegen,2016-2018
Sije Visser,NEC Nijmegen,1971-1986
Wim Meijers,NEC Nijmegen,"1966-1970, 1974-1977"
Édgar Barreto,NEC Nijmegen,"2004-2007, 2020-2022"
Dennis de Nooijer,NEC Nijmegen,"2001-2002, 2002-2004"
Zian Flemming,NEC Nijmegen,2019-2020
Juul Ellerman,NEC Nijmegen,1997-1999
Jeremain Lens,NEC Nijmegen,2007-2008
Saïd Boutahar,NEC Nijmegen,"2004-2007, 2007-2007"
Danny Hoekman,NEC Nijmegen,"1983-1986, 1993-1997"
John Vievermans,NEC Nijmegen,1981-1988
Tijn van Lier,NEC Nijmegen,1965-1969
Ferdi Kadıoğlu,NEC Nijmegen,2016-2018
Gerard Weber,NEC Nijmegen,1965-1968
Ole Romeny,NEC Nijmegen,"2018-2020, 2021-2022"
Carlos van Wanrooij,NEC Nijmegen,1988-1995
Rob Wielaert,NEC Nijmegen,"2001-2002, 2002-2006"
Luuk Maes,NEC Nijmegen,1995-2002
Herman Gerdsen,NEC Nijmegen,1973-1976
Leroy George,NEC Nijmegen,2010-2013
Frans Thijssen,NEC Nijmegen,1970-1973
Michel Mommertz,NEC Nijmegen,1983-1986
Rober González,NEC Nijmegen,"2023-2024, 2024-2025, 2025-2025"
Rangelo Janga,NEC Nijmegen,2020-2021
Sontje Hansen,NEC Nijmegen,2023-2025
Ad Mellaard,NEC Nijmegen,1967-1976
Anthony Musaba,NEC Nijmegen,"2019-2020, 2023-2023"
Mohamed Rayhi,NEC Nijmegen,2015-2018
Jan van Deinsen,NEC Nijmegen,1971-1974
Dirk Proper,NEC Nijmegen,2020-2025
Javier Vet,NEC Nijmegen,2020-2022
Lambert Verdonk,NEC Nijmegen,1968-1970
Bart Latuheru,NEC Nijmegen,1998-2002
Søren Rieks,NEC Nijmegen,2012-2014
Landry Dimata,NEC Nijmegen,2022-2023
Rob Lelieveld,NEC Nijmegen,1965-1969
Saidi Ntibazonkiza,NEC Nijmegen,2006-2010
Patrick Ax,NEC Nijmegen,2001-2004
Zico Tumba,NEC Nijmegen,2001-2004
Marcel Koning,NEC Nijmegen,1995-2002
Kevin Conboy,NEC Nijmegen,2011-2015
Manuel Sánchez Torres,NEC Nijmegen,1990-1991
Mike Zonneveld,NEC Nijmegen,2000-2004
