name,club,periods
Ronald Hamming,Fortuna Sittard,1995-2003
Hans Engbersen,Fortuna Sittard,1979-1981
Tini Ruijs,Fortuna Sittard,
Peter Prauser,Fortuna Sittard,
Rob Hutting,Fortuna Sittard,1982-1982
Huub Smeets,Fortuna Sittard,1981-1984
Wim Bohnen,Fortuna Sittard,
Joop Titaley,Fortuna Sittard,
Hans Erkens,Fortuna Sittard,
Wim Koevermans,Fortuna Sittard,1979-1988
Aziz Khalouta,Fortuna Sittard,"2012-2014, 2016-2017"
Lisandro Semedo,Fortuna Sittard,"2017-2018, 2018-2019, 2020-2022"
Patrick N'Koyi,Fortuna Sittard,2012-2014
Michael Jeffrey,Fortuna Sittard,1996-1999
Finn Stokkers,Fortuna Sittard,2017-2019
Dennis Gerritsen,Fortuna Sittard,1999-2002
Zian Flemming,Fortuna Sittard,2020-2022
Dirk-Jan Derksen,Fortuna Sittard,"2004-2005, 2007-2008"
Uwe Blotenberg,Fortuna Sittard,
Harrie Gommans,Fortuna Sittard,"2000-2004, 2010-2010, 2011-2012"
Danny Schreurs,Fortuna Sittard,2006-2009
Lars Hutten,Fortuna Sittard,"2015-2016, 2017-2019"
Joke Geyselaars,Fortuna Sittard,
Ramon Voorn,Fortuna Sittard,"2007-2015, 2015-2015"
Regillio Simons,Fortuna Sittard,"1995-1999, 2002-2002"
Arthur Hoyer,Fortuna Sittard,1983-1986
Djibril Dianessy,Fortuna Sittard,"2016-2021, 2021-2021"
Richard Sneekes,Fortuna Sittard,"1989-1993, 1994-1994"
Robert Roest,Fortuna Sittard,1995-2001
Frans Roemgens,Fortuna Sittard,
Theo van Well,Fortuna Sittard,
John Linford,Fortuna Sittard,"1985-1986, 1986-1987, 1990-1991"
Joos van Barneveld,Fortuna Sittard,1999-2007
Roel Janssen,Fortuna Sittard,"2011-2016, 2020-2023"
John Clayton,Fortuna Sittard,1988-1990
Zarko Grabovac,Fortuna Sittard,2005-2011
Mark Diemers,Fortuna Sittard,2018-2020
Rick Geenen,Fortuna Sittard,2006-2012
Mats Seuntjens,Fortuna Sittard,2020-2023
Kaj Sierhuis,Fortuna Sittard,2023-2025
André Vidigal,Fortuna Sittard,"2017-2017, 2018-2019, 2020-2020, 2021-2021"
Anton Janssen,Fortuna Sittard,"1986-1987, 1991-1994"
Ruud Boymans,Fortuna Sittard,2007-2009
Sigi Lens,Fortuna Sittard,1986-1989
Danny Hoesen,Fortuna Sittard,"2008-2008, 2011-2012"
Marco Boogers,Fortuna Sittard,1991-1992
Prince Rajcomar,Fortuna Sittard,"2002-2004, 2012-2013"
Henk Duut,Fortuna Sittard,"1985-1986, 1986-1992"
Fabio Caracciolo,Fortuna Sittard,2010-2011
Seku Conneh,Fortuna Sittard,2014-2015
Jürgen Heinrichs,Fortuna Sittard,2007-2009
Jan Benen,Fortuna Sittard,
Ruud Kool,Fortuna Sittard,1995-2001
Stefan Ashkovski,Fortuna Sittard,"2016-2017, 2017-2018"
Gerd Schunck,Fortuna Sittard,
Ferry de Regt,Fortuna Sittard,2015-2017
John Gubbels,Fortuna Sittard,
Joost Volmer,Fortuna Sittard,1999-2002
Mark Burke,Fortuna Sittard,
Matthew Amoah,Fortuna Sittard,2000-2000
Paul Gladon,Fortuna Sittard,2022-2023
Perr Schuurs,Fortuna Sittard,"2016-2018, 2018-2018"
Rolf Landerl,Fortuna Sittard,1999-2002
Sebastian Polter,Fortuna Sittard,2020-2021
George Cox,Fortuna Sittard,"2019-2020, 2020-2023"
Jean Colombain,Fortuna Sittard,
Joeri Schroijen,Fortuna Sittard,"2010-2013, 2015-2015, 2015-2016"
Andrija Novakovich,Fortuna Sittard,2018-2019
Mark Farrington,Fortuna Sittard,1989-1990
Demba Traoré,Fortuna Sittard,2009-2010
Robert van der Weert,Fortuna Sittard,1994-1997
Huub Pfennings,Fortuna Sittard,
Wilbert Suvrijn,Fortuna Sittard,1981-1986
Erwin Cramer,Fortuna Sittard,1979-1980
Iñigo Córdoba,Fortuna Sittard,2022-2024
Burak Yılmaz,Fortuna Sittard,2022-2023
Bart Stovers,Fortuna Sittard,
René Hofman,Fortuna Sittard,1992-1994
Wilfred Bouma,Fortuna Sittard,1998-1999
Dick Hoogmoed,Fortuna Sittard,
Florencio Cornelia,Fortuna Sittard,2007-2008
Jordie Briels,Fortuna Sittard,2012-2017
Lazaros Lamprou,Fortuna Sittard,2018-2019
Georges Tychon,Fortuna Sittard,1998-2004
Kévin Diaz,Fortuna Sittard,2011-2013
Gevaro Nepomuceno,Fortuna Sittard,2012-2014
Alen Halilovic,Fortuna Sittard,2023-2025
Cédric Olondo,Fortuna Sittard,2006-2009
Marco Heering,Fortuna Sittard,1998-2002
René Maessen,Fortuna Sittard,
Jeffrey Vlug,Fortuna Sittard,2013-2015
Wout Holverda,Fortuna Sittard,1984-1987
Emrah Başsan,Fortuna Sittard,2017-2017
Vitalie Damaşcan,Fortuna Sittard,2019-2020
Ezequiel Bullaude,Fortuna Sittard,2024-2025
Roald van Hout,Fortuna Sittard,2016-2017
