name,club,periods
Henk 'Charly' Bosveld,Sparta Rotterdam,"1964-1968, 1969-1973"
Danny Koevermans,Sparta Rotterdam,
Ronald Lengkeek,Sparta Rotterdam,
Janusz Kowalik,Sparta Rotterdam,1969-1974
Tonny van Ede,Sparta Rotterdam,1946-1964
Dennis de Nooijer,Sparta Rotterdam,
Nol Heijerman,Sparta Rotterdam,1967-1975
Piet van Miert,Sparta Rotterdam,1960-1965
Jan Klijnjan,Sparta Rotterdam,1968-1973
Ricky van den Bergh,Sparta Rotterdam,
Piet de Vries,Sparta Rotterdam,1956-1965
Arjan van der Laan,Sparta Rotterdam,
Tinus Bosselaar,Sparta Rotterdam,"1953-1954, 1956-1966"
Hans Venneker,Sparta Rotterdam,1968-1975
Wout Holverda,Sparta Rotterdam,
Joop Daniëls,Sparta Rotterdam,1954-1962
Johan Voskamp,Sparta Rotterdam,
Ron van den Berg,Sparta Rotterdam,
Arie van Staveren,Sparta Rotterdam,1970-2025
Ali Elkhattabi,Sparta Rotterdam,
Edwin Vurens,Sparta Rotterdam,
Ray Clarke,Sparta Rotterdam,
Thomas Verhaar,Sparta Rotterdam,
Tobias Lauritsen,Sparta Rotterdam,
Peter Houtman,Sparta Rotterdam,
René van der Gijp,Sparta Rotterdam,
Dennis Krijgsman,Sparta Rotterdam,
Riga Mustapha,Sparta Rotterdam,
Loris Brogno,Sparta Rotterdam,
Nourdin Boukhari,Sparta Rotterdam,
Edwin Olde Riekerink,Sparta Rotterdam,
Stef Walbeek,Sparta Rotterdam,1968-1975
Jo van Zoest,Sparta Rotterdam,1974-2025
Willi Kreuz,Sparta Rotterdam,1972-1974
Arno Verschueren,Sparta Rotterdam,
Ad Verhoeven,Sparta Rotterdam,1955-1968
Michel Valke,Sparta Rotterdam,
Rydell Poepon,Sparta Rotterdam,
Iliass Bel Hassani,Sparta Rotterdam,
Louis van Gaal,Sparta Rotterdam,
Vito van Crooij,Sparta Rotterdam,
Donovan Deekman,Sparta Rotterdam,
Gerald Sandel,Sparta Rotterdam,
Lennart Thy,Sparta Rotterdam,
Jörgen Kristensen,Sparta Rotterdam,1968-1972
Nico Jalink,Sparta Rotterdam,
Jan Bouman,Sparta Rotterdam,1964-1967
Mario Bilate,Sparta Rotterdam,
Abdou Harroui,Sparta Rotterdam,
Cor Adelaar,Sparta Rotterdam,1961-1965
Roelf-Jan Tiktak,Sparta Rotterdam,
Bram Marbus,Sparta Rotterdam,
Davy De fauw,Sparta Rotterdam,
Joey Godee,Sparta Rotterdam,
Erik Falkenburg,Sparta Rotterdam,
Bert Jansen,Sparta Rotterdam,1969-1982
Danny Schenkel,Sparta Rotterdam,
Sjaak Polak,Sparta Rotterdam,
Yevgen Levchenko,Sparta Rotterdam,
Adri van Tiggelen,Sparta Rotterdam,
John den Dunnen,Sparta Rotterdam,
Paco van Moorsel,Sparta Rotterdam,
Joshua John,Sparta Rotterdam,
Hans Eijkenbroek,Sparta Rotterdam,1963-1973
Hennie Michielsen,Sparta Rotterdam,1973-1987
Deroy Duarte,Sparta Rotterdam,
Alfons Groenendijk,Sparta Rotterdam,
Gérard de Nooijer,Sparta Rotterdam,
Bart Vriends,Sparta Rotterdam,
Hans de Koning,Sparta Rotterdam,
Bep Zaal,Sparta Rotterdam,1957-1962
Theo Laseroms,Sparta Rotterdam,1963-1967
Steef Nieuwendaal,Sparta Rotterdam,
Geert Meijer,Sparta Rotterdam,
Anders Nielsen,Sparta Rotterdam,
Michel Langerak,Sparta Rotterdam,
Carlos Fortes,Sparta Rotterdam,
Bryan Smeets,Sparta Rotterdam,
Glenn Helder,Sparta Rotterdam,
Danny Blind,Sparta Rotterdam,
Joshua Kitolano,Sparta Rotterdam,
Michel Breuer,Sparta Rotterdam,
Ton Kemper,Sparta Rotterdam,1964-1968
Adil Auassar,Sparta Rotterdam,
David Mendes da Silva,Sparta Rotterdam,
Gijs Luirink,Sparta Rotterdam,
Luuk Balkestein,Sparta Rotterdam,1973-1983
Sven Mijnans,Sparta Rotterdam,
Ryan Sanusi,Sparta Rotterdam,
Frank Weerdenburg,Sparta Rotterdam,1974-1982
René Eijer,Sparta Rotterdam,
Marilia,Sparta Rotterdam,
Frank Broers,Sparta Rotterdam,
