name,club,periods
Andrej Kramaric,HNK Rijeka,2013-2015
Antonio Colak,HNK Rijeka,"2018-2019, 2019-2020"
Leon Benko,HNK Rijeka,2012-2014
Anas Sharbini,HNK Rijeka,"2005-2009, 2013-2016, 2016-2018"
Alexander Gorgon,HNK Rijeka,2016-2020
Mario Gavranovic,HNK Rijeka,2016-2018
Ahmad Sharbini,HNK Rijeka,2008-2009
Robert Muric,HNK Rijeka,2019-2022
Franko Andrijasevic,HNK Rijeka,"2016-2017, 2019-2021"
Radomir Djalovic,HNK Rijeka,"2007-2008, 2009-2010, 2010-2012"
Josip Drmic,HNK Rijeka,2021-2022
Roman Bezjak,HNK Rijeka,"2015-2016, 2017-2017"
Jakov Puljic,HNK Rijeka,"2017-2018, 2018-2020"
Héber,HNK Rijeka,2017-2019
Marin Tomasov,HNK Rijeka,"2015-2016, 2017-2017, 2018-2018"
Niko Jankovic,HNK Rijeka,"2023-2023, 2023-2025"
Zoran Kvrzic,HNK Rijeka,"2013-2013, 2013-2015, 2015-2015, 2016-2016, 2017-2020"
Ivan Krstanovic,HNK Rijeka,2013-2015
Bekim Balaj,HNK Rijeka,2015-2016
Domagoj Pavicic,HNK Rijeka,"2017-2018, 2018-2022"
Damir Kreilach,HNK Rijeka,2008-2013
Jorge Obregón,HNK Rijeka,2021-2024
Maxwell Acosty,HNK Rijeka,"2017-2018, 2018-2020"
Marco Pašalić,HNK Rijeka,2023-2025
Hrvoje Strok,HNK Rijeka,2007-2011
Haris Vuckic,HNK Rijeka,"2021-2022, 2022-2022"
Franjo Ivanovic,HNK Rijeka,2023-2024
Matija Frigan,HNK Rijeka,"2018-2021, 2022-2022, 2022-2023"
Toni Fruk,HNK Rijeka,2023-2025
Moisés,HNK Rijeka,"2014-2014, 2014-2016"
Marko Vesovic,HNK Rijeka,"2014-2015, 2015-2017, 2017-2018"
Stjepan Loncar,HNK Rijeka,2018-2021
Miral Samardzic,HNK Rijeka,2014-2016
Prince Ampem,HNK Rijeka,2021-2023
Luka Menalo,HNK Rijeka,"2020-2021, 2025-2025"
Fausto Budicin,HNK Rijeka,"2005-2006, 2006-2011, 2014-2016"
Veldin Hodza,HNK Rijeka,"2017-2021, 2022-2022, 2022-2024"
Denis Busnja,HNK Rijeka,"2015-2019, 2020-2020, 2021-2023, 2023-2023"
Sandi Krizman,HNK Rijeka,"2008-2008, 2008-2012"
Antonini Culina,HNK Rijeka,"2008-2013, 2015-2015, 2015-2015"
Lindon Selahi,HNK Rijeka,2021-2025
Filip Bradaric,HNK Rijeka,"2015-2018, 2019-2019"
Nino Bule,HNK Rijeka,2006-2008
Niko Galesic,HNK Rijeka,"2019-2022, 2022-2025"
Sandro Kulenovic,HNK Rijeka,2020-2021
Marko Pjaca,HNK Rijeka,2023-2024
Nino Galović,HNK Rijeka,2020-2022
Alen Skoro,HNK Rijeka,2007-2009
Issah Abass,HNK Rijeka,2021-2022
Ramón Fernández,HNK Rijeka,2008-2010
Danijel Cesarec,HNK Rijeka,"2012-2014, 2014-2014"
Vincenzo Zadel,HNK Rijeka,1957-1964
Matej Mitrovic,HNK Rijeka,"2013-2017, 2022-2024"
Vedran Jugovic,HNK Rijeka,"2013-2016, 2016-2017"
Florentin Matei,HNK Rijeka,"2016-2018, 2018-2018"
Marko Leskovic,HNK Rijeka,"2013-2013, 2013-2016"
Naïs Djouahra,HNK Rijeka,"2022-2023, 2024-2025"
Tibor Halilovic,HNK Rijeka,2019-2021
Georgi Ivanov,HNK Rijeka,2007-2008
Bruno Goda,HNK Rijeka,2022-2025
Vedran Gerc,HNK Rijeka,"2005-2005, 2006-2006, 2008-2011"
Tarik Ceric,HNK Rijeka,2008-2010
Alen Grgic,HNK Rijeka,2022-2024
Mehmed Alispahic,HNK Rijeka,2013-2015
Goran Mujanovic,HNK Rijeka,2012-2014
Josip Brezovec,HNK Rijeka,"2012-2014, 2016-2016"
Damir Desnica,HNK Rijeka,1974-1985
Josip Misic,HNK Rijeka,"2015-2015, 2016-2018"
Elvir Bolic,HNK Rijeka,2006-2007
Milan Radovic,HNK Rijeka,1976-1981
Alen Pamic,HNK Rijeka,2008-2010
Ivan Mocinic,HNK Rijeka,2011-2016
Dario Župarić,HNK Rijeka,"2017-2018, 2018-2020"
Adis Jahovic,HNK Rijeka,2014-2014
Toñito,HNK Rijeka,2006-2007
Matic Crnic,HNK Rijeka,2016-2018
Adriano Fegic,HNK Rijeka,1977-1985
Marin Leovac,HNK Rijeka,"2014-2015, 2018-2018"
Anton Kresic,HNK Rijeka,"2021-2022, 2022-2023, 2024-2024"
Josip Elez,HNK Rijeka,"2016-2017, 2017-2018, 2018-2018"
Stjepan Radeljic,HNK Rijeka,2023-2025
Ivan Lepinjica,HNK Rijeka,"2013-2018, 2019-2022, 2023-2023"
Antonio Marin,HNK Rijeka,2023-2023
Mirko Marić,HNK Rijeka,2024-2024
Admir Hasancic,HNK Rijeka,1994-2001
Sinisa Linic,HNK Rijeka,2002-2007
Vladimir Lukaric,HNK Rijeka,"1958-1969, 1971-2025"
Salih Durkalić,HNK Rijeka,1972-1979
Matija Matko,HNK Rijeka,2008-2010
Ivor Weitzer,HNK Rijeka,"2009-2009, 2012-2013"
Ivan Rodic,HNK Rijeka,2010-2011
Nikola Pokrivac,HNK Rijeka,2013-2014
Sterling Yatéké,HNK Rijeka,2020-2021
Ivan Bozic,HNK Rijeka,2007-2008
Miodrag Kustudic,HNK Rijeka,"1974-1978, 1982-1984"
Ermin Zec,HNK Rijeka,2014-2015
Davor Vugrinec,HNK Rijeka,2005-2006
Roberto Puncec,HNK Rijeka,2017-2020
