name,club,periods
Kristijan Lovric,HNK Gorica,2018-2022
Josip Mitrovic,HNK Gorica,2020-2024
Matija Dvornekovic,HNK Gorica,"2010-2011, 2014-2016, 2018-2022"
Marin Pejic,HNK Gorica,2016-2018
Domagoj Abramovic,HNK Gorica,2012-2013
Iyayi Atiemwen,HNK Gorica,"2018-2019, 2022-2022"
Ognjen Mudrinski,HNK Gorica,2020-2021
Hrvoje Jancetic,HNK Gorica,2012-2018
Joey Suk,HNK Gorica,2018-2023
Toni Fruk,HNK Gorica,2021-2023
Toni Spanja,HNK Gorica,2016-2018
Anthony Kalik,HNK Gorica,2020-2022
Jurica Prsir,HNK Gorica,2020-2025
Matar Dieye,HNK Gorica,2020-2022
Dinko Matosevic,HNK Gorica,"2013-2019, 2019-2019"
Hrvoje Babec,HNK Gorica,2019-2022
Vedran Jerkovic,HNK Gorica,2014-2015
Jiloan Hamad,HNK Gorica,2019-2021
Nikola Vujnovic,HNK Gorica,2022-2024
Dario Spikic,HNK Gorica,"2020-2021, 2021-2021"
Ivan Crnov,HNK Gorica,2010-2013
Ivan Antolek,HNK Gorica,2013-2014
Merveil Ndockyt,HNK Gorica,2022-2025
Farouk Miya,HNK Gorica,2018-2019
Karlo Tezak,HNK Gorica,"2012-2014, 2016-2017"
Igor Postonjski,HNK Gorica,2014-2017
Josip Majic,HNK Gorica,2013-2015
Matija Jankulica,HNK Gorica,"2011-2012, 2012-2013"
Tim Matavz,HNK Gorica,"2006-2007, 2023-2025"
Ante Matej Juric,HNK Gorica,2022-2024
Damir Milanovic,HNK Gorica,"2012-2013, 2014-2016, 2017-2018"
Michal Maslowski,HNK Gorica,2017-2020
Damir Zutic,HNK Gorica,2013-2019
Aleksandar Jovicic,HNK Gorica,2018-2023
Igor Hajduk,HNK Gorica,"2009-2011, 2015-2016"
Adrian Zenko,HNK Gorica,"2017-2019, 2019-2019"
Matthew Steenvoorden,HNK Gorica,"2019-2023, 2024-2025"
Mario Marina,HNK Gorica,"2016-2017, 2017-2020"
Kresimir Krizmanic,HNK Gorica,2012-2025
Marko Soldo,HNK Gorica,2023-2024
Luka Sedlacek,HNK Gorica,2012-2018
Valentino Majstorovic,HNK Gorica,2023-2025
Marijan Cabraja,HNK Gorica,2018-2021
Caio Da Cruz,HNK Gorica,"2021-2021, 2021-2023, 2023-2023, 2024-2024, 2025-2025"
Nemanja Ljubisavljevic,HNK Gorica,2017-2020
Musa Muhammed,HNK Gorica,2018-2022
Luka Kapulica,HNK Gorica,2022-2025
Dino Stiglec,HNK Gorica,2023-2025
Albi Doka,HNK Gorica,"2020-2022, 2022-2022"
Luka Smoljo,HNK Gorica,"2016-2017, 2017-2018"
Dino Lihic,HNK Gorica,2014-2016
Momcilo Raspopovic,HNK Gorica,2022-2024
Martin Sroler,HNK Gorica,"2013-2015, 2017-2020, 2020-2020, 2021-2022, 2023-2024"
Martin Maloca,HNK Gorica,2018-2020
Tomislav Labudovic,HNK Gorica,2014-2016
Dario Canadjija,HNK Gorica,2019-2020
Cheick Keita,HNK Gorica,2021-2023
Mario Maloca,HNK Gorica,2023-2025
Igor Cagalj,HNK Gorica,2017-2019
Matija Spicic,HNK Gorica,2018-2020
Kristijan Kahlina,HNK Gorica,"2016-2021, 2021-2021"
Giorgi Mchedlishvili,HNK Gorica,2018-2019
Josip Serdarusic,HNK Gorica,2016-2017
Filip Petanjek,HNK Gorica,2013-2015
Sasa Sabljak,HNK Gorica,2009-2014
Mislav Cuncic,HNK Gorica,2011-2013
Filip Mrzljak,HNK Gorica,2023-2024
Toni Suskovic,HNK Gorica,2013-2017
Mateo Les,HNK Gorica,2023-2025
Miroslav Kopric,HNK Gorica,2009-2015
Ivan Banic,HNK Gorica,"2020-2022, 2022-2025"
