name,club,periods
Leon Benko,NK Varazdin,"2003-2006, 2018-2021"
Dejan Glavica,NK Varazdin,"2017-2021, 2022-2022"
Goran Mujanovic,NK Varazdin,"2003-2005, 2007-2010, 2016-2017"
Josip Golubar,NK Varazdin,"2009-2012, 2016-2017, 2017-2019"
Igor Postonjski,NK Varazdin,2021-2024
Michele Sego,NK Varazdin,"2021-2022, 2022-2025"
Nikola Safaric,NK Varazdin,"1997-2007, 2010-2011, 2016-2017"
Mario Sacer,NK Varazdin,"2009-2009, 2010-2010, 2011-2012, 2017-2019"
Dario Jertec,NK Varazdin,2016-2019
Matej Senic,NK Varazdin,"2010-2012, 2017-2022"
Josip Brezovec,NK Varazdin,"2007-2011, 2018-2018"
Ivan Posavec,NK Varazdin,"2014-2015, 2015-2016, 2019-2023"
Matija Kolaric,NK Varazdin,2016-2024
Leon Belcar,NK Varazdin,"2013-2025, 2025-2025"
Igor Prahic,NK Varazdin,"2006-2010, 2017-2018"
Nikola Melnjak,NK Varazdin,1998-2009
Marko Stolnik,NK Varazdin,"2011-2012, 2018-2022, 2022-2023"
Nikola Tkalcic,NK Varazdin,"2009-2011, 2019-2021"
Drago Papa,NK Varazdin,2006-2009
Karlo Simek,NK Varazdin,"2007-2012, 2017-2018"
Jorgo Pellumbi,NK Varazdin,"2020-2022, 2022-2024"
Oliver Zelenika,NK Varazdin,2020-2025
Ivan Nevistic,NK Varazdin,"2017-2018, 2019-2020"
