name,club,periods
Nino Bule,NK Lokomotiva Zagreb,2009-2012
Mirko Marić,NK Lokomotiva Zagreb,2014-2017
Sandro Kulenovic,NK Lokomotiva Zagreb,2021-2023
Robert Mudrazija,NK Lokomotiva Zagreb,2023-2025
Lirim Kastrati,NK Lokomotiva Zagreb,"2018-2020, 2020-2020, 2024-2024"
Indrit Tuci,NK Lokomotiva Zagreb,2019-2024
Duje Cop,NK Lokomotiva Zagreb,2023-2025
Franko Andrijasevic,NK Lokomotiva Zagreb,2015-2016
Andrej Kramaric,NK Lokomotiva Zagreb,2012-2013
Myrto Uzuni,NK Lokomotiva Zagreb,2018-2020
Ante Budimir,NK Lokomotiva Zagreb,2013-2014
Lovro Majer,NK Lokomotiva Zagreb,2016-2018
Silvio Gorican,NK Lokomotiva Zagreb,"2019-2020, 2020-2020, 2021-2025"
Ibrahim Aliyu,NK Lokomotiva Zagreb,2020-2023
Dejan Radonjic,NK Lokomotiva Zagreb,"2016-2018, 2018-2019"
Eros Grezda,NK Lokomotiva Zagreb,2015-2017
Marko Kolar,NK Lokomotiva Zagreb,"2014-2015, 2015-2016, 2017-2017"
Marko Dabro,NK Lokomotiva Zagreb,2021-2022
Josip Pivaric,NK Lokomotiva Zagreb,"2008-2009, 2009-2011, 2020-2023"
Marko Tolic,NK Lokomotiva Zagreb,"2016-2016, 2016-2016, 2017-2017, 2017-2017, 2019-2020"
Jan Dolezal,NK Lokomotiva Zagreb,2014-2018
Domagoj Antolic,NK Lokomotiva Zagreb,"2008-2009, 2010-2013, 2024-2025"
Ivan Krstanovic,NK Lokomotiva Zagreb,2017-2019
Ivan Fiolic,NK Lokomotiva Zagreb,"2015-2016, 2017-2017"
Fran Karacic,NK Lokomotiva Zagreb,"2015-2020, 2020-2021, 2024-2025"
Damir Sovsic,NK Lokomotiva Zagreb,"2013-2015, 2016-2016"
Mario Situm,NK Lokomotiva Zagreb,2012-2014
Petar Misic,NK Lokomotiva Zagreb,"2013-2015, 2015-2016"
Domagoj Pavicic,NK Lokomotiva Zagreb,"2012-2013, 2014-2015"
Mario Musa,NK Lokomotiva Zagreb,"2009-2013, 2013-2015, 2017-2018, 2021-2022"
Luka Ivanusec,NK Lokomotiva Zagreb,2016-2019
Ivan Peko,NK Lokomotiva Zagreb,"2008-2010, 2010-2012, 2013-2014"
Marin Soticek,NK Lokomotiva Zagreb,2022-2024
Marko Pjaca,NK Lokomotiva Zagreb,2012-2014
Mateo Maric,NK Lokomotiva Zagreb,2021-2024
Lukas Kacavenda,NK Lokomotiva Zagreb,"2021-2023, 2024-2024"
Vladan Bubanja,NK Lokomotiva Zagreb,2022-2024
Dinko Trebotic,NK Lokomotiva Zagreb,2012-2014
Karlo Brucic,NK Lokomotiva Zagreb,"2012-2014, 2014-2016"
Ivan Boras,NK Lokomotiva Zagreb,2010-2013
Luka Stojkovic,NK Lokomotiva Zagreb,2021-2023
Leonard Mesaric,NK Lokomotiva Zagreb,"2008-2010, 2011-2014"
Domagoj Drozdek,NK Lokomotiva Zagreb,"2018-2020, 2021-2021"
Ivan Sunjic,NK Lokomotiva Zagreb,"2016-2018, 2018-2018"
Endri Cekici,NK Lokomotiva Zagreb,2016-2017
Luka Capan,NK Lokomotiva Zagreb,2015-2018
Tomislav Barbaric,NK Lokomotiva Zagreb,"2008-2008, 2012-2013, 2014-2014"
Denis Kolinger,NK Lokomotiva Zagreb,"2016-2021, 2024-2025"
Ante Rukavina,NK Lokomotiva Zagreb,2014-2015
Marcelo Brozović,NK Lokomotiva Zagreb,2011-2012
Toni Datkovic,NK Lokomotiva Zagreb,"2017-2019, 2020-2020"
Kristijan Jakic,NK Lokomotiva Zagreb,"2017-2018, 2018-2020"
Jerko Leko,NK Lokomotiva Zagreb,"2014-2015, 2015-2016"
Tomislav Martinac,NK Lokomotiva Zagreb,"2014-2015, 2015-2015"
Enis Cokaj,NK Lokomotiva Zagreb,"2018-2019, 2019-2022"
Dino Halilovic,NK Lokomotiva Zagreb,"2018-2019, 2019-2020"
Petar Bockaj,NK Lokomotiva Zagreb,2016-2017
Ante Majstorovic,NK Lokomotiva Zagreb,2016-2019
