rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Andreas Ulmer,Unknown,582,23,98,48.401,N/A,Ulmer,8,48,2,Red Bull Salzburg,Defender - Left-Back,"1,75 m",Austria,at,https://www.transfermarkt.us/andreas-ulmer/profil/spieler/31196,https://img.a.transfermarkt.technology/portrait/small/31196-1692998850.png?lm=1,N/A,30.10.1985,Linz,Retired
2,Jonathan Soriano,Jonathan Soriano Casas,202,172,72,16.548,N/A,Soriano,-,16,0,Red Bull Salzburg,Attack - Centre-Forward,"1,80 m",Spain,es,https://www.transfermarkt.us/jonathan-soriano/profil/spieler/7893,https://img.a.transfermarkt.technology/portrait/small/7893-1469013847.jpg?lm=1,N/A,24.09.1985,El Pont de Vilomara i Rocafort,Retired
3,Valon Berisha,Unknown,233,45,65,17.180,N/A,Berisha,16,19,1,Red Bull Salzburg,Midfield - Left Midfield,"1,76 m",Kosovo,unknown,https://www.transfermarkt.us/valon-berisha/profil/spieler/145115,https://img.a.transfermarkt.technology/portrait/small/145115-1722521161.jpg?lm=1,N/A,07.02.1993,Malmö,LASK
4,Kevin Kampl,Unknown,109,29,54,8.952,N/A,Kampl,20,20,0,Red Bull Salzburg,Midfield - Central Midfield,"1,78 m",Slovenia,si,https://www.transfermarkt.us/kevin-kampl/profil/spieler/53418,https://img.a.transfermarkt.technology/portrait/small/53418-1742828221.jpg?lm=1,N/A,09.10.1990,Solingen,RB Leipzig
5,Christoph Leitgeb,Unknown,327,21,53,23.929,N/A,Leitgeb,18,32,0,Red Bull Salzburg,Midfield - Central Midfield,"1,72 m",Austria,at,https://www.transfermarkt.us/christoph-leitgeb/profil/spieler/29695,https://img.a.transfermarkt.technology/portrait/small/29695-1570808814.jpg?lm=1,N/A,14.04.1985,Graz,Retired
6,Patrik Jezek,Patrik Ježek,137,24,42,8.944,N/A,Jezek,-,7,0,Red Bull Salzburg,Midfield - Left Midfield,,Czech Republic,cz,https://www.transfermarkt.us/patrik-jezek/profil/spieler/2813,https://img.a.transfermarkt.technology/portrait/small/s_2813_503_2012_1.jpg?lm=1,N/A,28.12.1976,Plzeň,Retired
7,Takumi Minamino,南野 拓実,199,64,42,11.892,N/A,Minamino,-,11,0,Red Bull Salzburg,Attack - Left Winger,"1,72 m",Japan,jp,https://www.transfermarkt.us/takumi-minamino/profil/spieler/165793,https://img.a.transfermarkt.technology/portrait/small/165793-1737490576.jpg?lm=1,N/A,16.01.1995,"Izumisano, Osaka",AS Monaco
8,Alan,阿兰,129,93,36,8.516,N/A,Alan,17,15,1,Red Bull Salzburg,Attack - Centre-Forward,"1,78 m",China,cn,https://www.transfermarkt.us/alan/profil/spieler/73460,https://img.a.transfermarkt.technology/portrait/small/73460-1406894047.jpg?lm=1,N/A,10.07.1989,Barbosa,Without Club
9,Stefan Lainer,Unknown,171,13,34,13.916,N/A,Lainer,3,17,0,Red Bull Salzburg,Defender - Right-Back,"1,75 m",Austria,at,https://www.transfermarkt.us/stefan-lainer/profil/spieler/85791,https://img.a.transfermarkt.technology/portrait/small/85791-1627997478.jpg?lm=1,N/A,27.08.1992,Salzburg,Borussia Mönchengladbach
10,Dominik Szoboszlai,Unknown,83,26,34,5.289,N/A,Szoboszlai,10,8,0,Red Bull Salzburg,Midfield - Central Midfield,"1,87 m",Hungary,hu,https://www.transfermarkt.us/dominik-szoboszlai/profil/spieler/451276,https://img.a.transfermarkt.technology/portrait/small/451276-1700209677.jpg?lm=1,N/A,25.10.2000,Székesfehérvár,Liverpool FC
11,Dusan Svento,Dušan Švento,183,22,33,14.295,N/A,Svento,18,12,0,Red Bull Salzburg,Defender - Left-Back,,Slovakia,sk,https://www.transfermarkt.us/dusan-svento/profil/spieler/34543,https://img.a.transfermarkt.technology/portrait/small/34543-1437391476.jpg?lm=1,N/A,01.08.1985,Ružomberok,Retired
12,Zlatko Junuzovic,Zlatko Junuzović,123,13,32,8.592,N/A,Junuzovic,10,9,0,Red Bull Salzburg,Midfield - Central Midfield,"1,72 m",Austria,at,https://www.transfermarkt.us/zlatko-junuzovic/profil/spieler/31007,https://img.a.transfermarkt.technology/portrait/small/31007-1601103595.png?lm=1,N/A,26.09.1987,Loznica,Salzburger AK 1914
13,Sadio Mané,Sadio Mané,87,45,32,6.945,N/A,Mané,-,14,1,Red Bull Salzburg,Attack - Left Winger,"1,74 m",Senegal,sn,https://www.transfermarkt.us/sadio-mane/profil/spieler/200512,https://img.a.transfermarkt.technology/portrait/small/200512-1667830279.jpg?lm=1,N/A,10.04.1992,Bambaly,Al-Nassr FC
14,Munas Dabbur,מואנס דאבור,128,72,31,9.803,N/A,Dabbur,10,17,0,Red Bull Salzburg,Attack - Centre-Forward,"1,82 m",Israel,il,https://www.transfermarkt.us/munas-dabbur/profil/spieler/145866,https://img.a.transfermarkt.technology/portrait/small/145866-1657201338.jpg?lm=1,N/A,14.05.1992,Nazareth,Shabab Al-Ahli Club
15,Hee-chan Hwang,황희찬,126,45,29,7.203,N/A,Hwang,7,15,0,Red Bull Salzburg,Attack - Centre-Forward,"1,77 m","Korea, South",unknown,https://www.transfermarkt.us/hee-chan-hwang/profil/spieler/292246,https://img.a.transfermarkt.technology/portrait/small/292246-1708341416.jpg?lm=1,N/A,26.01.1996,"Chuncheon, Gangwon",Wolverhampton Wanderers
16,Somen Tchoyi,Somen Alfred Tchoyi,89,18,27,6.908,N/A,Tchoyi,-,6,0,Red Bull Salzburg,Midfield - Attacking Midfield,"1,90 m",Cameroon,cm,https://www.transfermarkt.us/somen-tchoyi/profil/spieler/37058,https://img.a.transfermarkt.technology/portrait/small/s_37058_167_2012_1.jpg?lm=1,N/A,29.03.1983,Douala,Sportfreunde Owingen/Billafingen
17,Patson Daka,Unknown,125,68,27,7.058,N/A,Daka,20,8,0,Red Bull Salzburg,Attack - Centre-Forward,"1,83 m",Zambia,zm,https://www.transfermarkt.us/patson-daka/profil/spieler/365172,https://img.a.transfermarkt.technology/portrait/small/365172-1638810490.jpg?lm=1,N/A,09.10.1998,Chingola,Leicester City
18,Oscar Gloukh,אוסקר גלוך,90,21,26,6.200,N/A,Gloukh,10,7,0,Red Bull Salzburg,Midfield - Attacking Midfield,"1,70 m",Israel,il,https://www.transfermarkt.us/oscar-gloukh/profil/spieler/930571,https://img.a.transfermarkt.technology/portrait/small/930571-1722524165.png?lm=1,N/A,01.04.2004,Rehovot,Red Bull Salzburg
19,Maurits Kjaergaard,Maurits Kjærgaard,99,14,24,6.112,N/A,Kjaergaard,21,7,0,Red Bull Salzburg,Midfield - Central Midfield,"1,92 m",Denmark,dk,https://www.transfermarkt.us/maurits-kjaergaard/profil/spieler/610405,https://img.a.transfermarkt.technology/portrait/small/610405-1722524471.png?lm=1,N/A,26.06.2003,Herlev,Red Bull Salzburg
20,Noah Okafor,Noah Arinzechukwu Okafor,110,34,23,5.168,N/A,Okafor,7,11,0,Red Bull Salzburg,Attack - Left Winger,"1,85 m",Switzerland,ch,https://www.transfermarkt.us/noah-okafor/profil/spieler/346890,https://img.a.transfermarkt.technology/portrait/small/346890-1692879855.jpg?lm=1,N/A,24.05.2000,Binningen,SSC Napoli
21,László Bodnár,Unknown,85,2,23,6.839,N/A,Bodnár,-,14,0,Red Bull Salzburg,Defender - Right-Back,"1,73 m",Hungary,hu,https://www.transfermarkt.us/laszlo-bodnar/profil/spieler/9783,https://img.a.transfermarkt.technology/portrait/small/s_9783_3233_2012_1.jpg?lm=1,N/A,25.02.1979,Mátészalka,Retired
22,Valentino Lazaro,Valentino Lando Lazaro,121,15,23,7.368,N/A,Lazaro,22,18,0,Red Bull Salzburg,Midfield - Left Midfield,"1,81 m",Austria,at,https://www.transfermarkt.us/valentino-lazaro/profil/spieler/186368,https://img.a.transfermarkt.technology/portrait/small/186368-1692819728.jpg?lm=1,N/A,24.03.1996,Graz,Torino FC
23,Christian Schwegler,Unknown,245,5,23,20.163,N/A,Schwegler,-,63,2,Red Bull Salzburg,Defender - Right-Back,,Switzerland,ch,https://www.transfermarkt.us/christian-schwegler/profil/spieler/4931,https://img.a.transfermarkt.technology/portrait/small/4931-1469013325.jpg?lm=1,N/A,06.06.1984,Ettiswil,Retired
24,Karim Adeyemi,Karim-David Adeyemi,94,33,23,4.643,N/A,Adeyemi,19,11,0,Red Bull Salzburg,Attack - Right Winger,"1,80 m",Germany,de,https://www.transfermarkt.us/karim-adeyemi/profil/spieler/496094,https://img.a.transfermarkt.technology/portrait/small/496094-1712859708.jpg?lm=1,N/A,18.01.2002,München,Borussia Dortmund
