name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Risto Mitrevski,Dewa United FC,https://www.transfermarkt.us/risto-mitrevski/profil/spieler/136556,https://img.a.transfermarkt.technology/portrait/small/136556-1739594963.png?lm=1,Mitrevski,-,North Macedonia,mk,Dewa United FC,Skopje,Ристо Митревски,Defender - Centre-Back,"1,87 m",05.10.1991,91,12,3,0,16,0,1,4,2,7.895
Theo Numberi,Dewa United FC,https://www.transfermarkt.us/theo-numberi/profil/spieler/742321,https://img.a.transfermarkt.technology/portrait/small/742321-1739596335.png?lm=1,Theo Numberi,-,Indonesia,id,Dewa United FC,Jayapura,Theo Fillo Da Costa Numberi,Midfield - Defensive Midfield,"1,64 m",01.09.2001,74,0,1,0,6,0,0,18,38,4.450
Rangga Muslim,Dewa United FC,https://www.transfermarkt.us/rangga-muslim/profil/spieler/644075,https://img.a.transfermarkt.technology/portrait/small/644075-1739596253.png?lm=1,Rangga Muslim,Unknown,Indonesia,id,Dewa United FC,Bima,Rangga Muslim Perkasa,Midfield - Attacking Midfield,"1,66 m",13.05.1994,67,4,6,0,9,0,0,14,22,4.402
Egy Maulana Vikri,Dewa United FC,https://www.transfermarkt.us/egy-maulana-vikri/profil/spieler/548371,https://img.a.transfermarkt.technology/portrait/small/548371-1739596759.png?lm=1,Maulana Vikri,10,Indonesia,id,Dewa United FC,Medan,Unknown,Attack - Right Winger,"1,70 m",07.07.2000,64,20,14,0,1,1,0,7,41,4.787
Majed Osman,Persik Kediri,https://www.transfermarkt.us/majed-osman/profil/spieler/600639,https://img.a.transfermarkt.technology/portrait/small/600639-1632594919.jpg?lm=1,Unknown,Unknown,Lebanon,lb,Dewa United FC,Unknown,Unknown,Unknown,Unknown,09.06.1994,63,11,10,0,4,0,0,14,19,4.623
Sonny Stevens,Dewa United FC,https://www.transfermarkt.us/sonny-stevens/profil/spieler/160361,https://img.a.transfermarkt.technology/portrait/small/160361-1739594023.png?lm=1,Stevens,-,Netherlands,nl,Dewa United FC,Hoorn,Unknown,Goalkeeper,"1,94 m",22.06.1992,60,1,1,0,4,0,0,0,0,5.400
Alta Ballah,Dewa United FC,https://www.transfermarkt.us/alta-ballah/profil/spieler/875237,https://img.a.transfermarkt.technology/portrait/small/875237-1739594538.png?lm=1,Alta Ballah,Unknown,Indonesia,id,Dewa United FC,Tangerang,Altariq Erfa Aqsal Ballah,Defender - Left-Back,"1,75 m",30.12.2000,55,1,4,0,8,0,0,10,10,4.083
Alex,Dewa United FC,https://www.transfermarkt.us/alex/profil/spieler/225024,https://img.a.transfermarkt.technology/portrait/small/225024-1739596668.png?lm=1,Alex,Unknown,Brazil,br,Dewa United FC,Unknown,Unknown,Attack - Centre-Forward,"1,87 m",08.07.1993,54,44,9,0,3,0,1,2,7,4.688
Ricky Kambuaya,Dewa United FC,https://www.transfermarkt.us/ricky-kambuaya/profil/spieler/648128,https://img.a.transfermarkt.technology/portrait/small/648128-1739596182.png?lm=1,Kambuaya,15,Indonesia,id,Dewa United FC,Sorong,Ricky Richardo Kambuaya,Midfield - Central Midfield,"1,74 m",05.05.1996,49,6,8,0,17,1,2,3,15,4.006
Feby Eka,Dewa United FC,https://www.transfermarkt.us/feby-eka/profil/spieler/558957,https://img.a.transfermarkt.technology/portrait/small/558957-1739597164.png?lm=1,Feby Eka,-,Indonesia,id,Dewa United FC,Mojokerto,Feby Eka Putra,Attack - Left Winger,"1,83 m",12.02.1999,49,1,3,0,5,1,0,26,22,1.806
Asep Berlian,Dewa United FC,https://www.transfermarkt.us/asep-berlian/profil/spieler/506275,https://img.a.transfermarkt.technology/portrait/small/506275-1739596403.png?lm=1,Berlian,-,Indonesia,id,Dewa United FC,Bogor,Unknown,Midfield - Defensive Midfield,"1,78 m",11.07.1990,48,0,2,0,12,0,0,26,16,1.987
Septian Bagaskara,Dewa United FC,https://www.transfermarkt.us/septian-bagaskara/profil/spieler/721914,https://img.a.transfermarkt.technology/portrait/small/721914-1739596843.png?lm=1,Bagaskara,17,Indonesia,id,Dewa United FC,Kediri,Septian Satria Bagaskara,Attack - Centre-Forward,"1,83 m",26.09.1997,46,9,1,0,3,0,0,37,9,1.250
Ahmad Nufiandani,Dewa United FC,https://www.transfermarkt.us/ahmad-nufiandani/profil/spieler/506128,https://img.a.transfermarkt.technology/portrait/small/506128-1739596891.png?lm=1,Nufiandani,7,Indonesia,id,Dewa United FC,Kediri,Unknown,Attack - Right Winger,"1,78 m",20.11.1994,42,4,11,0,6,0,0,22,16,1.977
Ady Setiawan,Dewa United FC,https://www.transfermarkt.us/ady-setiawan/profil/spieler/574466,https://img.a.transfermarkt.technology/portrait/small/574466-1738846281.jpeg?lm=1,Setiawan,16,Indonesia,id,Dewa United FC,Bima,Unknown,Defender - Right-Back,"1,67 m",10.09.1994,38,0,5,0,3,0,0,19,3,2.037
Brian Fatari,Dewa United FC,https://www.transfermarkt.us/brian-fatari/profil/spieler/928131,https://img.a.transfermarkt.technology/portrait/small/928131-1739595929.png?lm=1,Fatari,Unknown,Indonesia,id,Dewa United FC,Manado,Unknown,Defender - Centre-Back,"1,86 m",20.12.1999,35,1,0,1,2,0,0,4,7,2.783
Achmad Faris,PSKC Cimahi,https://www.transfermarkt.us/achmad-faris/profil/spieler/506503,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Faris,Unknown,Indonesia,id,Dewa United FC,Gresik,Achmad Faris Ardiansyah,Defender - Centre-Back,"1,70 m",07.03.1993,34,1,0,0,5,0,0,5,3,2.690
Ichsan Kurniawan,PSKC Cimahi,https://www.transfermarkt.us/ichsan-kurniawan/profil/spieler/506579,https://img.a.transfermarkt.technology/portrait/small/506579-1643690621.jpg?lm=1,Kurniawan,-,Indonesia,id,Dewa United FC,Ogan Komering Ulu Timur,Unknown,Midfield - Defensive Midfield,"1,69 m",24.12.1995,34,1,0,1,5,0,0,16,7,1.800
Muhammad Natshir,Dewa United FC,https://www.transfermarkt.us/muhammad-natshir/profil/spieler/354932,https://img.a.transfermarkt.technology/portrait/small/354932-1631607569.png?lm=1,Natshir,Unknown,Indonesia,id,Dewa United FC,Bandung,Muhammad Natshir Fadhil Mahbuby,Goalkeeper,"1,82 m",13.02.1993,33,0,0,0,3,0,0,0,0,2.970
Dias Angga,PSKC Cimahi,https://www.transfermarkt.us/dias-angga/profil/spieler/354935,https://img.a.transfermarkt.technology/portrait/small/354935-1627638059.png?lm=1,Angga,Unknown,Indonesia,id,Dewa United FC,Bandung,Dias Angga Putra,Defender - Right-Back,"1,69 m",06.05.1989,33,0,3,0,11,0,0,4,6,2.480
Lucas Ramos,Kotwica Kolobrzeg,https://www.transfermarkt.us/lucas-ramos/profil/spieler/604492,https://img.a.transfermarkt.technology/portrait/small/604492-1729668457.png?lm=1,Ramos,Unknown,Brazil,br,Dewa United FC,São Paulo,Lucas Ramos de Oliveira,Midfield - Defensive Midfield,"1,87 m",18.01.1995,32,2,0,0,9,0,1,8,8,2.184
Karim Rossi,FC Schaffhausen,https://www.transfermarkt.us/karim-rossi/profil/spieler/183152,https://img.a.transfermarkt.technology/portrait/small/183152-1706551952.jpg?lm=1,Rossi,-,Switzerland,ch,Dewa United FC,Gilly,كريم روسي,Attack - Centre-Forward,"1,89 m",01.05.1994,31,11,4,0,8,0,0,3,10,2.497
Mochammad Zaenuri,PERSIS Solo,https://www.transfermarkt.us/mochammad-zaenuri/profil/spieler/506344,https://img.a.transfermarkt.technology/portrait/small/506344-1737530495.png?lm=1,Zaenuri,Unknown,Indonesia,id,Dewa United FC,Bojonegoro,Unknown,Defender - Centre-Back,"1,82 m",10.06.1995,31,0,0,0,8,0,0,8,5,2.011
Natanael Siringoringo,PS Barito Putera,https://www.transfermarkt.us/natanael-siringoringo/profil/spieler/724296,https://img.a.transfermarkt.technology/portrait/small/724296-1708059167.png?lm=1,Siringoringo,-,Indonesia,id,Dewa United FC,Medan,Unknown,Attack - Right Winger,"1,68 m",18.09.1999,29,2,1,0,1,0,0,22,7,997
Dimitrios Kolovos,Panionios Athens,https://www.transfermarkt.us/dimitrios-kolovos/profil/spieler/162261,https://img.a.transfermarkt.technology/portrait/small/162261-1728931991.jpg?lm=1,Kolovos,17,Greece,gr,Dewa United FC,Athens,Δημήτριος Κολοβός,Attack - Left Winger,"1,84 m",27.04.1993,28,4,4,0,7,0,0,8,5,1.852
Taisei Marukawa,Dewa United FC,https://www.transfermarkt.us/taisei-marukawa/profil/spieler/649447,https://img.a.transfermarkt.technology/portrait/small/649447-1739596620.png?lm=1,Marukawa,Unknown,Japan,jp,Dewa United FC,"---, Hiroshima",丸川 太誠,Attack - Left Winger,"1,69 m",30.01.1997,27,3,7,0,0,0,0,4,10,2.054
Bhudiar Riza,PSKC Cimahi,https://www.transfermarkt.us/bhudiar-riza/profil/spieler/666830,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Riza,Unknown,Indonesia,id,Dewa United FC,Wonogiri,Bhudiar Muhammad Riza,Defender - Right-Back,"1,77 m",23.05.1995,27,0,1,0,5,0,0,5,10,1.923
Jajang Sukmara,Persibo Bojonegoro,https://www.transfermarkt.us/jajang-sukmara/profil/spieler/354943,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Sukmara,Unknown,Indonesia,id,Dewa United FC,Bandung,Unknown,Defender - Left-Back,"1,70 m",18.11.1988,26,1,2,0,2,0,0,3,5,1.989
Ângelo Meneses,Dewa United FC,https://www.transfermarkt.us/angelo-meneses/profil/spieler/284741,https://img.a.transfermarkt.technology/portrait/small/284741-1739594297.png?lm=1,Ângelo Meneses,13,Portugal,pt,Dewa United FC,Ribeirão,Unknown,Defender - Centre-Back,"1,89 m",03.07.1993,25,1,2,0,2,1,0,0,4,2.099
Agung Mannan,Bali United FC,https://www.transfermarkt.us/agung-mannan/profil/spieler/939850,https://img.a.transfermarkt.technology/portrait/small/939850-1739597200.png?lm=1,Mannan,Unknown,Indonesia,id,Dewa United FC,Pangkep,Unknown,Defender - Centre-Back,"1,75 m",06.08.1998,24,1,0,0,11,1,0,7,6,1.658
Rishadi Fauzi,Deltras FC,https://www.transfermarkt.us/rishadi-fauzi/profil/spieler/506283,https://img.a.transfermarkt.technology/portrait/small/506283-1740033084.png?lm=1,Fauzi,Unknown,Indonesia,id,Dewa United FC,Tangerang,Unknown,Attack - Centre-Forward,"1,80 m",04.07.1990,24,2,0,0,1,0,0,20,3,541
Alexis Messidoro,Dewa United FC,https://www.transfermarkt.us/alexis-messidoro/profil/spieler/417634,https://img.a.transfermarkt.technology/portrait/small/417634-1739596126.png?lm=1,Messidoro,Unknown,Argentina,ar,Dewa United FC,Buenos Aires,Alexis Nahuel Messidoro,Midfield - Central Midfield,"1,71 m",13.05.1997,23,2,6,0,3,0,1,0,2,1.986
