name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Dedi Kusnandar,PERSIB Bandung,https://www.transfermarkt.us/dedi-kusnandar/profil/spieler/354939,https://img.a.transfermarkt.technology/portrait/small/354939-1737431261.png?lm=1,Kusnandar,11,Indonesia,id,PERSIB Bandung,Sumedang,Unknown,Midfield - Defensive Midfield,"1,75 m",23.07.1991,192,0,5,0,30,1,1,54,69,11.960
Supardi,Nusantara United FC,https://www.transfermarkt.us/supardi/profil/spieler/201663,https://img.a.transfermarkt.technology/portrait/small/201663-1739711667.png?lm=1,Supardi,2,Indonesia,id,PERSIB Bandung,Bangka,Supardi Nasir Bujang,Defender - Right-Back,"1,73 m",09.04.1983,174,6,10,3,13,0,0,12,18,14.627
Hariono,Deltras FC,https://www.transfermarkt.us/hariono/profil/spieler/206993,https://img.a.transfermarkt.technology/portrait/small/206993-1627638208.png?lm=1,Hariono,4,Indonesia,id,PERSIB Bandung,Sidoarjo,Unknown,Midfield - Defensive Midfield,"1,69 m",02.10.1985,167,1,1,0,29,1,0,34,25,12.219
Tony Sucipto,Persela Lamongan,https://www.transfermarkt.us/tony-sucipto/profil/spieler/192483,https://img.a.transfermarkt.technology/portrait/small/192483-1741248257.png?lm=1,Sucipto,6,Indonesia,id,PERSIB Bandung,Surabaya,Unknown,Midfield - Defensive Midfield,"1,68 m",12.02.1986,155,2,2,0,13,0,0,12,23,12.664
Nick Kuipers,PERSIB Bandung,https://www.transfermarkt.us/nick-kuipers/profil/spieler/159032,https://img.a.transfermarkt.technology/portrait/small/159032-1737430603.png?lm=1,Kuipers,Unknown,Netherlands,nl,PERSIB Bandung,Maastricht,Unknown,Defender - Centre-Back,"1,93 m",08.10.1992,152,9,6,1,38,2,1,5,9,13.131
Febri Hariyadi,PERSIB Bandung,https://www.transfermarkt.us/febri-hariyadi/profil/spieler/506019,https://img.a.transfermarkt.technology/portrait/small/506019-1737431818.png?lm=1,Hariyadi,13,Indonesia,id,PERSIB Bandung,Bandung,Unknown,Attack - Right Winger,"1,68 m",19.02.1996,152,19,20,0,15,2,0,29,61,10.497
Atep,Retired,https://www.transfermarkt.us/atep/profil/spieler/64524,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Atep,7,Indonesia,id,PERSIB Bandung,Cianjur,Atep Ahmad Rizal,Attack - Left Winger,"1,68 m",05.06.1985,152,19,3,0,5,0,0,63,54,8.327
Achmad Jufriyanto,PERSIB Bandung,https://www.transfermarkt.us/achmad-jufriyanto/profil/spieler/64556,https://img.a.transfermarkt.technology/portrait/small/64556-1737430859.png?lm=1,Jufriyanto,24,Indonesia,id,PERSIB Bandung,Tangerang,Achmad Jufriyanto Tohir,Defender - Centre-Back,"1,82 m",07.02.1987,142,8,1,2,32,0,0,16,4,11.603
Henhen Herdiana,PERSIB Bandung,https://www.transfermarkt.us/henhen-herdiana/profil/spieler/506017,https://img.a.transfermarkt.technology/portrait/small/506017-1737431117.png?lm=1,Herdiana,-,Indonesia,id,PERSIB Bandung,Bandung,Unknown,Defender - Right-Back,"1,69 m",10.09.1995,141,2,10,0,15,0,0,19,36,10.582
Made Wirawan,Retired,https://www.transfermarkt.us/made-wirawan/profil/spieler/204130,https://img.a.transfermarkt.technology/portrait/small/204130-1615690810.jpg?lm=1,Wirawan,12,Indonesia,id,PERSIB Bandung,Gianyar,I Made Wirawan,Goalkeeper,"1,80 m",01.12.1981,130,1,0,0,7,0,0,3,4,11.424
