name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Willy van der Kuijlen,---,https://www.transfermarkt.us/willy-van-der-kuijlen/profil/spieler/150471,https://img.a.transfermarkt.technology/portrait/small/s_150471_123_2012_1.jpg?lm=1,van der Kuijlen,-,Netherlands,nl,PSV Eindhoven,Helmond,Wilhelmus Martinus Leonardus Johannes van der Kuijlen,Attack - Centre-Forward,"1,78 m",06.12.1946,633,379,141,0,1,0,0,14,80,53.838
Willy van de Kerkhof,Retired,https://www.transfermarkt.us/willy-van-de-kerkhof/profil/spieler/135638,https://img.a.transfermarkt.technology/portrait/small/s_135638_123_2012_1.jpg?lm=1,van de Kerkhof,-,Netherlands,nl,PSV Eindhoven,Helmond,Wilhelmus Antonius van de Kerkhof,Midfield - Right Midfield,"1,81 m",16.09.1951,541,69,87,0,23,0,1,28,79,44.713
Jan Heintze,Retired,https://www.transfermarkt.us/jan-heintze/profil/spieler/1539,https://img.a.transfermarkt.technology/portrait/small/s_1539_123_2012_12_17_1.jpg?lm=1,Heintze,-,Denmark,dk,PSV Eindhoven,Tårnby,Jan Heintze Larsen,Defender - Left-Back,N/A,17.08.1963,521,6,27,1,35,1,0,20,34,44.938
Adrie van Kraaij,Retired,https://www.transfermarkt.us/adrie-van-kraaij/profil/spieler/135629,https://img.a.transfermarkt.technology/portrait/small/s_135629_123_2012_1.jpg?lm=1,van Kraaij,-,Netherlands,nl,PSV Eindhoven,Eindhoven,Adrianus Ambrosius Cornelis van Kraaij,Defender - Sweeper,Unknown,01.08.1953,395,10,28,1,13,0,0,6,24,34.569
Hans van Breukelen,Retired,https://www.transfermarkt.us/hans-van-breukelen/profil/spieler/101051,https://img.a.transfermarkt.technology/portrait/small/s_101051_123_2012_1.jpg?lm=1,van Breukelen,-,Netherlands,nl,PSV Eindhoven,Utrecht,Johannes Franciscus van Breukelen,Goalkeeper,"1,88 m",04.10.1956,393,0,4,0,13,1,0,0,2,35.660
Ronald Waterreus,Retired,https://www.transfermarkt.us/ronald-waterreus/profil/spieler/4335,https://img.a.transfermarkt.technology/portrait/small/4335-1419853310.jpg?lm=1,Waterreus,1,Netherlands,nl,PSV Eindhoven,Lemiers,Unknown,Goalkeeper,"1,85 m",25.08.1970,385,0,0,0,14,0,5,0,5,34.392
Huub Stevens,Retired,https://www.transfermarkt.us/huub-stevens/profil/spieler/149856,https://img.a.transfermarkt.technology/portrait/small/149856-1495182425.jpg?lm=1,Stevens,-,Netherlands,nl,PSV Eindhoven,Sittard,Hubertus Jozef Margaretha Stevens,Defender - Centre-Back,N/A,29.11.1953,383,16,14,1,21,0,1,12,43,32.616
Jan van Beveren,---,https://www.transfermarkt.us/jan-van-beveren/profil/spieler/151760,https://img.a.transfermarkt.technology/portrait/small/151760-1694426019.jpg?lm=1,van Beveren,-,Netherlands,nl,PSV Eindhoven,Amsterdam,Unknown,Goalkeeper,"1,88 m",05.03.1948,368,0,0,0,1,0,0,0,10,32.756
Berry van Aerle,Retired,https://www.transfermarkt.us/berry-van-aerle/profil/spieler/101050,https://img.a.transfermarkt.technology/portrait/small/s_101050_123_2012_1.jpg?lm=1,van Aerle,-,Netherlands,nl,PSV Eindhoven,Helmond,Hubertus Aegidius Hermanus van Aerle,Defender - Right-Back,"1,77 m",08.12.1962,363,13,22,1,30,0,1,25,38,30.220
René van de Kerkhof,Retired,https://www.transfermarkt.us/rene-van-de-kerkhof/profil/spieler/135637,https://img.a.transfermarkt.technology/portrait/small/s_135637_123_2012_1.jpg?lm=1,van de Kerkhof,-,Netherlands,nl,PSV Eindhoven,Helmond,Reinier Lambertus van de Kerkhof,Attack - Right Winger,"1,82 m",16.09.1951,355,104,115,0,9,0,0,15,83,28.552
