name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Bram van Polen,Retired,https://www.transfermarkt.us/bram-van-polen/profil/spieler/41583,https://img.a.transfermarkt.technology/portrait/small/41583-1673436121.jpg?lm=1,van Polen,Unknown,Netherlands,nl,PEC Zwolle,Nijkerk,Unknown,Defender - Right-Back,"1,79 m",11.10.1985,511,39,34,3,84,2,2,39,86,41.548
Klaas Drost,Retired,https://www.transfermarkt.us/klaas-drost/profil/spieler/242706,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Drost,Unknown,Netherlands,nl,PEC Zwolle,Unknown,Unknown,Defender - Right-Back,Unknown,11.06.1953,348,15,18,1,10,1,0,48,27,28.518
René IJzerman,Retired,https://www.transfermarkt.us/rene-ijzerman/profil/spieler/242628,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,IJzerman,Unknown,Netherlands,nl,PEC Zwolle,Zwolle,Unknown,Midfield,Unknown,06.01.1955,345,11,14,0,13,0,0,20,24,28.802
Diederik Boer,Retired,https://www.transfermarkt.us/diederik-boer/profil/spieler/7288,https://img.a.transfermarkt.technology/portrait/small/7288-1447760586.jpg?lm=1,Boer,Unknown,Netherlands,nl,PEC Zwolle,Emmeloord,Unknown,Goalkeeper,"1,94 m",24.09.1980,342,0,2,0,24,0,5,1,6,30.460
Ben Hendriks,Retired,https://www.transfermarkt.us/ben-hendriks/profil/spieler/242709,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Hendriks,Unknown,Netherlands,nl,PEC Zwolle,Zwolle,Unknown,Defender - Sweeper,Unknown,08.05.1946,341,57,17,2,1,0,0,30,19,28.851
Jan Hendriksen,Retired,https://www.transfermarkt.us/jan-hendriksen/profil/spieler/243459,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Hendriksen,Unknown,Netherlands,nl,PEC Zwolle,Unknown,Unknown,Midfield,Unknown,07.12.1951,337,20,12,1,10,0,0,24,33,27.687
Albert van der Haar,Retired,https://www.transfermarkt.us/albert-van-der-haar/profil/spieler/7303,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,van der Haar,Unknown,Netherlands,nl,PEC Zwolle,Meppel,Unknown,Midfield - Defensive Midfield,N/A,29.12.1975,300,33,24,1,12,2,0,10,35,25.541
Puck van der Horst,Retired,https://www.transfermarkt.us/puck-van-der-horst/profil/spieler/458999,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,van der Horst,Unknown,Netherlands,nl,PEC Zwolle,Zwolle,Gerrit A. van der Horst,Attack - Left Winger,Unknown,10.08.1946,263,28,18,0,0,0,0,22,13,22.531
Mustafa Saymak,Aliaga FK,https://www.transfermarkt.us/mustafa-saymak/profil/spieler/166959,https://img.a.transfermarkt.technology/portrait/small/166959-1661354016.png?lm=1,Saymak,18,Türkiye,tr,PEC Zwolle,Deventer,Unknown,Midfield - Central Midfield,"1,69 m",11.02.1993,234,37,16,0,13,2,0,57,105,14.947
Rinus Israël,Retired,https://www.transfermarkt.us/rinus-israel/profil/spieler/142886,https://img.a.transfermarkt.technology/portrait/small/142886-1694424846.jpg?lm=1,Israël,-,Netherlands,nl,PEC Zwolle,Amsterdam,Marinus David Israel,Defender - Sweeper,N/A,19.03.1942,224,19,13,2,11,1,0,1,25,19.043
Jan Rorije,---,https://www.transfermarkt.us/jan-rorije/profil/spieler/476273,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Rorije,Unknown,Netherlands,nl,PEC Zwolle,Heerde,Lammert Jan Rorije,Attack,Unknown,01.12.1946,223,30,29,0,1,0,0,11,15,18.932
Herman Heskamp,Retired,https://www.transfermarkt.us/herman-heskamp/profil/spieler/549680,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Heskamp,Unknown,Netherlands,nl,PEC Zwolle,Glanerbrug,Unknown,Attack - Centre-Forward,Unknown,02.02.1947,205,98,29,0,0,0,0,7,39,15.403
Arne Slot,Retired,https://www.transfermarkt.us/arne-slot/profil/spieler/4456,https://img.a.transfermarkt.technology/portrait/small/4456-1732093965.jpg?lm=1,Slot,Unknown,Netherlands,nl,PEC Zwolle,Bergentheim,Arend Martijn Slot,Midfield - Attacking Midfield,"1,85 m",17.09.1978,195,61,30,0,17,1,0,21,38,15.640
Bart van Hintum,Alcmaria Victrix,https://www.transfermarkt.us/bart-van-hintum/profil/spieler/57328,https://img.a.transfermarkt.technology/portrait/small/57328-1704721297.jpg?lm=1,van Hintum,Unknown,Netherlands,nl,PEC Zwolle,Oss,Unknown,Defender - Left-Back,"1,77 m",16.01.1987,193,12,33,1,24,2,0,15,15,16.155
Ben Schubert,Retired,https://www.transfermarkt.us/ben-schubert/profil/spieler/360511,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Schubert,Unknown,Netherlands,nl,PEC Zwolle,Unknown,Unknown,Defender - Centre-Back,Unknown,25.07.1951,185,5,3,2,2,0,0,1,12,15.815
Koko Hoekstra,Retired,https://www.transfermarkt.us/koko-hoekstra/profil/spieler/242623,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Hoekstra,Unknown,Netherlands,nl,PEC Zwolle,Leeuwarden,Uiltje Hoekstra,Attack,Unknown,03.07.1948,183,41,21,0,6,0,0,8,5,16.055
Ype Hamming,Retired,https://www.transfermarkt.us/ype-hamming/profil/spieler/242708,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Hamming,Unknown,Netherlands,nl,PEC Zwolle,Unknown,Unknown,Defender - Left-Back,Unknown,28.12.1955,182,13,7,0,9,0,0,31,18,14.593
Ryan Thomas,PEC Zwolle,https://www.transfermarkt.us/ryan-thomas/profil/spieler/203357,https://img.a.transfermarkt.technology/portrait/small/203357-1724750728.jpg?lm=1,Thomas,14,New Zealand,nz,PEC Zwolle,Te Puke,Unknown,Midfield - Central Midfield,"1,74 m",20.12.1994,179,12,26,1,18,0,0,28,76,12.589
Thomas Lam,Apollon Limassol,https://www.transfermarkt.us/thomas-lam/profil/spieler/131821,https://img.a.transfermarkt.technology/portrait/small/131821-1732282379.png?lm=1,Lam,14,Finland,fi,PEC Zwolle,Amsterdam,Thomas Anton Rudolph Lam,Defender - Centre-Back,"1,88 m",18.12.1993,171,17,6,1,33,0,5,10,33,13.900
Ron Jans,Retired,https://www.transfermarkt.us/ron-jans/profil/spieler/243467,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Jans,-,Netherlands,nl,PEC Zwolle,Zwolle,Unknown,Attack - Left Winger,Unknown,29.09.1958,170,53,14,0,4,0,0,9,26,13.936
Lody Kragt,Retired,https://www.transfermarkt.us/lody-kragt/profil/spieler/593568,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Kragt,Unknown,Netherlands,nl,PEC Zwolle,Unknown,Unknown,Attack,Unknown,11.08.1948,166,33,9,0,1,0,0,17,15,13.809
Erik Bakker,Retired,https://www.transfermarkt.us/erik-bakker/profil/spieler/56628,https://img.a.transfermarkt.technology/portrait/small/56628-1418926668.jpg?lm=1,Bakker,-,Netherlands,nl,PEC Zwolle,Hoogeveen,Unknown,Midfield - Central Midfield,"1,78 m",21.03.1990,164,13,17,0,14,1,0,67,56,8.885
Eric Botteghin,Modena FC,https://www.transfermarkt.us/eric-botteghin/profil/spieler/56601,https://img.a.transfermarkt.technology/portrait/small/56601-1726139688.png?lm=1,Botteghin,Unknown,Brazil,br,PEC Zwolle,São Paulo,Eric Fernando Botteghin,Defender - Centre-Back,"1,93 m",31.08.1987,161,10,1,2,23,0,2,2,4,14.295
Tjeerd van 't Land,Retired,https://www.transfermarkt.us/tjeerd-van-t-land/profil/spieler/242675,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,van 't Land,Unknown,Netherlands,nl,PEC Zwolle,Unknown,Unknown,Attack,Unknown,25.02.1954,157,18,7,0,3,0,0,56,35,10.806
Marco Roelofsen,Retired,https://www.transfermarkt.us/marco-roelofsen/profil/spieler/7298,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Roelofsen,-,Netherlands,nl,PEC Zwolle,Harderwijk,Unknown,Midfield - Central Midfield,N/A,03.10.1968,153,20,13,0,21,0,1,10,29,12.482
