name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Jan van Dijk,Retired,https://www.transfermarkt.us/jan-van-dijk/profil/spieler/197369,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,van Dijk,-,Netherlands,nl,FC Groningen,Schalkhaar,Johannes Hermannus van Dijk,Midfield - Right Midfield,N/A,10.12.1956,492,44,43,1,35,1,1,15,48,41.512
Piet Fransen,---,https://www.transfermarkt.us/piet-fransen/profil/spieler/152046,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Fransen,-,Netherlands,nl,FC Groningen,Groningen,Unknown,Midfield - Left Midfield,Unknown,05.07.1936,418,69,19,1,2,0,0,12,32,36.000
Henk Oosterwold,Retired,https://www.transfermarkt.us/henk-oosterwold/profil/spieler/247814,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Oosterwold,Unknown,Netherlands,nl,FC Groningen,Unknown,Unknown,Defender - Left-Back,Unknown,10.03.1949,350,21,22,0,2,0,0,36,14,29.278
Henk Cornelis,---,https://www.transfermarkt.us/henk-cornelis/profil/spieler/247779,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Cornelis,-,Netherlands,nl,FC Groningen,Groningen,Unknown,Defender - Centre-Back,Unknown,17.03.1946,337,8,6,2,5,0,0,4,18,29.548
Jos Roossien,Retired,https://www.transfermarkt.us/jos-roossien/profil/spieler/197363,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Roossien,-,Netherlands,nl,FC Groningen,Groningen,Unknown,Midfield - Left Midfield,Unknown,16.11.1960,335,45,9,0,21,0,1,21,39,27.889
Jan Schipper,---,https://www.transfermarkt.us/jan-schipper/profil/spieler/323992,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Schipper,Unknown,Netherlands,nl,FC Groningen,Muntendam,Unknown,Defender - Right-Back,Unknown,19.10.1947,319,11,19,2,1,0,0,0,9,28.520
Claus Boekweg,Retired,https://www.transfermarkt.us/claus-boekweg/profil/spieler/12146,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Boekweg,-,Netherlands,nl,FC Groningen,Groningen,Unknown,Defender - Centre-Back,Unknown,03.03.1966,316,2,0,2,24,1,0,10,16,27.233
Patrick Lodewijks,Retired,https://www.transfermarkt.us/patrick-lodewijks/profil/spieler/4364,https://img.a.transfermarkt.technology/portrait/small/s_4364_123_2012_1.jpg?lm=1,Lodewijks,Unknown,Netherlands,nl,FC Groningen,Eindhoven,Unknown,Goalkeeper,"1,85 m",21.02.1967,302,0,1,0,7,0,0,0,3,27.073
Martin Koeman,---,https://www.transfermarkt.us/martin-koeman/profil/spieler/152451,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Koeman,-,Netherlands,nl,FC Groningen,Purmerend,Martinus Cornelis Koeman,Defender - Centre-Back,Unknown,26.07.1938,301,25,9,0,0,0,0,0,13,26.663
Harris Huizingh,Retired,https://www.transfermarkt.us/harris-huizingh/profil/spieler/148759,https://img.a.transfermarkt.technology/portrait/small/148759-1726744257.jpg?lm=1,Huizingh,Unknown,Netherlands,nl,FC Groningen,Ter Apel,Unknown,Attack - Centre-Forward,Unknown,10.02.1963,296,63,10,0,38,0,1,8,40,24.820
Karel Hiddink,Retired,https://www.transfermarkt.us/karel-hiddink/profil/spieler/361919,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Hiddink,Unknown,Netherlands,nl,FC Groningen,Varsseveld,Unknown,Defender - Sweeper,Unknown,03.09.1956,293,7,16,0,9,0,0,3,8,26.184
Paul Matthijs,Retired,https://www.transfermarkt.us/paul-matthijs/profil/spieler/4636,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Matthijs,Unknown,Netherlands,nl,FC Groningen,Paterswolde,Unknown,Midfield - Defensive Midfield,"1,76 m",05.10.1976,273,10,19,1,44,0,1,42,27,21.130
Sergio Padt,Ludogorets Razgrad,https://www.transfermarkt.us/sergio-padt/profil/spieler/79573,https://img.a.transfermarkt.technology/portrait/small/79573-1720983624.png?lm=1,Padt,23,Netherlands,nl,FC Groningen,Amsterdam,Sergio Vincenzo Roberto Padt,Goalkeeper,"1,97 m",06.06.1990,259,0,1,2,9,0,0,0,0,23.370
Kurt Elshot,Retired,https://www.transfermarkt.us/kurt-elshot/profil/spieler/4630,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Elshot,-,Netherlands,nl,FC Groningen,Paramaribo,Unknown,Defender - Right-Back,"1,80 m",03.07.1977,259,5,12,1,41,0,0,9,11,22.548
Walter Waalderbos,Retired,https://www.transfermarkt.us/walter-waalderbos/profil/spieler/361928,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Waalderbos,Unknown,Netherlands,nl,FC Groningen,Enschede,Unknown,Defender - Centre-Back,Unknown,21.07.1951,241,27,3,2,14,0,0,0,9,21.237
Theo Keukens,Retired,https://www.transfermarkt.us/theo-keukens/profil/spieler/350938,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Keukens,Unknown,Netherlands,nl,FC Groningen,Leuth,Unknown,Midfield - Left Midfield,Unknown,15.10.1956,232,20,39,0,8,0,0,10,41,19.269
Tonny van Leeuwen,---,https://www.transfermarkt.us/tonny-van-leeuwen/profil/spieler/152672,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,van Leeuwen,-,Netherlands,nl,FC Groningen,Gouda,Teunis Pieter van Leeuwen,Goalkeeper,Unknown,21.03.1943,228,2,2,0,0,0,0,0,5,20.404
Edwin Olde Riekerink,Retired,https://www.transfermarkt.us/edwin-olde-riekerink/profil/spieler/197359,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Olde Riekerink,Unknown,Netherlands,nl,FC Groningen,Hengelo,Unknown,Midfield,"1,79 m",28.09.1961,225,20,4,0,21,0,1,8,16,19.377
Jan Veenhof,Retired,https://www.transfermarkt.us/jan-veenhof/profil/spieler/21633,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Veenhof,Unknown,Netherlands,nl,FC Groningen,Unknown,Unknown,Defender,"1,88 m",28.01.1969,221,7,1,0,19,3,1,12,6,18.493
Hugo,Retired,https://www.transfermarkt.us/hugo/profil/spieler/4643,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Hugo,Unknown,Brazil,br,FC Groningen,Duque de Caxias,Unknown,Midfield - Attacking Midfield,"1,70 m",23.07.1974,220,32,28,0,6,0,1,41,60,15.513
