name,club,periods
Pavel Verbir,FK Teplice,1992-2011
Ajdin Mahmutovic,FK Teplice,"2007-2007, 2008-2015"
Radek Divecky,FK Teplice,"1995-2000, 2001-2004, 2004-2005"
Jakub Mares,FK Teplice,"2005-2005, 2006-2006, 2007-2011, 2011-2012, 2019-2022"
Stepan Vachousek,FK Teplice,"1998-1998, 1998-2000, 2000-2000, 2000-2002, 2008-2010, 2010-2017"
Jakub Hora,FK Teplice,"2015-2019, 2019-2020, 2020-2021, 2021-2021"
David Vanecek,FK Teplice,2016-2019
Tomas Vondrasek,FK Teplice,"2008-2008, 2008-2023"
Pavel Stratil,FK Teplice,
Martin Fillo,FK Teplice,2015-2018
Michal Kolomaznik,FK Teplice,1999-2004
Michal Dolezal,FK Teplice,"1996-1996, 1996-1999, 2000-2001, 2001-2009, 2009-2010"
Daniel Trubac,FK Teplice,"2017-2019, 2019-2025"
Petr Fousek,FK Teplice,1996-2001
Dusan Tesarik,FK Teplice,1997-2007
Jiri Masek,FK Teplice,2004-2006
Vlastimil Stozicky,FK Teplice,"2004-2004, 2004-2005, 2006-2007, 2008-2011, 2011-2012"
Jaroslav Melichar,FK Teplice,
Edin Džeko,FK Teplice,"2005-2005, 2005-2007"
Martin Fenin,FK Teplice,"2003-2008, 2014-2014"
Pavel Moulis,FK Teplice,2018-2022
Daniel Fila,FK Teplice,2022-2024
Patrik Zitny,FK Teplice,2017-2022
Ludek Zelenka,FK Teplice,2002-2004
Admir Ljevakovic,FK Teplice,2007-2021
Abdallah Gning,FK Teplice,2022-2025
Jakub Reznicek,FK Teplice,2019-2021
Jaromir Jindracek,FK Teplice,1998-2000
Martin Klein,FK Teplice,"2002-2002, 2004-2010, 2013-2014"
Premysl Bicovsky,FK Teplice,
Jiri Sabou,FK Teplice,2004-2009
Jan Rezek,FK Teplice,"2001-2002, 2002-2004, 2017-2018"
Martin Jindracek,FK Teplice,"2009-2009, 2011-2015, 2015-2016, 2016-2016, 2018-2018, 2019-2020"
Marian Rizek,FK Teplice,"1996-1997, 1997-2000"
Michal Bilek,FK Teplice,1997-2000
Pavel Horvath,FK Teplice,2002-2004
Antonin Rosa,FK Teplice,"2005-2007, 2007-2013"
Jan Krob,FK Teplice,"2013-2014, 2014-2019"
Nivaldo,FK Teplice,"2013-2015, 2016-2018"
Roman Potocny,FK Teplice,2015-2017
Tomas Kucera,FK Teplice,"2016-2017, 2017-2023"
Petr Lukas,FK Teplice,"2006-2011, 2011-2013"
Robert Semenik,FK Teplice,2000-2001
Filip Zak,FK Teplice,2022-2023
Mohamed Yasser,FK Teplice,2022-2025
Michal Jerabek,FK Teplice,2016-2020
Tomas Jun,FK Teplice,"2008-2008, 2008-2009, 2009-2009, 2010-2010"
Emil Rilke,FK Teplice,"2002-2003, 2003-2007"
Tadeas Vachousek,FK Teplice,"2023-2024, 2024-2025, 2025-2025"
Eugène Salami,FK Teplice,2013-2015
Pavel Veleba,FK Teplice,2004-2005
David Jablonsky,FK Teplice,"2009-2011, 2011-2011, 2012-2016, 2016-2016"
Jan Fortelny,FK Teplice,"2020-2020, 2021-2021, 2021-2022"
Zbynek Rampacek,FK Teplice,"1994-1995, 1996-2002"
Petr Vorisek,FK Teplice,"1998-1999, 2000-2004"
Marek Cervenka,FK Teplice,"2016-2019, 2019-2019"
Jakub Urbanec,FK Teplice,2022-2025
Milan Matula,FK Teplice,2008-2016
Tomas Jirsak,FK Teplice,2005-2007
Ivo Taborsky,FK Teplice,"2013-2014, 2014-2016"
Michael Lüftner,FK Teplice,"2012-2017, 2023-2024"
Karel Rada,FK Teplice,2002-2006
David Kalivoda,FK Teplice,"2004-2004, 2009-2011, 2011-2012"
Matej Hybs,FK Teplice,2022-2023
Pavel Holomek,FK Teplice,1999-2003
Henrich Bencik,FK Teplice,2003-2004
Pavel Krmas,FK Teplice,2004-2007
Lukas Marecek,FK Teplice,2020-2025
Petr Benat,FK Teplice,2004-2008
Jan Knapik,FK Teplice,2019-2025
Jan Shejbal,FK Teplice,2018-2023
Jan Hosek,FK Teplice,"2010-2011, 2012-2013, 2013-2016, 2018-2019, 2019-2020, 2020-2021"
Petr Brabec,FK Teplice,1996-2000
Robert Jukl,FK Teplice,"2020-2021, 2021-2025"
Miroslav Rada,FK Teplice,1997-2003
Ladislav Kodad,FK Teplice,2021-2023
Matej Radosta,FK Teplice,"2019-2022, 2022-2025"
Filip Havelka,FK Teplice,2023-2025
Vlastimil Vidlicka,FK Teplice,2008-2011
Filip Dort,FK Teplice,2006-2007
Michal Smejkal,FK Teplice,2008-2012
Filip Horsky,FK Teplice,2024-2025
Karel Kroupa,FK Teplice,"2006-2007, 2007-2008, 2008-2008, 2008-2009"
Libor Dosek,FK Teplice,2010-2011
Petr Smisek,FK Teplice,2007-2009
Alois Hycka,FK Teplice,2017-2023
Tomas Janda,FK Teplice,1997-1998
Laco Takacs,FK Teplice,"2014-2015, 2015-2016, 2024-2025"
Tomas Hunal,FK Teplice,2002-2007
Stepan Chaloupek,FK Teplice,2022-2024
Nemanja Micevic,FK Teplice,2023-2025
Jan Vosahlik,FK Teplice,2017-2019
Matej Siva,FK Teplice,2010-2012
Elvis Bratanovic,FK Teplice,"2014-2014, 2015-2016, 2016-2016, 2017-2017"
Vukadin Vukadinovic,FK Teplice,2020-2021
Petr Mares,FK Teplice,2019-2020
Martin Frydek,FK Teplice,1999-2002
Svatopluk Habanec,FK Teplice,"1997-1998, 1998-1998"
