name,club,periods
David Lafata,FK Jablonec,2007-2018
Martin Dolezal,FK Jablonec,
Jan Chramosta,FK Jablonec,"2018-2021, 2022-2025"
Radim Holub,FK Jablonec,1996-2001
Tomas Michalek,FK Jablonec,"2001-2006, 2008-2018"
Radovan Hromadko,FK Jablonec,
Jan Kopic,FK Jablonec,
Karel Piták,FK Jablonec,
Milos Kratochvil,FK Jablonec,2018-2024
Stanislav Tecl,FK Jablonec,"2015-2017, 2017-2018"
Tomas Cizek,FK Jablonec,"1998-2002, 2009-2009"
Jaromir Navratil,FK Jablonec,1994-1999
Vladimir Jovovic,FK Jablonec,"2017-2021, 2022-2024"
Pavel Penicka,FK Jablonec,1994-1999
Vojtech Kubista,FK Jablonec,"2015-2015, 2015-2022"
Martin Prochazka,FK Jablonec,1995-2001
Jiri Masek,FK Jablonec,1996-2004
Jakub Povazanec,FK Jablonec,2017-2023
Michal Travnik,FK Jablonec,2015-2019
Filip Novak,FK Jablonec,2025-2025
Radim Necas,FK Jablonec,1997-2000
Lukas Masopust,FK Jablonec,
Michal Hubnik,FK Jablonec,
Ivan Schranz,FK Jablonec,2020-2021
Vit Benes,FK Jablonec,
Ondrej Mihalik,FK Jablonec,2015-2018
Tomas Pekhart,FK Jablonec,
Martin Pospisil,FK Jablonec,
Miroslav Vodehnal,FK Jablonec,2000-2005
Milan Fukal,FK Jablonec,"1996-1999, 2006-2008"
Zdenek Senkerik,FK Jablonec,2003-2006
Ruslan Mingazov,FK Jablonec,
Lubos Loucka,FK Jablonec,"2004-2005, 2006-2018"
Jan Kovarik,FK Jablonec,
Jakub Martinec,FK Jablonec,2020-2025
Petr Pavlik,FK Jablonec,"2001-2001, 2008-2019"
Marek Jarolim,FK Jablonec,
Tomas Wagner,FK Jablonec,"2015-2017, 2017-2017"
Mirzad Mehanovic,FK Jablonec,2016-2017
Filip Klapka,FK Jablonec,2004-2025
Vaclav Pilar,FK Jablonec,2020-2022
Matej Polidar,FK Jablonec,2022-2025
Richard Hrotek,FK Jablonec,2001-2008
Jozef Weber,FK Jablonec,1999-2007
Alexis Alégué,FK Jablonec,2023-2025
Petr Smisek,FK Jablonec,2004-2007
Roman Skuhravy,FK Jablonec,"2000-2001, 2001-2002, 2002-2003, 2003-2003"
Tomas Cvancara,FK Jablonec,"2018-2019, 2019-2019, 2020-2021, 2021-2022"
Lukas Tresnak,FK Jablonec,
Pavel Elias,FK Jablonec,2006-2024
Jan Vosahlik,FK Jablonec,"2007-2008, 2008-2008, 2009-2025"
Ján Greguš,FK Jablonec,
Ludek Zelenka,FK Jablonec,"1995-1997, 2007-2008"
Jan Sykora,FK Jablonec,2019-2020
Milan Barteska,FK Jablonec,1998-2002
Robert Neumann,FK Jablonec,1995-1999
Pavel Horvath,FK Jablonec,
Martin Vejprava,FK Jablonec,
Ondrej Herzan,FK Jablonec,2001-2004
Dominik Holly,FK Jablonec,2024-2025
Miroslav Baranek,FK Jablonec,2005-2008
Petr Zabojnik,FK Jablonec,2006-2012
David Breda,FK Jablonec,1995-1997
Tomas Holes,FK Jablonec,"2017-2018, 2018-2019"
Vaclav Sejk,FK Jablonec,2022-2023
Tomas Malinsky,FK Jablonec,"2021-2022, 2022-2023"
Jiri Homola,FK Jablonec,"2000-2003, 2007-2020"
Roman Sokol,FK Jablonec,
Jan Matousek,FK Jablonec,2019-2020
Nemanja Tekijaski,FK Jablonec,2023-2025
Vakhtang Chanturishvili,FK Jablonec,2023-2025
Tomas Hübschman,FK Jablonec,2000-2001
Jaroslav Zelený,FK Jablonec,"2017-2018, 2020-2021, 2021-2022"
Dominik Plestil,FK Jablonec,"2018-2023, 2023-2024"
Daniel Rossi,FK Jablonec,
Ludek Pernica,FK Jablonec,2018-2018
Tomas Necid,FK Jablonec,2008-2008
Pavel Sulc,FK Jablonec,2022-2023
Jan Svatek,FK Jablonec,2007-2008
Jiri Novak,FK Jablonec,1994-1995
Anes Haurdic,FK Jablonec,2008-2021
Michal Seman,FK Jablonec,"2001-2002, 2002-2003"
David Lischka,FK Jablonec,"2016-2016, 2016-2017, 2017-2017, 2017-2019"
David Stepanek,FK Jablonec,2019-2025
Sebastian Nebyla,FK Jablonec,"2024-2024, 2024-2025"
Adam Hlousek,FK Jablonec,2006-2025
Radek Cizek,FK Jablonec,2003-2005
Marek Kysela,FK Jablonec,
Matej Naprstek,FK Jablonec,2023-2024
Josef Jindrisek,FK Jablonec,2003-2007
Vladimir Majsniar,FK Jablonec,2002-2004
Lamin Jawo,FK Jablonec,2025-2025
Nermin Crnkic,FK Jablonec,
Pavel Jirousek,FK Jablonec,1996-2002
Pavel Drsek,FK Jablonec,
Jan Krob,FK Jablonec,2019-2023
Jiri Valenta,FK Jablonec,2006-2025
Matous Krulich,FK Jablonec,2023-2025
Dalibor Slezak,FK Jablonec,"1999-2000, 2000-2001"
