name,club,periods
Lukas Budinsky,MFK Karvina,"2014-2015, 2015-2019, 2022-2023, 2023-2024"
Vladimir Misinsky,MFK Karvina,"2008-2011, 2011-2014"
Martin Opic,MFK Karvina,2006-2011
Tomas Wagner,MFK Karvina,"2017-2017, 2017-2019"
Elvist Ciku,MFK Karvina,2009-2014
Lubomir Urgela,MFK Karvina,"2014-2016, 2017-2017"
Vladan Milosavljev,MFK Karvina,"2008-2012, 2012-2012"
Matej Fiala,MFK Karvina,2013-2016
Amar Memic,MFK Karvina,2022-2025
Michal Papadopulos,MFK Karvina,2020-2023
Tomas Jursa,MFK Karvina,"2008-2012, 2020-2022"
Rajmund Mikus,MFK Karvina,"2020-2025, 2025-2025"
Ondrej Lingr,MFK Karvina,2017-2020
Jaroslav Malek,MFK Karvina,2022-2023
Dávid Guba,MFK Karvina,2018-2021
Adeleke Akinyemi,MFK Karvina,2023-2024
Admir Vladavic,MFK Karvina,"2011-2013, 2013-2014"
Rafiu Durosinmi,MFK Karvina,"2022-2023, 2023-2023"
Jan Sisler,MFK Karvina,2015-2018
Jan Kalabiska,MFK Karvina,"2017-2017, 2017-2018"
Marek Janecka,MFK Karvina,"2016-2019, 2019-2021"
Jan Moravec,MFK Karvina,2015-2020
Kristi Qose,MFK Karvina,2020-2022
Filip Panák,MFK Karvina,2014-2019
Lukas Bartosak,MFK Karvina,"2011-2012, 2020-2022"
Ondrej Ficek,MFK Karvina,2008-2012
Mihailo Jovanović,MFK Karvina,"2013-2015, 2015-2016, 2017-2017"
Sebastian Bohac,MFK Karvina,"2022-2023, 2023-2025"
Jakub Hottek,MFK Karvina,2012-2014
Michal Gonda,MFK Karvina,2010-2014
David Krcik,MFK Karvina,2022-2025
Vojtech Smrz,MFK Karvina,"2017-2021, 2022-2022"
Marcel Pavlik,MFK Karvina,2009-2011
Vlasiy Sinyavskiy,MFK Karvina,2021-2022
Vaclav Jurena,MFK Karvina,"2012-2013, 2013-2013, 2013-2017"
Pavel Eismann,MFK Karvina,2013-2018
Daniel Bartl,MFK Karvina,2021-2024
Pavel Dreksa,MFK Karvina,"2015-2017, 2017-2020"
Lukas Cmelik,MFK Karvina,"2020-2022, 2022-2023"
Lucky Ezeh,MFK Karvina,"2023-2025, 2025-2025"
Patrik Cavos,MFK Karvina,2023-2025
Adriel Ba Loua,MFK Karvina,"2018-2019, 2019-2020"
David Mikula,MFK Karvina,2012-2014
Radek Sloncik,MFK Karvina,2009-2011
Martin Motycka,MFK Karvina,2010-2012
Tomas Knötig,MFK Karvina,"2009-2010, 2010-2015"
Eduardo,MFK Karvina,"2020-2020, 2020-2022, 2022-2022"
Jan Krivak,MFK Karvina,2018-2020
Jan Hosek,MFK Karvina,2016-2018
Richard Vanek,MFK Karvina,"2012-2015, 2015-2016"
Milan Rundic,MFK Karvina,2019-2020
Jan Buryan,MFK Karvina,2008-2010
Gigli Ndefe,MFK Karvina,2019-2021
Martin Sindelar,MFK Karvina,"2020-2020, 2020-2022, 2022-2023"
Josef Hoffmann,MFK Karvina,2008-2014
Jaroslav Zelený,MFK Karvina,"2014-2015, 2015-2017"
Jiri Fleisman,MFK Karvina,"2023-2024, 2024-2025"
Jan Ruzicka,MFK Karvina,"2014-2016, 2016-2016"
Jaroslav Svozil,MFK Karvina,2023-2025
Martin Bukata,MFK Karvina,2019-2020
Bojan Letic,MFK Karvina,2017-2019
Lukas Palecek,MFK Karvina,2011-2014
Branislav Pindroch,MFK Karvina,2013-2017
Benjamin Colic,MFK Karvina,2017-2019
Jiri Ciupa,MFK Karvina,"2017-2019, 2020-2020, 2020-2024"
Vladimir Neuman,MFK Karvina,"2020-2024, 2024-2024, 2024-2025"
Petr Bolek,MFK Karvina,"2020-2022, 2022-2022"
Soufiane Dramé,MFK Karvina,"2018-2019, 2020-2022"
David Moses,MFK Karvina,2023-2025
Martin Berkovec,MFK Karvina,"2017-2018, 2018-2019"
Vaclav Cverna,MFK Karvina,2011-2015
Jakub Kafka,MFK Karvina,2009-2012
Jean Mangabeira,MFK Karvina,"2020-2020, 2020-2022"
