name,club,periods
Michal Ordos,SK Sigma Olomouc,"2008-2011, 2011-2016"
Jakub Plsek,SK Sigma Olomouc,2012-2020
Stanislav Vlcek,SK Sigma Olomouc,1997-2004
Jan Navratil,SK Sigma Olomouc,"2009-2016, 2022-2025"
Michal Hubnik,SK Sigma Olomouc,"2000-2004, 2004-2011, 2012-2013"
Josef Mucha,SK Sigma Olomouc,"1988-1993, 1995-2002"
David Houska,SK Sigma Olomouc,2013-2021
Jakub Petr,SK Sigma Olomouc,"2007-2013, 2014-2014, 2014-2017"
Milan Kerbr,SK Sigma Olomouc,1991-1997
Mojmír Chytil,SK Sigma Olomouc,"2019-2021, 2021-2023"
Marek Heinz,SK Sigma Olomouc,"1996-2000, 2011-2013, 2013-2013"
Simon Falta,SK Sigma Olomouc,2013-2021
Radim Kucera,SK Sigma Olomouc,"1998-2005, 2010-2012"
Jiri Balcarek,SK Sigma Olomouc,"1991-1992, 1992-1995, 1995-1999"
Martin Hala,SK Sigma Olomouc,"2011-2013, 2013-2013, 2014-2014, 2014-2022"
Tomas Janotka,SK Sigma Olomouc,"2004-2013, 2014-2015"
Martin Hudec,SK Sigma Olomouc,"2001-2009, 2010-2010, 2010-2011"
Ondrej Zmrzly,SK Sigma Olomouc,2019-2024
Tomas Zahradnicek,SK Sigma Olomouc,2013-2022
Michal Kovar,SK Sigma Olomouc,"1991-2001, 2004-2006"
Ales Urbanek,SK Sigma Olomouc,1999-2004
Tomas Horava,SK Sigma Olomouc,2007-2013
Jiri Barborik,SK Sigma Olomouc,"1993-1997, 1998-1999, 1999-2001"
Jiri Vadura,SK Sigma Olomouc,1988-1996
David Kobylík,SK Sigma Olomouc,"1999-2003, 2004-2005, 2009-2009"
Jan Schulmeister,SK Sigma Olomouc,"2005-2007, 2007-2008, 2008-2008, 2009-2010, 2010-2015"
Martin Sladky,SK Sigma Olomouc,2016-2021
Vit Benes,SK Sigma Olomouc,2019-2024
Michal Veprek,SK Sigma Olomouc,"2005-2005, 2005-2007, 2009-2010, 2010-2014, 2014-2022"
Daniel Rossi,SK Sigma Olomouc,2007-2013
Martin Kotulek,SK Sigma Olomouc,"1986-1989, 1991-2000"
Vaclav Jemelka,SK Sigma Olomouc,"2016-2020, 2021-2022"
Radim Breite,SK Sigma Olomouc,2020-2025
Juraj Chvatal,SK Sigma Olomouc,"2018-2019, 2021-2025"
Tomas Randa,SK Sigma Olomouc,2003-2008
Lukas Bajer,SK Sigma Olomouc,"2007-2008, 2009-2012"
Martin Pospisil,SK Sigma Olomouc,"2011-2011, 2011-2013, 2014-2014, 2023-2024"
Ladislav Onofrej,SK Sigma Olomouc,2005-2010
Radoslav Kovac,SK Sigma Olomouc,1997-2003
Oldrich Machala,SK Sigma Olomouc,"1983-1991, 1993-2001"
Tomas Ujfalusi,SK Sigma Olomouc,1996-2000
Radim König,SK Sigma Olomouc,"1995-2000, 2001-2001, 2004-2007"
Roman Hubnik,SK Sigma Olomouc,"2002-2007, 2007-2007, 2015-2015, 2020-2022"
Martin Sindelar,SK Sigma Olomouc,"2011-2011, 2011-2017"
Ales Skerle,SK Sigma Olomouc,"2000-2005, 2006-2015, 2016-2018"
Radek Spilacek,SK Sigma Olomouc,2000-2006
Pavel Zbozinek,SK Sigma Olomouc,2000-2005
Marek Kascak,SK Sigma Olomouc,"2005-2006, 2008-2010"
Milos Buchta,SK Sigma Olomouc,2015-2020
Martin Vaniak,SK Sigma Olomouc,"1991-1997, 2001-2005"
