name,club,periods
Ivo Taborsky,SK Dynamo Ceske Budejovice,"2005-2006, 2006-2007, 2012-2013, 2016-2020"
Karel Vacha,SK Dynamo Ceske Budejovice,1990-2005
Ladislav Fujdiar,SK Dynamo Ceske Budejovice,1989-2007
Lukas Havel,SK Dynamo Ceske Budejovice,"2015-2015, 2015-2016, 2016-2024"
Zdenek Ondrasek,SK Dynamo Ceske Budejovice,"2008-2009, 2009-2012, 2012-2012, 2023-2025"
David Lafata,SK Dynamo Ceske Budejovice,
David Ledecký,SK Dynamo Ceske Budejovice,2018-2021
Jan Saidl,SK Dynamo Ceske Budejovice,
Petr Benat,SK Dynamo Ceske Budejovice,"2008-2011, 2012-2018"
Richard Kalod,SK Dynamo Ceske Budejovice,2013-2017
Marek Kulic,SK Dynamo Ceske Budejovice,
Zdenek Linhart,SK Dynamo Ceske Budejovice,2013-2016
Patrik Brandner,SK Dynamo Ceske Budejovice,"2019-2022, 2024-2024"
Tomas Janda,SK Dynamo Ceske Budejovice,
Patrik Cavos,SK Dynamo Ceske Budejovice,"2016-2016, 2017-2023"
Jaroslav Machovec,SK Dynamo Ceske Budejovice,2011-2015
Michal Klesa,SK Dynamo Ceske Budejovice,"2011-2015, 2015-2017"
Benjamin Colic,SK Dynamo Ceske Budejovice,2019-2023
Martin Vozabal,SK Dynamo Ceske Budejovice,"2005-2006, 2007-2008"
Jiri Kladrubsky,SK Dynamo Ceske Budejovice,"2004-2005, 2005-2007, 2014-2015, 2016-2021"
Jakub Hora,SK Dynamo Ceske Budejovice,"2013-2013, 2014-2014, 2021-2024"
Rudolf Otepka,SK Dynamo Ceske Budejovice,2010-2014
Jakub Pesek,SK Dynamo Ceske Budejovice,"2015-2017, 2017-2018"
Michal Skoda,SK Dynamo Ceske Budejovice,"2014-2015, 2021-2023"
Jan Suchan,SK Dynamo Ceske Budejovice,2023-2024
Roman Wermke,SK Dynamo Ceske Budejovice,"2013-2014, 2015-2019, 2020-2020, 2020-2020"
Matej Mrsic,SK Dynamo Ceske Budejovice,2018-2023
Ivan Schranz,SK Dynamo Ceske Budejovice,2019-2020
Fortune Bassey,SK Dynamo Ceske Budejovice,"2020-2021, 2021-2022"
Ladislav Volesak,SK Dynamo Ceske Budejovice,"2006-2007, 2010-2010, 2014-2015"
Tomas Sedlacek,SK Dynamo Ceske Budejovice,"2008-2011, 2011-2011"
Tomas Strasky,SK Dynamo Ceske Budejovice,2006-2013
Karel Poborský,SK Dynamo Ceske Budejovice,"1991-2006, 2006-2007"
Quadri Adediran,SK Dynamo Ceske Budejovice,"2023-2024, 2024-2025"
Jaromir Plocek,SK Dynamo Ceske Budejovice,
Petr Javorek,SK Dynamo Ceske Budejovice,"2011-2012, 2012-2013, 2017-2022, 2022-2023"
David Horejs,SK Dynamo Ceske Budejovice,2006-2012
Milan Jurdík,SK Dynamo Ceske Budejovice,2015-2016
Jan Simak,SK Dynamo Ceske Budejovice,2015-2016
Jaroslav Cerny,SK Dynamo Ceske Budejovice,"2006-2008, 2013-2013"
Jaroslav Chlebek,SK Dynamo Ceske Budejovice,
Pavel Novak,SK Dynamo Ceske Budejovice,2011-2022
Roman Lengyel,SK Dynamo Ceske Budejovice,2010-2015
Elvis Mashike,SK Dynamo Ceske Budejovice,2017-2018
Pavel Penicka,SK Dynamo Ceske Budejovice,
Richard Jukl,SK Dynamo Ceske Budejovice,
Jindrich Kadula,SK Dynamo Ceske Budejovice,"2013-2015, 2015-2018"
Martin Kralik,SK Dynamo Ceske Budejovice,2020-2024
Jan Svatek,SK Dynamo Ceske Budejovice,2008-2010
Ivo Svoboda,SK Dynamo Ceske Budejovice,2004-2006
Lumir Sedlacek,SK Dynamo Ceske Budejovice,
Libor Koller,SK Dynamo Ceske Budejovice,"1987-1990, 1991-1992"
Pavel Babka,SK Dynamo Ceske Budejovice,
Mick van Buren,SK Dynamo Ceske Budejovice,"2020-2020, 2021-2022"
Milan Barteska,SK Dynamo Ceske Budejovice,
Patrik Hellebrand,SK Dynamo Ceske Budejovice,"2021-2022, 2022-2024"
Marcel Cermak,SK Dynamo Ceske Budejovice,2023-2025
Jakub Reznicek,SK Dynamo Ceske Budejovice,"2012-2012, 2012-2013"
Martin Wohlgemuth,SK Dynamo Ceske Budejovice,"1983-1988, 1989-1998"
David Homolac,SK Dynamo Ceske Budejovice,
