name,club,periods
Michal Petran,FK Pardubice,"2014-2015, 2015-2019, 2020-2021, 2022-2022"
Adam Fousek,FK Pardubice,"2013-2014, 2014-2019, 2024-2025"
Pavel Cerny,FK Pardubice,"2017-2024, 2025-2025"
Jan Jerabek,FK Pardubice,2008-2023
Michal Hlavaty,FK Pardubice,"2019-2021, 2022-2024"
Emil Tischler,FK Pardubice,"2018-2019, 2020-2021, 2021-2024"
Cadu,FK Pardubice,2020-2022
Ladislav Krobot,FK Pardubice,"2023-2023, 2023-2025"
David Huf,FK Pardubice,"2016-2022, 2022-2023, 2023-2024, 2024-2024"
Martin Hundak,FK Pardubice,2010-2015
Tomas Solil,FK Pardubice,2018-2025
Daniel Kovar,FK Pardubice,"2015-2020, 2021-2021"
Tomas Zlatohlavek,FK Pardubice,2023-2025
Martin Toml,FK Pardubice,2019-2022
Tomas Celustka,FK Pardubice,"2018-2018, 2018-2022"
David Pribyl,FK Pardubice,2010-2018
Vojtech Sychra,FK Pardubice,2022-2025
Dae-won Kim,FK Pardubice,2014-2017
Ladislav Muzik,FK Pardubice,"2016-2020, 2021-2021"
Dominik Fusek,FK Pardubice,2013-2020
Petr Kudrna,FK Pardubice,2009-2017
Ewerton,FK Pardubice,2020-2021
Tomas Ladra,FK Pardubice,"2016-2017, 2017-2017"
Filip Kopriva,FK Pardubice,2014-2019
Tomas Pospisil,FK Pardubice,"2013-2014, 2015-2017"
Michal Surzyn,FK Pardubice,"2017-2017, 2020-2021, 2021-2021, 2023-2025"
Jiri Piroch,FK Pardubice,"2017-2017, 2019-2019"
Vojtech Kakrda,FK Pardubice,2010-2017
Denis Darmovzal,FK Pardubice,"2023-2023, 2023-2025, 2025-2025"
Kamil Vacek,FK Pardubice,2022-2025
Dominik Kostka,FK Pardubice,2021-2023
Martin Sejvl,FK Pardubice,"2013-2022, 2022-2022"
Lukas Pfeifer,FK Pardubice,2019-2021
Pavel Zifcak,FK Pardubice,"2019-2020, 2024-2024"
Marek Icha,FK Pardubice,2022-2024
Filip Cihak,FK Pardubice,"2019-2021, 2021-2022"
Ondrej Vencl,FK Pardubice,"2013-2015, 2015-2016"
Robin Hranac,FK Pardubice,"2022-2022, 2022-2023"
Dominik Mares,FK Pardubice,2022-2025
David Norek,FK Pardubice,2012-2013
Jan Prosek,FK Pardubice,2017-2021
Matej Helesic,FK Pardubice,"2022-2024, 2024-2024, 2025-2025"
Pavel Sokol,FK Pardubice,"2017-2018, 2018-2020, 2020-2020, 2021-2021, 2022-2022"
Marek Bohac,FK Pardubice,2020-2022
Ludek Frydrych,FK Pardubice,2012-2016
Milan Knobloch,FK Pardubice,2015-2019
Jiri Letacek,FK Pardubice,"2018-2022, 2023-2023"
Stepan Misek,FK Pardubice,2024-2025
