name,club,periods
Pavel Dvorak,FC Hradec Kralove,"2007-2015, 2020-2023"
Adam Vlkanova,FC Hradec Kralove,"2014-2014, 2014-2014, 2014-2022, 2024-2025"
Daniel Vasulin,FC Hradec Kralove,"2020-2020, 2021-2024"
Pavel Cerny,FC Hradec Kralove,"1979-1990, 1995-2002"
Pavel Cerny,FC Hradec Kralove,"2004-2009, 2009-2012, 2014-2017"
Richard Jukl,FC Hradec Kralove,"1991-1995, 1995-1995, 1996-1999"
Vaclav Pilar,FC Hradec Kralove,"2006-2011, 2012-2012, 2023-2025"
Erik Prekop,FC Hradec Kralove,2019-2022
Petr Schwarz,FC Hradec Kralove,2014-2018
Roman Fischer,FC Hradec Kralove,2008-2012
Jakub Rada,FC Hradec Kralove,"2020-2020, 2020-2024"
Tomas Malinsky,FC Hradec Kralove,2011-2017
Filip Zorvan,FC Hradec Kralove,"2015-2017, 2017-2019, 2019-2020, 2020-2020"
Marek Plasil,FC Hradec Kralove,"2004-2007, 2007-2008, 2011-2019"
Radek Hochmeister,FC Hradec Kralove,2009-2014
Jakub Kucera,FC Hradec Kralove,2022-2025
Michal Leibl,FC Hradec Kralove,2019-2024
Otto Urma,FC Hradec Kralove,2018-2023
Filip Klapka,FC Hradec Kralove,"2000-2004, 2011-2013"
Jaroslav Michalicka,FC Hradec Kralove,1996-1999
Tomas Bouska,FC Hradec Kralove,"1999-2004, 2006-2008"
David Homolac,FC Hradec Kralove,"1994-1995, 1996-2003"
Michal Smarda,FC Hradec Kralove,"1990-1996, 2003-2007"
Daniel Kaplan,FC Hradec Kralove,1994-2000
Karel Urbanek,FC Hradec Kralove,1991-1998
David Zoubek,FC Hradec Kralove,"1995-1996, 1996-1997, 1997-2003"
Tomas Holes,FC Hradec Kralove,"2012-2017, 2018-2018"
Jaroslav Zelený,FC Hradec Kralove,"2010-2014, 2015-2015"
Petr Kodes,FC Hradec Kralove,"2020-2021, 2021-2025"
Jiri Podebradsky,FC Hradec Kralove,"2001-2001, 2002-2007, 2007-2008, 2008-2014"
Petr Pokorny,FC Hradec Kralove,"1995-1999, 2004-2004"
Milan Ptacek,FC Hradec Kralove,1988-1999
Milan Cerny,FC Hradec Kralove,2016-2020
Adrian Rolko,FC Hradec Kralove,"1998-2002, 2002-2004, 2005-2006, 2013-2015"
Michal Lesak,FC Hradec Kralove,1994-2003
Miroslav Zemanek,FC Hradec Kralove,1998-2005
David Kalousek,FC Hradec Kralove,"1997-2004, 2008-2010"
Frantisek Cech,FC Hradec Kralove,"2017-2018, 2019-2025"
Jakub Chleboun,FC Hradec Kralove,"2006-2007, 2007-2012, 2014-2017, 2017-2018"
Jiri Janousek,FC Hradec Kralove,"2009-2014, 2015-2019"
Dominik Soukenik,FC Hradec Kralove,2019-2022
Karel Havlicek,FC Hradec Kralove,"1992-1995, 1996-1999"
Bohuslav Pilny,FC Hradec Kralove,"1990-1995, 1995-1996, 1996-1999, 2003-2003"
Karel Podhajsky,FC Hradec Kralove,"1994-1995, 1996-2000, 2001-2002, 2002-2009"
Radim Ottmar,FC Hradec Kralove,"2002-2002, 2003-2007, 2007-2008, 2008-2008, 2009-2009, 2011-2013, 2013-2014, 2014-2021"
Jakub Klima,FC Hradec Kralove,"2021-2022, 2022-2025"
Tomas Koubek,FC Hradec Kralove,2010-2015
