rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Michael Gardyne,Unknown,423,68,58,30.532,"2006-2007, 2008-2012, 2014-2015, 2015-2021",Gardyne,-,46,0,Ross County FC,Attack - Left Winger,"1,71 m",Scotland,unknown,https://www.transfermarkt.us/michael-gardyne/profil/spieler/43259,https://img.a.transfermarkt.technology/portrait/small/s_43259_2553_2014_03_12_1.jpg?lm=1,,23.01.1986,Dundee,Montrose FC
2,Liam Boyce,Unknown,115,55,20,8.281,2014-2017,Boyce,-,13,1,Ross County FC,Attack - Centre-Forward,"1,84 m",Northern Ireland,unknown,https://www.transfermarkt.us/liam-boyce/profil/spieler/117793,https://img.a.transfermarkt.technology/portrait/small/117793-1731012098.jpg?lm=1,,08.04.1991,Belfast,Derry City
3,Richard Brittain,Unknown,269,50,40,23.383,2008-2015,Brittain,Unknown,44,1,Ross County FC,Midfield - Right Midfield,"1,75 m",Scotland,unknown,https://www.transfermarkt.us/richard-brittain/profil/spieler/13938,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,24.09.1983,Bathgate,Retired
4,Billy McKay,William Robert McKay,126,41,12,7.925,2017-2021,McKay,9,3,0,Ross County FC,Attack - Centre-Forward,"1,75 m",Northern Ireland,unknown,https://www.transfermarkt.us/billy-mckay/profil/spieler/123294,https://img.a.transfermarkt.technology/portrait/small/s_123294_2451_2013_02_11_1.jpg?lm=1,,22.10.1988,Corby,Inverness Caledonian Thistle FC
5,Jordan White,Jordan Neil White,182,39,21,12.491,2021-2025,White,Unknown,24,0,Ross County FC,Attack - Centre-Forward,"1,93 m",Scotland,unknown,https://www.transfermarkt.us/jordan-white/profil/spieler/124577,https://img.a.transfermarkt.technology/portrait/small/124577-1626339879.jpg?lm=1,,04.02.1992,Bellshill,Ross County FC
6,Brian Graham,Unknown,97,37,10,4.761,"2015-2016, 2018-2020",Graham,Unknown,9,1,Ross County FC,Attack - Centre-Forward,"1,88 m",Scotland,unknown,https://www.transfermarkt.us/brian-graham/profil/spieler/36709,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,23.11.1987,Glasgow,Partick Thistle FC
7,Steven Craig,Unknown,125,33,8,7.135,"2008-2012, 2012-2013",Craig,Unknown,11,2,Ross County FC,Attack - Centre-Forward,"1,81 m",Scotland,unknown,https://www.transfermarkt.us/steven-craig/profil/spieler/12658,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,05.02.1981,Blackburn,Retired
8,Alex Schalk,Unknown,107,31,15,5.723,2015-2018,Schalk,-,5,0,Ross County FC,Attack - Centre-Forward,"1,71 m",Netherlands,nl,https://www.transfermarkt.us/alex-schalk/profil/spieler/186228,https://img.a.transfermarkt.technology/portrait/small/186228-1704721873.jpg?lm=1,,07.08.1992,Breda,ADO Den Haag
9,Iain Vigurs,Iain Angus Vigurs,238,29,33,17.854,"2009-2013, 2018-2021",Vigurs,-,69,2,Ross County FC,Midfield - Central Midfield,"1,80 m",Scotland,unknown,https://www.transfermarkt.us/iain-vigurs/profil/spieler/59328,https://img.a.transfermarkt.technology/portrait/small/59328-1626340294.jpg?lm=1,,07.05.1988,Aberdeen,Banks O' Dee FC
10,Craig Curran,Craig Carl Curran,117,29,10,7.226,2015-2018,Curran,Unknown,12,0,Ross County FC,Attack - Centre-Forward,"1,75 m",England,unknown,https://www.transfermarkt.us/craig-curran/profil/spieler/49551,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,23.08.1989,Liverpool,Retired
11,Sean Higgins,Unknown,107,28,3,6.825,2002-2009,Higgins,Unknown,19,0,Ross County FC,Attack - Centre-Forward,"1,75 m",Scotland,unknown,https://www.transfermarkt.us/sean-higgins/profil/spieler/14754,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,29.10.1984,Glasgow,Retired
