name,club,periods
Feyyaz Uçar,Besiktas JK,1982-1994
Mehmet Özdilek,Besiktas JK,1988-2001
Ali Gültiken,Besiktas JK,1984-1995
Cenk Tosun,Besiktas JK,"2014-2018, 2021-2021, 2022-2024"
Bobô,Besiktas JK,"2006-2006, 2006-2011"
Ertuğrul Sağlam,Besiktas JK,1994-2000
Oktay Derelioğlu,Besiktas JK,1993-1999
Sergen Yalçın,Besiktas JK,"1991-1997, 2002-2006"
Metin Tekin,Besiktas JK,"1982-1996, 1997-1997"
Ahmet Dursun,Besiktas JK,"1999-2003, 2005-2006"
Vincent Aboubakar,Besiktas JK,"2016-2017, 2020-2021, 2023-2024"
Filip Holosko,Besiktas JK,"2008-2011, 2011-2014, 2015-2015"
Mert Nobre,Besiktas JK,2006-2011
Hugo Almeida,Besiktas JK,2011-2014
İlhan Mansız,Besiktas JK,2001-2004
Nihat Kahveci,Besiktas JK,"1997-2002, 2009-2011"
Tümer Metin,Besiktas JK,2001-2006
Cyle Larin,Besiktas JK,"2018-2019, 2020-2022"
Ricardo Quaresma,Besiktas JK,"2010-2013, 2015-2019"
Talisca,Besiktas JK,2016-2018
Rıza Çalımbay,Besiktas JK,1980-1996
Olcay Şahan,Besiktas JK,2012-2017
Oğuzhan Özyakup,Besiktas JK,"2012-2020, 2020-2022"
Şenol Birol,Besiktas JK,"1959-1963, 1967-1968"
Ahmet Özacar,Besiktas JK,1955-1971
Burak Yılmaz,Besiktas JK,"2006-2008, 2019-2020"
Mustafa Pektemek,Besiktas JK,"2011-2016, 2017-2019"
Ahmed Hassan,Besiktas JK,2003-2006
Ryan Babel,Besiktas JK,2017-2019
Mario Gómez,Besiktas JK,2015-2016
Demba Ba,Besiktas JK,"2014-2015, 2017-2017"
Atiba Hutchinson,Besiktas JK,2013-2023
Pascal Nouma,Besiktas JK,"2000-2001, 2002-2003"
Matías Delgado,Besiktas JK,2006-2010
Tayfur Havutçu,Besiktas JK,1997-2006
Daniel Pancu,Besiktas JK,"2002-2006, 2006-2006"
İbrahim Toraman,Besiktas JK,"2004-2014, 2015-2015"
Daniel Amokachi,Besiktas JK,"1996-1999, 2000-2000"
Gökhan Töre,Besiktas JK,"2013-2014, 2014-2016, 2017-2019, 2020-2022"
Nazmi Bilge,Besiktas JK,1954-1962
Rodrigo Tello,Besiktas JK,2007-2010
Georges-Kevin N'Koudou,Besiktas JK,2019-2023
Arif Özataç,Besiktas JK,"1959-1962, 1963-1964"
Güven Yalçın,Besiktas JK,"2018-2021, 2021-2022"
Birol Pekel,Besiktas JK,1959-1963
Ayhan Akman,Besiktas JK,1998-2001
Manuel Fernandes,Besiktas JK,"2011-2011, 2011-2014"
Fani Madida,Besiktas JK,1992-1995
Tomas Sivok,Besiktas JK,2008-2015
İbrahim Akın,Besiktas JK,2004-2008
Álvaro Negredo,Besiktas JK,2017-2018
Adem Ljajić,Besiktas JK,"2018-2019, 2019-2022"
Rachid Ghezzal,Besiktas JK,"2020-2021, 2021-2024"
Les Ferdinand,Besiktas JK,1988-1989
Serdar Topraktepe,Besiktas JK,"1994-1999, 2002-2004"
Semih Kılıçsoy,Besiktas JK,2023-2025
Domagoj Vida,Besiktas JK,2018-2022
Jackson Muleka,Besiktas JK,"2022-2024, 2025-2025"
Ciro Immobile,Besiktas JK,2024-2025
Gökhan Güleç,Besiktas JK,"2006-2007, 2008-2008"
Alan Walsh,Besiktas JK,1989-1991
John Carew,Besiktas JK,2004-2005
Michy Batshuayi,Besiktas JK,2021-2022
José Sosa,Besiktas JK,"2014-2015, 2015-2016"
Gedson Fernandes,Besiktas JK,2022-2025
Simão,Besiktas JK,2011-2012
Rafa,Besiktas JK,2024-2025
Kerim Frei,Besiktas JK,2013-2017
Alpay Özalan,Besiktas JK,1993-1999
Zeki Önatlı,Besiktas JK,1987-1993
Osvaldo Nartallo,Besiktas JK,1993-1994
İbrahim Üzülmez,Besiktas JK,2000-2011
Guti,Besiktas JK,2010-2011
Gökhan Keskin,Besiktas JK,1984-1996
Jeremain Lens,Besiktas JK,"2017-2018, 2018-2021, 2021-2022"
Ronaldo,Besiktas JK,2001-2005
Vágner Love,Besiktas JK,2018-2019
Ulvi Güveneroğlu,Besiktas JK,1979-1994
Stefan Kuntz,Besiktas JK,1995-1996
Ricardinho,Besiktas JK,2006-2008
Ernest Muci,Besiktas JK,2024-2025
Christopher Ohen,Besiktas JK,1998-1999
Sinan Engin,Besiktas JK,"1982-1988, 1989-1989, 1990-1990"
Wout Weghorst,Besiktas JK,2022-2023
Roberto Hilbert,Besiktas JK,2010-2013
Halim Okta,Besiktas JK,"1988-1990, 1991-1992"
Souza,Besiktas JK,2020-2023
Eyjólfur Sverrisson,Besiktas JK,1994-1995
Fabian Ernst,Besiktas JK,2009-2012
Milot Rashica,Besiktas JK,2023-2025
Bayram Bektaş,Besiktas JK,1999-2003
Gökhan Gönül,Besiktas JK,2016-2020
Mustafa Özkan,Besiktas JK,1995-1997
Salih Uçan,Besiktas JK,"2021-2022, 2022-2025"
Ziya Doğan,Besiktas JK,1979-1987
Omar Colley,Besiktas JK,2023-2024
Erdoğan Gökçen,Besiktas JK,1960-1962
Veli Kavlak,Besiktas JK,2011-2018
Şenol Fidan,Besiktas JK,1988-1993
Ali Günçar,Besiktas JK,"1992-1998, 1998-1998"
