name,club,periods
Hami Mandıralı,Trabzonspor,"1985-1998, 1999-2002"
Fatih Tekke,Trabzonspor,"1992-1997, 1998-2000, 2002-2006"
Umut Bulut,Trabzonspor,2006-2011
Burak Yılmaz,Trabzonspor,"2010-2012, 2017-2019"
Gökdeniz Karadeniz,Trabzonspor,1995-2008
Shota Arveladze,Trabzonspor,"1993-1994, 1994-1997"
Hamdi Aslan,Trabzonspor,1984-1996
Orhan Çıkırıkçı,Trabzonspor,"1989-2001, 2002-2002"
Ünal Karaman,Trabzonspor,1990-1999
Anthony Nwakaeme,Trabzonspor,"2018-2022, 2024-2025"
Mehmet Yılmaz,Trabzonspor,"2002-2003, 2003-2006, 2006-2006"
Ogün Temizkanoğlu,Trabzonspor,1988-1999
İbrahim Yattara,Trabzonspor,2003-2011
Davor Vugrinec,Trabzonspor,1997-2000
Hugo Rodallega,Trabzonspor,2017-2019
Anastasios Bakasetas,Trabzonspor,2021-2024
Alexander Sørloth,Trabzonspor,2019-2020
Olcan Adın,Trabzonspor,2012-2014
Paulo Henrique,Trabzonspor,2011-2014
Caleb Ekuban,Trabzonspor,"2018-2019, 2019-2021"
Orhan Kaynak,Trabzonspor,1993-1995
Óscar Cardozo,Trabzonspor,2014-2016
Soner Boz,Trabzonspor,1987-1996
Yusuf Yazıcı,Trabzonspor,"2012-2019, 2022-2023"
Hasan Şengün,Trabzonspor,1983-1990
Mahmoud Trezeguet,Trabzonspor,"2022-2024, 2025-2025"
Abdülkadir Ömür,Trabzonspor,2014-2024
Gustavo Colman,Trabzonspor,2008-2014
Archil Arveladze,Trabzonspor,"1993-1994, 1994-1997"
Murat Şimşek,Trabzonspor,1987-1990
Edin Visca,Trabzonspor,2022-2025
Djaniny,Trabzonspor,"2020-2023, 2023-2023"
Adrian Mierzejewski,Trabzonspor,2011-2014
Lemi Çelik,Trabzonspor,1983-1997
Andreas Cornelius,Trabzonspor,2021-2022
Yusuf Erdoğan,Trabzonspor,"2013-2014, 2014-2017, 2022-2023"
Tolunay Kafkas,Trabzonspor,1993-1998
Filip Novak,Trabzonspor,2018-2020
Simon Banza,Trabzonspor,2024-2025
Gökhan Ünal,Trabzonspor,2008-2010
Mehmet Ekici,Trabzonspor,2014-2017
Jacek Cyzio,Trabzonspor,1991-1993
Abdullah Ercan,Trabzonspor,1990-1999
Paul Onuachu,Trabzonspor,2023-2024
Halil Altıntop,Trabzonspor,2011-2013
José Sosa,Trabzonspor,"2017-2018, 2018-2020"
Dame N'Doye,Trabzonspor,"2015-2016, 2016-2018"
Alanzinho,Trabzonspor,2009-2014
Mehmet Aurélio,Trabzonspor,2001-2003
Miroslaw Szymkowiak,Trabzonspor,2005-2007
Ersen Martin,Trabzonspor,2006-2007
Şenol Ustaömer,Trabzonspor,1980-1988
Umut Bozok,Trabzonspor,2022-2025
Selahattin Kınalı,Trabzonspor,"1997-2000, 2002-2003"
Jajá,Trabzonspor,2010-2011
Oktay Derelioğlu,Trabzonspor,"1992-1993, 2001-2001"
Kemal Serdar,Trabzonspor,1983-1995
Enis Bardhi,Trabzonspor,2022-2025
Enis Destan,Trabzonspor,"2022-2022, 2023-2025"
Abdülkadir Demirci,Trabzonspor,1999-2001
Zafer Demiray,Trabzonspor,2000-2002
Biula,Trabzonspor,2001-2002
Mustafa Yumlu,Trabzonspor,"2008-2008, 2009-2009, 2010-2015, 2015-2017"
İskender Günen,Trabzonspor,1979-1990
Osman Özköylü,Trabzonspor,1993-2002
Okay Yokuşlu,Trabzonspor,"2015-2018, 2024-2025"
Hasan Vezir,Trabzonspor,1983-1987
Hans Somers,Trabzonspor,2001-2004
Cengiz Atila,Trabzonspor,"1993-1997, 1997-1997"
Özer Hurmacı,Trabzonspor,"2014-2015, 2015-2016"
Erman Özgür,Trabzonspor,1999-2003
Carl Medjani,Trabzonspor,"2014-2016, 2017-2017"
Çetin Güner,Trabzonspor,1997-1999
Hasan Özer,Trabzonspor,"1995-1997, 1998-1998"
Volkan Şen,Trabzonspor,"2011-2014, 2017-2018"
Ceyhun Eriş,Trabzonspor,2007-2008
Vitor Hugo,Trabzonspor,2020-2023
Ceyhun Gülselam,Trabzonspor,2008-2011
Abdulkadir Parmak,Trabzonspor,"2011-2013, 2016-2016, 2017-2017, 2018-2022, 2022-2022, 2023-2023"
Sefa Yılmaz,Trabzonspor,"2014-2016, 2017-2017, 2017-2017"
Hüseyin Çimşir,Trabzonspor,"1996-1998, 1999-2000, 2002-2009"
Soner Aydoğdu,Trabzonspor,2012-2016
Tamer Tuna,Trabzonspor,1999-2001
Erdinç Yavuz,Trabzonspor,"2002-2006, 2007-2008"
Giray Kaçar,Trabzonspor,2008-2014
Bahaddin Güneş,Trabzonspor,1979-1988
Olcay Şahan,Trabzonspor,2017-2019
Maksim Romashchenko,Trabzonspor,2003-2005
Tayfun Cora,Trabzonspor,"2000-2006, 2007-2013"
Teófilo Gutiérrez,Trabzonspor,2010-2011
İskender Eroğlu,Trabzonspor,1995-1998
Selçuk İnan,Trabzonspor,2008-2011
Daniel Sturridge,Trabzonspor,2019-2020
Rune Lange,Trabzonspor,2000-2001
Ogenyi Onazi,Trabzonspor,2016-2020
Milonja Djukic,Trabzonspor,1990-1991
Emre Güral,Trabzonspor,2012-2015
Mitar Lukic,Trabzonspor,1988-1989
Maxi Gómez,Trabzonspor,"2022-2023, 2024-2024"
Egemen Korkmaz,Trabzonspor,2008-2011
