name,club,periods
Adem Büyük,Kasimpasa,2012-2017
Oscar Scarione,Kasimpasa,2013-2016
Aytaç Kara,Kasimpasa,"2019-2021, 2022-2025"
Fodé Koita,Kasimpasa,"2016-2021, 2022-2023"
Erhan Küçük,Kasimpasa,"2005-2010, 2010-2010"
Haris Hajradinovic,Kasimpasa,2019-2025
Mamadou Fall,Kasimpasa,2022-2025
Mahmoud Trezeguet,Kasimpasa,"2017-2018, 2018-2019"
Yılmaz Öztürk,Kasimpasa,1957-1962
Samuel Eduok,Kasimpasa,"2016-2017, 2017-2019"
Halil Çolak,Kasimpasa,2010-2015
Mortadha Ben Ouanes,Kasimpasa,2021-2025
André Moritz,Kasimpasa,2007-2010
Castro,Kasimpasa,"2013-2014, 2014-2017"
Gökhan Güleç,Kasimpasa,2009-2012
Ryan Donk,Kasimpasa,"2013-2016, 2021-2023"
Şahin Aygüneş,Kasimpasa,2009-2014
Sanharib Malki,Kasimpasa,2013-2016
Tabaré Viúdez,Kasimpasa,2012-2015
Tunay Torun,Kasimpasa,"2014-2017, 2022-2023"
Özgür Öçal,Kasimpasa,"2004-2008, 2009-2010, 2010-2012"
Titi,Kasimpasa,2015-2017
Veysel Sarı,Kasimpasa,2015-2020
Yekta Kurtuluş,Kasimpasa,2007-2011
Merthan Açıl,Kasimpasa,2006-2012
Ahmet Deniz,Kasimpasa,1952-1965
Tarkan Serbest,Kasimpasa,"2018-2019, 2020-2023"
Florent Hadergjonaj,Kasimpasa,"2020-2020, 2020-2023"
Murat Akın,Kasimpasa,"2008-2010, 2011-2012"
Hüseyin Kala,Kasimpasa,2010-2013
David Pavelka,Kasimpasa,2016-2020
Yasin Özcan,Kasimpasa,2022-2025
Syam Ben Youssef,Kasimpasa,2017-2020
Alpaslan Kartal,Kasimpasa,"2006-2010, 2011-2012"
Loret Sadiku,Kasimpasa,"2016-2022, 2024-2025, 2025-2025"
Yalçın Ayhan,Kasimpasa,2012-2014
Sancak Kaplan,Kasimpasa,2009-2015
Barış Başdaş,Kasimpasa,2009-2015
Strahil Popov,Kasimpasa,2016-2020
Kenneth Omeruo,Kasimpasa,"2015-2016, 2017-2018, 2023-2025"
Kerem Şeras,Kasimpasa,"2012-2015, 2015-2016"
Georgi Sarmov,Kasimpasa,2010-2013
Tolga Özgen,Kasimpasa,"2006-2006, 2006-2012"
Andreas Isaksson,Kasimpasa,2012-2016
Ömer Hacısalihoğlu,Kasimpasa,2004-2009
Olivier Veigneau,Kasimpasa,2015-2020
Özcan Esinduy,Kasimpasa,1959-1962
Ertuğrul Taşkıran,Kasimpasa,2020-2023
Ramazan Köse,Kasimpasa,2015-2021
