name,club,periods
Aatif Chahechouhe,Sivasspor,2012-2016
Mehmet Yıldız,Sivasspor,"2000-2001, 2001-2003, 2005-2006, 2006-2011"
Hakan Arslan,Sivasspor,"2013-2015, 2016-2024"
Mustapha Yatabaré,Sivasspor,2019-2023
Michael Eneramo,Sivasspor,"2011-2013, 2015-2016"
Arouna Koné,Sivasspor,2017-2021
Erman Kılıç,Sivasspor,2009-2013
Burhan Eşer,Sivasspor,2013-2017
Rey Manaj,Sivasspor,2023-2025
Max Gradel,Sivasspor,2020-2023
Pini Balili,Sivasspor,2005-2009
Mohamed Ali,Sivasspor,"2003-2006, 2007-2009"
Emre Kılınç,Sivasspor,2017-2020
Ricardo Pedriel,Sivasspor,2010-2013
Olarenwaju Kayode,Sivasspor,2020-2022
Musa Aydın,Sivasspor,2007-2010
Kamil Grosicki,Sivasspor,2011-2014
Erdoğan Yeşilyurt,Sivasspor,2018-2023
John Utaka,Sivasspor,2013-2015
Yannick Kamanan,Sivasspor,2009-2011
Mert Hakan Yandaş,Sivasspor,2017-2020
Leandrinho,Sivasspor,2016-2018
Fodé Koita,Sivasspor,2023-2025
Cihan Yilmaz,Sivasspor,2009-2012
Ivan Tsvetkov,Sivasspor,2007-2008
Batuhan Karadeniz,Sivasspor,2014-2016
Anderson,Sivasspor,2005-2007
Leke James,Sivasspor,2021-2023
Caner Osmanpaşa,Sivasspor,2019-2024
Hervé Tum,Sivasspor,2008-2009
John Boye,Sivasspor,2015-2018
Manuel da Costa,Sivasspor,2013-2015
Fayçal Fajr,Sivasspor,2020-2022
Ergin Keleş,Sivasspor,2016-2018
Sezer Badur,Sivasspor,2007-2010
Muhammet Demir,Sivasspor,2017-2019
Hakkı Hocaoğlu,Sivasspor,2004-2007
Ziya Erdal,Sivasspor,"2006-2008, 2009-2009, 2010-2025"
Jakub Navratil,Sivasspor,2011-2014
Murat Sözgelmez,Sivasspor,2006-2011
Sedat Bayrak,Sivasspor,2007-2011
Cihan Özkara,Sivasspor,"2011-2012, 2013-2015, 2015-2015"
Jan Rajnoch,Sivasspor,2012-2013
Musa Kuş,Sivasspor,2005-2007
Jorge Félix,Sivasspor,2020-2022
Beykan Şimşek,Sivasspor,2015-2017
Sergiy Rybalka,Sivasspor,"2017-2018, 2018-2021"
Hayrettin Yerlikaya,Sivasspor,1999-2013
Kadir Bekmezci,Sivasspor,2009-2015
Galip Güzel,Sivasspor,2016-2018
Dimitrios Goutas,Sivasspor,2021-2023
Mehmet Nas,Sivasspor,2010-2013
Clinton N'Jie,Sivasspor,2022-2024
Gökhan Bozkaya,Sivasspor,"2002-2003, 2004-2008, 2008-2008"
Fredrik Ulvestad,Sivasspor,2021-2023
Aydın Karabulut,Sivasspor,"2013-2014, 2015-2015, 2018-2019"
Fransergio,Sivasspor,2005-2007
Aaron Appindangoyé,Sivasspor,2019-2024
Mehdi Taouil,Sivasspor,2013-2016
Abdurrahman Dereli,Sivasspor,"2007-2011, 2013-2015"
Cicinho,Sivasspor,2013-2016
Delvin N'Dinga,Sivasspor,2017-2019
Milan Cerny,Sivasspor,2011-2013
Charilaos Charisis,Sivasspor,2022-2025
Isaac Cofie,Sivasspor,2019-2023
Emrah Başsan,Sivasspor,2023-2025
Kerem Atakan Kesgin,Sivasspor,"2020-2022, 2024-2024"
Yiğit İncedemir,Sivasspor,2015-2017
Uğur Çiftçi,Sivasspor,2018-2025
Fábio Bilica,Sivasspor,2008-2009
Mamadou Diallo,Sivasspor,"2007-2009, 2010-2011"
Robin Yalçın,Sivasspor,"2020-2021, 2022-2023"
Adem Koçak,Sivasspor,2012-2017
İbrahim Dağaşan,Sivasspor,2008-2010
Uğur Kavuk,Sivasspor,2009-2013
İlhan Ummak,Sivasspor,"2004-2006, 2006-2008"
Yasir Elmacı,Sivasspor,2005-2008
Hakan Bayraktar,Sivasspor,2005-2007
İbrahim Öztürk,Sivasspor,2015-2017
Michael Petkovic,Sivasspor,2005-2010
Samba Camara,Sivasspor,2020-2025
Ümit Kurt,Sivasspor,2013-2016
Murat Paluli,Sivasspor,2022-2025
Fatih Aksoy,Sivasspor,2019-2020
Ahmet Oğuz,Sivasspor,2021-2022
Cem Can,Sivasspor,2006-2007
Kanfory Sylla,Sivasspor,2007-2009
Mattias Bjärsmyr,Sivasspor,2017-2019
Marcelo Goiano,Sivasspor,2019-2021
Akın Vardar,Sivasspor,2003-2011
Claudemir,Sivasspor,2020-2021
Tolgahan Acar,Sivasspor,2016-2019
Mamadou Samassa,Sivasspor,2019-2021
Korcan Çelikay,Sivasspor,"2011-2012, 2012-2017"
Milan Borjan,Sivasspor,"2011-2012, 2012-2014"
Alaaddin Okumuş,Sivasspor,"2021-2021, 2022-2025"
Carl Medjani,Sivasspor,2017-2019
Ali Şaşal Vural,Sivasspor,2016-2025
Murat Akça,Sivasspor,2011-2014
Onur Tuncer,Sivasspor,"2004-2005, 2008-2010"
