name,club,periods
Ömer Bozan,Hatayspor,2010-2015
Mame Diouf,Hatayspor,2020-2022
Selim Ilgaz,Hatayspor,2016-2021
Mithat Yaşar,Hatayspor,2015-2019
Ayoub El Kaabi,Hatayspor,2021-2023
Güney Atılgan,Hatayspor,2012-2014
Özkan Toprak,Hatayspor,2009-2012
Mirkan Aydin,Hatayspor,2018-2021
Aaron Boupendza,Hatayspor,2020-2021
Hamza Gür,Hatayspor,"2006-2007, 2017-2020"
Murat Uluç,Hatayspor,2014-2015
Carlos Strandberg,Hatayspor,2023-2025
Fuat Gölbaşı,Hatayspor,2011-2013
Caner Bağ,Hatayspor,2016-2020
Taha Balcı,Hatayspor,2016-2018
Gökhan Karadeniz,Hatayspor,"2010-2011, 2014-2015, 2018-2021"
Sinan Kurumuş,Hatayspor,2018-2019
Taylan Uzunoğlu,Hatayspor,2014-2015
Mesut Çaytemel,Hatayspor,"2007-2008, 2015-2021"
Yılmaz Özeren,Hatayspor,2016-2019
Gürhan Gürsoy,Hatayspor,"2009-2010, 2012-2014"
Soner Örnek,Hatayspor,2016-2021
Fisayo Dele-Bashiru,Hatayspor,"2023-2024, 2025-2025"
Saba Lobjanidze,Hatayspor,"2021-2023, 2023-2023"
David Akintola,Hatayspor,2020-2021
Yusuf Abdioğlu,Hatayspor,2018-2021
Ahmet Güven,Hatayspor,2015-2016
Vincent Aboubakar,Hatayspor,2024-2025
Emrah Ergür,Hatayspor,2010-2011
Emrah Uzun,Hatayspor,2015-2016
Chandrel Massanga,Hatayspor,2023-2025
Rigoberto Rivas,Hatayspor,2023-2025
Bertuğ Yıldırım,Hatayspor,2021-2023
Tahir Türker,Hatayspor,2011-2012
Renat Dadashov,Hatayspor,2023-2024
Halil Karataş,Hatayspor,2013-2015
Bilal Boutobba,Hatayspor,2024-2025
Görkem Sağlam,Hatayspor,2023-2025
Yusuf Akbulut,Hatayspor,2011-2012
Hélder Barbosa,Hatayspor,2019-2021
Mohammed Kamara,Hatayspor,"2021-2022, 2022-2022"
Dylan Saint-Louis,Hatayspor,2021-2023
Rayane Aabid,Hatayspor,"2019-2021, 2022-2024"
Soner Ergençay,Hatayspor,2012-2014
Enis Gül,Hatayspor,2011-2014
Volkan Serim,Hatayspor,2013-2014
Murat Türkkan,Hatayspor,2013-2015
Halil Zeybek,Hatayspor,2014-2016
Hasan Küçcük,Hatayspor,2011-2014
Taylan Eliaçık,Hatayspor,2013-2014
Burak Seres,Hatayspor,2010-2011
Bilal Gücüyetmez,Hatayspor,"2009-2012, 2012-2012, 2013-2014, 2014-2014"
Onur Garip,Hatayspor,2013-2014
Çağrı Yasan,Hatayspor,2010-2011
Arda Demiral,Hatayspor,2011-2012
Mustafa Çakır,Hatayspor,2011-2012
Burhan Coşkun,Hatayspor,2012-2014
Rúben Ribeiro,Hatayspor,2020-2023
Burak Sarı,Hatayspor,"2010-2012, 2013-2013"
Dmytro Korkishko,Hatayspor,2018-2019
Alican Tez,Hatayspor,"2005-2007, 2007-2007, 2007-2008, 2016-2016"
Armin Hodzic,Hatayspor,"2023-2024, 2025-2025"
Guy-Marcelin Kilama,Hatayspor,2023-2025
Didier Lamkel Zé,Hatayspor,"2023-2024, 2024-2024"
Cihan Yeşilırmak,Hatayspor,2015-2015
Funsho Bamgboye,Hatayspor,2024-2025
Tom,Hatayspor,2018-2019
Mehmet Dingil,Hatayspor,2017-2019
Yassine Benzia,Hatayspor,2022-2022
Akif Şerifoğlu,Hatayspor,"2013-2014, 2014-2015"
Rui Pedro,Hatayspor,2024-2025
Zé Luís,Hatayspor,2022-2023
Alican Özfesli,Hatayspor,2019-2020
Tuncay Maldan,Hatayspor,2011-2011
Sadio Diallo,Hatayspor,2018-2019
Tuncay Kılıç,Hatayspor,2016-2017
Mehmet Taş,Hatayspor,2010-2012
Ömer Yıldız,Hatayspor,2017-2017
Yunus Altun,Hatayspor,1996-1998
Serbay Yağız,Hatayspor,"2013-2014, 2014-2015"
Serkan Şirin,Hatayspor,2015-2015
Cemali Sertel,Hatayspor,"2022-2023, 2024-2025"
Tolga Çavdar,Hatayspor,2016-2017
Jeremy Bokila,Hatayspor,2019-2020
Cengiz Aykut Özçiçek,Hatayspor,1990-1993
Mehmet Kakil,Hatayspor,"1987-1990, 1991-1995, 1996-1999"
Joelson Fernandes,Hatayspor,2023-2025
Emin Altunay,Hatayspor,"2014-2017, 2018-2018, 2018-2018"
Onur Ergün,Hatayspor,"2021-2023, 2023-2023"
Emre Özkurt,Hatayspor,2012-2016
Erhan Çatalcam,Hatayspor,2012-2014
Mehmet Albayrak,Hatayspor,2017-2018
Cavit Öğrüce,Hatayspor,1996-1998
Ekrem Sarıçam,Hatayspor,2014-2015
Dame Diop,Hatayspor,2020-2021
Erhan Gözetlik,Hatayspor,2016-2017
Erkan Akkoç,Hatayspor,2000-2007
Adil Karpuz,Hatayspor,2008-2010
İlmeddin Ceylan,Hatayspor,1992-1995
Bakary Nimaga,Hatayspor,2018-2019
