name,club,periods
Atakan Arslan,Eyüpspor,"2014-2019, 2020-2020, 2021-2021, 2021-2021"
Mehmet Tosun,Eyüpspor,"2011-2014, 2014-2018"
Eser Yayla,Eyüpspor,2010-2014
Ahmed Kutucu,Eyüpspor,2023-2025
Cem Ekinci,Eyüpspor,2015-2017
Gianni Bruno,Eyüpspor,2023-2025
Kubilay Akyüz,Eyüpspor,"2017-2018, 2018-2019"
Umut Bulut,Eyüpspor,2021-2023
Gencay Erten,Eyüpspor,2014-2018
Gökhan Kılınç,Eyüpspor,"2015-2015, 2016-2017"
Mame Thiam,Eyüpspor,2024-2025
Prince Ampem,Eyüpspor,2023-2025
Pa Dibba,Eyüpspor,2021-2023
Muhammed Akarslan,Eyüpspor,2020-2022
Timur Temeltaş,Eyüpspor,2020-2022
Ali Cansun Begeçarslan,Eyüpspor,"2011-2013, 2014-2014"
Taha Balcı,Eyüpspor,2020-2022
Emrah Eyüboglu,Eyüpspor,2006-2014
Furkan Yaman,Eyüpspor,2015-2016
Sadık Baş,Eyüpspor,2020-2021
Murat Yılmaz,Eyüpspor,"2020-2021, 2021-2021"
Savaş Esen,Eyüpspor,2012-2013
Caner Erkin,Eyüpspor,2023-2025
Alperen Doğan,Eyüpspor,2014-2016
Ahmet Dursun,Eyüpspor,"2011-2012, 2014-2014"
Okan Baydemir,Eyüpspor,2020-2021
Harun Özcan,Eyüpspor,"2019-2020, 2021-2021, 2022-2022, 2023-2023, 2024-2024, 2025-2025"
Recep Niyaz,Eyüpspor,2022-2025
Adrien Regattin,Eyüpspor,2023-2024
Emeka Eze,Eyüpspor,"2022-2023, 2023-2023"
Bilal Gülden,Eyüpspor,2016-2018
Uğur Demirok,Eyüpspor,2022-2024
Mete Demir,Eyüpspor,"2021-2022, 2022-2023, 2023-2024, 2024-2024, 2025-2025, 2025-2025"
Doğukan Bad,Eyüpspor,2014-2019
Taşkın İlter,Eyüpspor,2020-2025
Uğur Işıkal,Eyüpspor,2013-2014
Ramazan Çevik,Eyüpspor,2016-2017
Ryan Babel,Eyüpspor,2022-2023
Melih Rahman Nişancı,Eyüpspor,2014-2015
Doğan Ateş,Eyüpspor,"2015-2016, 2018-2019"
Onur Eriş,Eyüpspor,2020-2021
İlyas Kahraman,Eyüpspor,2010-2012
Emre Akbaba,Eyüpspor,2024-2025
Yüksel Kayaalp,Eyüpspor,2017-2019
İsmail Ayaz,Eyüpspor,2017-2019
Güngör Kaya,Eyüpspor,2013-2013
Ersen Martin,Eyüpspor,2012-2013
Aytek Öktem,Eyüpspor,"2011-2012, 2013-2014"
Aytürk Hocaoğlu,Eyüpspor,2011-2014
Mikail Okyar,Eyüpspor,"2019-2022, 2023-2023, 2024-2024, 2024-2024"
Halil Çelik,Eyüpspor,2012-2012
Serdar Cansu,Eyüpspor,2020-2021
Serkan Turhan,Eyüpspor,2010-2011
Sedat Debreli,Eyüpspor,2010-2012
Eren Taskin,Eyüpspor,2019-2020
Samu Saiz,Eyüpspor,"2024-2025, 2025-2025"
Erencan Yardımcı,Eyüpspor,"2021-2022, 2023-2023, 2024-2024"
Cenk Ahmet Alkılıç,Eyüpspor,2021-2023
Artun Akçakın,Eyüpspor,2020-2021
Gökhan Çalışır,Eyüpspor,"2013-2014, 2018-2019"
Tayfur Bingöl,Eyüpspor,2024-2025
Gökhan Demir,Eyüpspor,"2016-2017, 2017-2017"
Ahmet Devret,Eyüpspor,2017-2019
Kıvanç Salihoğlu,Eyüpspor,2018-2020
Halil Akbunar,Eyüpspor,"2023-2023, 2024-2025"
Tuncay Süren,Eyüpspor,2012-2012
Mustafa Pektemek,Eyüpspor,2023-2024
İsa Kaykun,Eyüpspor,2012-2012
Muhammet Yeşil,Eyüpspor,"2017-2021, 2021-2021, 2022-2022, 2023-2023, 2024-2024, 2025-2025"
Ugur Gezen,Eyüpspor,2014-2016
Erhan Küçük,Eyüpspor,2013-2014
Tuncay Öndel,Eyüpspor,2014-2015
Murat Akçay,Eyüpspor,2017-2019
Thuram,Eyüpspor,2024-2024
Erhan Aydın,Eyüpspor,2016-2018
Erdinç Pekgöz,Eyüpspor,2014-2016
Sezer Sezgin,Eyüpspor,2013-2014
Jesse Sekidika,Eyüpspor,"2022-2022, 2022-2023, 2023-2023"
Sercan Türkeri,Eyüpspor,"2006-2011, 2019-2020, 2021-2021, 2021-2021"
Halil İbrahim Pekşen,Eyüpspor,2014-2014
Ali Tuna Tanyıldız,Eyüpspor,2005-2012
Alpaslan Öztürk,Eyüpspor,2022-2023
Eser Şen,Eyüpspor,"2006-2006, 2007-2007, 2014-2015"
Fredy,Eyüpspor,2023-2024
Svit Seslar,Eyüpspor,"2023-2024, 2025-2025"
Ahmed Ildız,Eyüpspor,2022-2023
Ersin Veli,Eyüpspor,"2004-2006, 2013-2014"
Sinan Kurt,Eyüpspor,"2022-2023, 2024-2024"
Bülent Uzun,Eyüpspor,"2010-2011, 2020-2023"
Emre Torun,Eyüpspor,2019-2020
Robin Yalçın,Eyüpspor,2023-2025
Mesut Özkaya,Eyüpspor,2007-2012
Bekir Yılmaz,Eyüpspor,2021-2024
Yalçın Kılınç,Eyüpspor,2021-2022
Emre Mor,Eyüpspor,2024-2025
Tayfun Taner,Eyüpspor,"2003-2006, 2006-2008, 2010-2014"
