name,club,periods
Alex,Fenerbahce,2004-2012
Aykut Kocaman,Fenerbahce,1988-1996
Semih Şentürk,Fenerbahce,"1999-2001, 2002-2014"
Tuncay Şanlı,Fenerbahce,2002-2007
Oğuz Çetin,Fenerbahce,1988-1996
Emre Belözoğlu,Fenerbahce,"2008-2012, 2013-2015, 2019-2020"
Cristian,Fenerbahce,2009-2014
Kemalettin Şentürk,Fenerbahce,"1993-1999, 1999-2000, 2001-2002"
Mehmet Topal,Fenerbahce,2012-2019
Selçuk Şahin,Fenerbahce,2003-2015
Mehmet Aurélio,Fenerbahce,2003-2008
Uche Okechukwu,Fenerbahce,1993-2002
Ferdi Kadıoğlu,Fenerbahce,2018-2024
İsmail Kartal,Fenerbahce,1983-1993
Alper Potuk,Fenerbahce,2013-2020
Caner Erkin,Fenerbahce,"2010-2016, 2020-2021"
Gökhan Gönül,Fenerbahce,"2007-2016, 2020-2021"
Mehmet Topuz,Fenerbahce,2009-2016
Ümit Özat,Fenerbahce,2001-2007
Müjdat Yetkiner,Fenerbahce,1979-1995
Hasan Ali Kaldırım,Fenerbahce,2012-2020
İlker Yağcıoğlu,Fenerbahce,1992-1999
Mustafa Dogan,Fenerbahce,1996-2003
Rüştü Reçber,Fenerbahce,"1993-1993, 1994-2003, 2004-2006, 2006-2007"
Volkan Demirel,Fenerbahce,2002-2019
