name,club,periods
Serkan Aykut,Samsunspor,"1992-2000, 2002-2009"
Ertuğrul Sağlam,Samsunspor,"1989-1994, 2000-2003"
Cenk İşler,Samsunspor,"1992-1993, 1994-1998, 2004-2005, 2010-2011"
Celil Sağır,Samsunspor,"1994-2000, 2001-2006, 2007-2008"
Caner Altın,Samsunspor,2002-2008
İlhan Mansız,Samsunspor,1998-2001
Kubilay Yavuz,Samsunspor,2018-2021
Ehiosun Ekigho,Samsunspor,"2011-2012, 2013-2014, 2015-2016"
Musa Aydın,Samsunspor,"1998-2006, 2012-2016"
Ercan Koloğlu,Samsunspor,"1987-1990, 1992-2003"
Mustafa Sinecek,Samsunspor,"1986-1990, 1991-1992"
Daniel Timofte,Samsunspor,1993-1999
Bünyamin Kubat,Samsunspor,1990-1995
Uğur Dağdelen,Samsunspor,"1995-1997, 1998-2000"
Moryké Fofana,Samsunspor,2021-2024
Adnan Güngör,Samsunspor,"1999-2007, 2013-2014"
Erol Dinler,Samsunspor,1985-1989
Tümer Metin,Samsunspor,1997-2001
Murat Yıldırım,Samsunspor,2008-2012
Sinan Yeşil,Samsunspor,1994-1998
Kasım Çıkla,Samsunspor,1986-1995
Hasan Kılıç,Samsunspor,"2014-2017, 2021-2022"
Kenan Yelek,Samsunspor,2000-2011
İsmet Taşdemir,Samsunspor,1996-2000
Taha Yalçıner,Samsunspor,2013-2016
Ali Akdeniz,Samsunspor,"1996-1997, 1997-2001, 2004-2004, 2005-2006"
Vural Korkmaz,Samsunspor,1993-2003
Mustafa Sevgi,Samsunspor,2014-2017
Turgay Gölbaşı,Samsunspor,"2008-2011, 2012-2014"
Hakkı Hocaoğlu,Samsunspor,"1996-2004, 2007-2008, 2009-2010"
Oğuz Gürbulak,Samsunspor,2017-2021
Fatih Kılıçkaya,Samsunspor,2013-2017
Emin Kar,Samsunspor,1981-1989
Zeki Yavru,Samsunspor,2022-2025
Mehmet Nas,Samsunspor,1997-2004
Osman Çelik,Samsunspor,2021-2024
Ercümend Coşkundere,Samsunspor,"1984-1991, 1992-1992"
Ercan Yazıcı,Samsunspor,"2012-2014, 2014-2021, 2021-2021"
Serkan Dökme,Samsunspor,"2000-2004, 2006-2007"
Adem Alkaşi,Samsunspor,2009-2012
Erkam Reşmen,Samsunspor,2017-2021
Can Ulun,Samsunspor,"2000-2004, 2007-2009"
Müslim Can,Samsunspor,2000-2004
Nurullah Aslan,Samsunspor,"2019-2022, 2023-2023, 2023-2023"
Furkan Köse,Samsunspor,2011-2021
Alioum Boukar,Samsunspor,"1995-2002, 2005-2005"
Göksel Gencer,Samsunspor,"1994-2002, 2003-2005"
Soner Gönül,Samsunspor,2021-2025
İmdat Arslan,Samsunspor,1990-2002
Fatih Uraz,Samsunspor,1983-1988
