name,club,periods
Serdar Deliktaş,Gaziantep FK,2009-2014
Alexandru Maxim,Gaziantep FK,"2020-2020, 2020-2023, 2023-2025"
Muhammet Demir,Gaziantep FK,"2019-2021, 2021-2022"
Serdar Özbayraktar,Gaziantep FK,2005-2007
Abdullah Halman,Gaziantep FK,"2006-2006, 2007-2007, 2010-2012, 2013-2015, 2022-2025"
Ramazan Altıntepe,Gaziantep FK,2010-2014
Gökhan Alsan,Gaziantep FK,2016-2019
Bilal Türkgüler,Gaziantep FK,2003-2008
Mustafa Şahintürk,Gaziantep FK,"1999-2000, 2000-2000, 2007-2009"
João Figueiredo,Gaziantep FK,"2021-2022, 2022-2023"
Papy Djilobodji,Gaziantep FK,"2019-2023, 2023-2024"
Ömer Yalçın,Gaziantep FK,"2005-2006, 2006-2007, 2012-2013"
Yonathan Del Valle,Gaziantep FK,
Denis Drăguș,Gaziantep FK,2023-2024
Özgür Can Özcan,Gaziantep FK,
Kenan Özer,Gaziantep FK,
Nemanja Kojic,Gaziantep FK,2015-2017
Eren Özen,Gaziantep FK,2009-2013
Olarenwaju Kayode,Gaziantep FK,2019-2020
Uğur Tülümen,Gaziantep FK,"2007-2008, 2009-2011"
Hakan Albayrak,Gaziantep FK,"2006-2009, 2010-2011"
Furkan Soyalp,Gaziantep FK,"2019-2020, 2020-2023, 2023-2025"
Kenan Aslanoğlu,Gaziantep FK,"2010-2012, 2013-2014"
Osman Fırat,Gaziantep FK,2006-2011
Rydell Poepon,Gaziantep FK,
Uğur Erdoğan,Gaziantep FK,"2008-2009, 2010-2011"
Lazar Markovic,Gaziantep FK,"2022-2023, 2023-2024"
Jefferson,Gaziantep FK,
Deian Sorescu,Gaziantep FK,"2024-2024, 2024-2025"
David Okereke,Gaziantep FK,2024-2025
Kenan Kodro,Gaziantep FK,2024-2025
Arda Kızıldağ,Gaziantep FK,"2022-2023, 2023-2025"
Pierre Webó,Gaziantep FK,
Mehmet Ayaz,Gaziantep FK,2007-2009
Kevin Mirallas,Gaziantep FK,2020-2021
Alanzinho,Gaziantep FK,2015-2016
Cafercan Aksu,Gaziantep FK,2008-2009
Ángelo Sagal,Gaziantep FK,"2021-2023, 2023-2023"
Umut Sönmez,Gaziantep FK,2015-2016
Marko Jevtovic,Gaziantep FK,2022-2024
Oğulcan Çağlayan,Gaziantep FK,2023-2024
Cihan Can,Gaziantep FK,"2007-2007, 2008-2009, 2010-2014"
Ehiosun Ekigho,Gaziantep FK,2016-2017
Sinan Özkan,Gaziantep FK,2013-2014
Uche Kalu,Gaziantep FK,2016-2025
Patrick Twumasi,Gaziantep FK,2019-2020
Ertan Koç,Gaziantep FK,"2009-2010, 2012-2013, 2013-2013"
Güray Vural,Gaziantep FK,2019-2021
Erdal Güneş,Gaziantep FK,"1999-2000, 2000-2000, 2001-2002, 2014-2017"
Kerim Avcı,Gaziantep FK,2020-2020
Ertuğrul Ersoy,Gaziantep FK,"2021-2022, 2022-2023, 2023-2025"
Foxi Kethevoama,Gaziantep FK,2016-2016
Nouha Dicko,Gaziantep FK,2020-2022
Şadi Çolak,Gaziantep FK,2005-2006
Gökhan Sazdağı,Gaziantep FK,"2015-2017, 2017-2025"
Seifedin Chabbi,Gaziantep FK,2020-2020
Mehmet Albayrak,Gaziantep FK,2009-2010
Kacper Kozlowski,Gaziantep FK,2024-2025
Alexander Merkel,Gaziantep FK,2021-2023
Konan Oussou,Gaziantep FK,2013-2013
Shola Ameobi,Gaziantep FK,2014-2014
Izu Azuka,Gaziantep FK,2014-2014
Köksal Yedek,Gaziantep FK,2014-2015
Volkan Yılmaz,Gaziantep FK,2011-2013
Erdem Uğurlu,Gaziantep FK,2017-2017
Moussa Sow,Gaziantep FK,
Mustafa Eskihellaç,Gaziantep FK,"2022-2023, 2023-2025"
Necdet Karakan,Gaziantep FK,
Ogün Özcan,Gaziantep FK,"2000-2000, 2005-2008"
Adem Kaya,Gaziantep FK,"2000-2001, 2002-2003, 2005-2006"
Mithat Yaşar,Gaziantep FK,2011-2012
Souleymane Diarra,Gaziantep FK,2019-2020
Yasin Ozan,Gaziantep FK,2015-2016
Jean-Armel Kana-Biyik,Gaziantep FK,2019-2021
İshak Çakmak,Gaziantep FK,2015-2016
Ogün Özçiçek,Gaziantep FK,"2023-2024, 2024-2025"
Vaqif Cavadov,Gaziantep FK,2014-2015
Ergin Keleş,Gaziantep FK,2015-2015
Fumaça,Gaziantep FK,2008-2008
Muhammed Ertürk,Gaziantep FK,2015-2025
Ferit Cömert,Gaziantep FK,"2001-2002, 2004-2004, 2005-2005, 2007-2008, 2008-2014"
Prince Segbefia,Gaziantep FK,
İsmail Konuk,Gaziantep FK,
Fatih Şen,Gaziantep FK,"2004-2005, 2005-2006, 2008-2009"
Sertan Vardar,Gaziantep FK,2014-2015
André Felipe,Gaziantep FK,2020-2021
Ramazan Civelek,Gaziantep FK,2017-2017
Serkant Gülyaşar,Gaziantep FK,
Ahmet Arı,Gaziantep FK,2008-2008
Adama Ba,Gaziantep FK,
Nathan Kabasele,Gaziantep FK,
Raman Chibsah,Gaziantep FK,2019-2020
Mahmut Temür,Gaziantep FK,2015-2015
Oğuzhan Kayar,Gaziantep FK,2015-2015
Sinan Osmanoğlu,Gaziantep FK,
Gökay Iravul,Gaziantep FK,2014-2015
Tomas Pekhart,Gaziantep FK,2022-2022
Steven Caulker,Gaziantep FK,2021-2022
